start	end	text
302000	306280	930, we run through it, taking out the sell side here.
306280	308680	And then it starts to rally.
308680	311760	All this rallying up here, I was not able to participate in.
311760	317840	Market trades lower, down into the range between this low
317840	319600	and this high.
319600	321800	What is it trading to?
321800	323200	Discount.
323200	329360	So I'm going to go into this area a little bit tighter.
332600	335280	So we can see here's our consolidation.
335280	340320	It drops down, creates the low of the day, power 3.
340320	343040	So it's accumulating long positions,
343040	347200	manipulating early longs out of the market,
347200	351720	taking out the stops overnight, then rallying.
351720	353840	And then I'm looking for the continuation
353840	356160	up to take out the relative equal highs here,
356160	358240	because I think I'm still going to see continuation
358240	359640	in the afternoon.
359640	362080	So I want to buy this discount market,
362080	365200	and I'm going to be buying inside of this curve I got,
365200	369840	because it's at or below equilibrium between this low
369840	370640	and that high.
370640	372440	All right, so I've added the annotations here.
372440	374960	And I've got to adjust this, because my obsessive-compulsive
374960	376800	disorder is flaring.
376800	379760	It's like a spider sense, folks.
379760	380680	Can't help it.
380680	385440	All right, so we have the New York session open at 9.30
385440	387720	in the morning, New York local time.
387720	390400	Creates the low of the day, rallies.
390400	391960	Creates the high here.
391960	392600	At what time?
392600	394080	What time is this candle here?
394080	395280	It's 12, 10.
395280	396840	That's that lunch time.
396840	399560	I told you it creates usually a retracement of some sort,
399560	400960	or consolidation.
400960	402720	Then it retraces lower.
402720	406120	And then here is 1.30, right about there.
406120	410920	So at 1.30, the algorithm will start seeking liquidity.
410920	412440	If it's going to continue higher,
412440	413880	what's it likely to do?
413880	415040	Seek sell-side.
415040	415920	So where sell-side?
415920	417880	Well, we have relative equal lows here.
417880	420840	But is that a discount from here to here?
420840	422640	Mm-mm, no.
422640	425320	So this dashed line here that's in purple,
425320	427440	I have that noted as equilibrium.
427440	429240	That's essentially the same thing
429240	434600	as taking the fib from here to here, and that's 50%.
434600	436560	OK, so now we have equilibrium there.
436560	439640	The market drops down into equilibrium,
439640	444280	and then below it into the fair value gap here.
444280	445440	This candle's high.
445440	446760	This candle's low.
446760	448760	That's your imbalance.
448760	450080	Fair value gap is here.
450080	453600	So the market drops down into it here at 2 o'clock
453600	463160	in the afternoon, 2.05, 2.15, 2.20, 2.25,
463160	466200	and then displacement.
466200	470480	We'll see this fair value gap on the lower time frames
470480	472320	I'm going to go through and let you see it.
472320	475880	But this displacement on the outside
475880	477720	is a shift in market structure.
477720	479760	In a day that's likely to be bullish,
479760	482960	this countertrend to a higher time frame,
482960	485520	we're working with the logic that it's probably
485520	488440	going to be a retracement, because we've been down
488440	491880	for a long time now, and most people are probably
491880	495280	going to want to get out over the weekend.
495280	498600	So the algorithm's going to start squeezing on them
498600	503320	to get their positions squared before the close of the Friday.
503320	506440	So in this area here, we're going to drop down
506440	508480	into a four-minute chart.
512000	514600	No fair value gap shown here, except for this small little
514600	515120	area there.
515120	518440	Now, by itself, that's possible.
518440	520760	You get a small little return into it there.
520760	523040	I'm not looking at that.
523040	525560	Go down into a three-minute chart.
529760	530560	There's a gap there.
530560	532280	Again, you can see that candle right there.
532280	535520	That would be fine if that's what you were looking for.
535520	538840	And then a two-minute chart.
538840	547200	There is, I've got to set my chart back.
547200	549480	It's got to be the way I want it, folks.
549480	552760	All right, so we have down-closed candles in here,
552760	555240	order block, fair value gap.
555240	557320	This candle's low.
557320	558640	This candle's high.
558640	561880	There's our imbalance and order block.
561880	564000	It trades down, drops into that.
564000	572520	And I'm going to show you the executions here.
572520	575880	So as it's dropping down in here,
575880	579960	you can see I have, let me hover to the top of this thing,
579960	582480	about 36 contracts.
582480	586120	And the assumption is we're using a discount broker,
586120	588280	something like AMP Futures.
588280	591040	I'm not repping AMP Futures, by the way.
591040	594040	But they have really low margins.
594040	596120	So that would be allowed for something
596120	598680	with the equity that was used in this example today.
598680	599760	These are paper trades.
599760	601760	Is that what you guys know for compliance reasons
601760	603360	and full disclosure?
603360	607000	I'm illustrating execution and theory.
607000	611400	I'm also showing you what I was doing when I was on Twitter,
611400	613680	when I did use MT4, which I don't do anymore.
613680	616720	I haven't used MT4 in years.
616720	620400	I don't need to have a fake MT4 server to be able to do this.
620440	623400	This is what I was doing, and I was trading it
623400	625600	and building it up and building it up and building it up.
625600	630680	So in a matter of a week or so, I've taken a $100,000 account,
630680	632600	took it to over $300,000.
632600	634200	And you'll see that here in a second.
634200	639120	But as it was dropping down, dropping down, all this candle
639120	641880	here, I was buying at the beginning of the fair value
641880	644800	gap and about the middle of it.
644800	647640	And I was trying to get into the lower portions of it,
647640	649480	but it didn't quite get down there.
649480	652040	So the fair value gap in this shaded area,
652040	654000	that's what's being shown here.
654000	655800	Take that off for clarity's sake.
655800	657840	And we drop in here.
657840	660840	I mentioned in the small little vignette, again,
660840	666080	I've done three videos today that were basically silent.
666080	669120	I put a little bit of a music thing on it just to,
669120	670880	I don't know, I was testing it out.
670880	672320	I was really disappointed it didn't
672320	675080	play the entire time the video was playing, but whatever.
675080	677080	The idea was I was showing you that when
677080	680360	we went into the order block, it was going to rally up.
680360	683200	And it rallied up, and then I took off 10.
683200	688000	Small little vignette shows me closing 10 contracts there.
688000	692760	And I was looking for it to maybe stage a run up
692760	699520	into that 12, 553 level that I mentioned on my community
699520	701120	posts.
701120	703820	But obviously, we were running out of time today.
703820	707780	And I messed up on the close of the 20 contracts
707780	710620	because I wanted to take off 20 above here.
710620	712860	And I tried to put it in as a limit order,
712860	714340	but it ended up closing as market.
714340	716340	So what I should have done was, and I said this
716340	719060	to my private group too, I'm working with Trading View,
719060	721900	but I'm used to using actual live platforms.
721900	724220	So the things that I can do in other places
724220	726740	I can't necessarily do here, and because I'm doing it
726740	729780	on my phone and I was out doing other things in real life,
729780	731580	and this is the reason why you don't want
731580	733460	to be trading off of your phone.
733460	737780	But anyway, I ended up closing the 20 here.
737780	741620	So I didn't get it above that 12, 430 level
741620	743700	I was trying to aim for.
743700	745420	So I missed it there.
745420	753020	And then I closed more here and here.
753020	755660	And then finally, late in the day, I had one left,
755660	758660	and I just took it off here.
758660	761180	So that's the business there.
761180	769940	And I want you to look at how the market created
769940	773420	this counter trend idea, but still using my fair value
773420	776700	gap principle and concept.
776700	779060	Liquidity was above here.
779060	781580	The day was bullish.
781580	784580	The algorithm kept pricing higher and higher and higher.
784580	788020	And the logic was delivered here.
788060	790540	So look at where the errors are for entries.
796900	798540	And this was a failure on my part.
798540	800700	I didn't get the price I actually wanted.
800700	802820	None of these closures were actually
802820	805380	above the 12, 430 level.
805380	808660	That was, I think, the closest one.
808660	811100	Yeah, that was the closest one there.
811100	812660	And I had one left over here, and that
812660	814340	was the final bit of business.
814340	817060	I was leaving it just in case some freaky occurrence where
817060	820500	it would take us up in some parabolic run into 12, 5, 5,
820500	823100	3, but this wasn't in the cards today.
823100	825500	We're going to steam.
825500	830620	You can frame what I'm teaching inside of a counter trend
830620	834460	model if that's what you are by nature a contrarian.
834460	837420	If you want to be trading with the highest probability
837420	841220	and in sync with the early session move,
841220	844340	then trade exactly how I've outlined the principles
844340	846820	around that 830 to 930 window.
850780	854540	I'm trying to do my best to give you a little bit of freedom
854540	858060	to try to make it your own and inspire you also
858060	861300	that these fair value gaps are useful if you
861300	862980	know what the bias is.
862980	865860	And I know some of you are still posting in the comments section.
865860	867180	I'm still struggling with bias.
867180	869940	It's only because you haven't worked at it long enough.
869940	872900	You're not going to watch a dozen of my videos
872900	873540	and come away.
873540	875260	Now, I know exactly how to do bias.
875260	878660	You have to go into the charts and study each day back testing.
878660	879820	What is back testing?
879820	883300	Going back and looking at moves like this.
883300	884820	Marking them up on your chart.
884820	887500	Now, you can do it either using the replay button,
887500	890380	watching them paint partially, or you
890380	893380	can go back in hindsight and mark up your chart like this.
893380	895500	This is all back testing.
895500	898940	All this is is me showing you what I actually did.
898940	901500	Now, I was going to be facetious and talk
901500	903540	about this, for those that didn't really
903540	905060	see the videos that I posted today,
905060	907660	where I actually did the pushing of the button here.
907660	910900	The idea of me seeing it before it happens,
910900	914260	that's proof of concept and it's proof of understanding.
914260	916780	So I'm the author of this algorithm,
916780	921580	so I can operate in it very efficiently.
921580	923340	You, as a student of mine, you have
923340	925380	to understand my language first.
925380	929140	And then you go into the charts and you study with that language
929140	931620	and you'll be able to see repeating phenomena.
931620	935860	And because you're able to do this in your own leisure,
935860	940220	you collect these examples of hindsight movement
940220	943220	with all of your annotations and your points of interest
943220	946860	that you studied and see in your observations.
946860	949060	Anywhere in a chart where it's empty space,
949060	951540	you want to utilize that and have any kind of observation
951540	953820	or encouragement to yourself.
953820	956620	And you want to tell yourself in those commentaries
956620	960580	that you saw this coming.
960580	963380	And what this does is it tricks your brain.
963380	965460	It's self-talk.
965460	967180	It's one of the things that I actually
967180	969060	used to overcome agoraphobia, which
969060	971020	was the fear of being around other people
971020	975940	because I had extreme anxiety that started, obviously,
975940	980900	from trading because I built up this large image of myself.
980900	984700	And in 2001, all that stuff happened.
984700	986820	And I was afraid of a lot of things.
986820	990020	And I had serious anxiety attacks, panic attacks
990020	993500	that would come on out of nowhere.
993500	996900	The coping skills that I learned to deal
996900	1000140	with generalized anxiety, I found
1000140	1003500	that were very useful in teaching my students.
1003500	1007020	And it was simply by taking positive self-talk,
1007020	1009540	placing that into your back testing,
1009580	1011900	where you're note taking.
1011900	1018860	By all face value of it, you're lying to yourself
1018860	1021700	in these posts in your back testing.
1021700	1024660	So in your study journal, only you are seeing it.
1024660	1026940	But you're tricking your brain and your subconscious
1026940	1029060	because you're writing it out in your own words.
1029060	1029700	You're studying it.
1029700	1030740	You're looking at it.
1030740	1032780	Your subconscious is retaining the image.
1032780	1035100	But it's also retaining what you're saying in it.
1035100	1037180	So when you come back to it at the end of the week
1037180	1043380	previous week's back testing log journals, you read them.
1043380	1045260	And when you read them to yourself,
1045260	1048620	you're reading your own words saying, I saw this setting up
1048620	1050660	where this was likely to drop down here.
1050660	1052060	And I was expecting this turn here
1052060	1053380	because of the fair value gap.
1053380	1054820	I wanted to see this displacement.
1054820	1056740	And it occurred just like I was expecting.
1056740	1058900	And it comes back down in and allows me an opportunity
1058900	1059860	to go long.
1059860	1062500	Then I expected the market to move aggressively away
1062500	1065780	from this area and start working towards these short-term highs.
1065780	1070700	And I wanted to take something off above halfway, high to low.
1070700	1073100	I want to take a premium profit scaling.
1073100	1075020	And that's what that is there.
1075020	1078260	So you're pouring yourself into the chart
1078260	1080900	with your annotations for back testing.
1080900	1082660	And you're doing it in such a way
1082660	1084660	where you're tricking your subconscious like you
1084660	1086100	expected this to happen.
1086100	1087900	And over time, when you do that, you're
1087900	1089420	recording this subconsciously.
1089420	1090900	You don't realize you're doing it.
1090900	1093820	But by doing these things over and over and over again,
1093820	1096380	it activates your reticular activating system.
1096380	1098820	It's the same thing happens when you buy a car.
1098820	1099860	You go out the next day.
1099860	1101300	And all of a sudden, it seems like everybody else
1101300	1102340	bought the same car.
1102340	1106060	The only difference is you've been more sensitive to that
1106060	1107980	because it's more meaningful to you.
1107980	1110580	So these charts will take on that same characteristic
1110580	1112500	when you make them more meaningful to you.
1112500	1113340	How do you do that?
1113340	1118900	You place your personality and your interest in the chart.
1118900	1121140	So everything here, I'm giving you a narrative here.
1121140	1123180	You would do the same thing, just typing it out
1123180	1124700	and putting in there, and then screen capturing it
1124700	1127260	and storing it in your journal or printing it out
1127260	1128780	and putting in your journal.
1128780	1131860	Those things, over time, will start building
1131860	1135620	on your subconscious as pseudo memories.
1135620	1139060	So critics that hear me say this are going to be like,
1139060	1144260	oh, this fraud's telling you to lie to yourself.
1144260	1145380	I'm being honest.
1145380	1148700	You are lying in the chart when you do your annotations
1148700	1150300	for study purposes.
1150300	1153660	You're tricking your brain like you had experience
1153660	1154860	seeing this happen.
1154860	1157820	But because, over time, you're doing that,
1157820	1159380	your subconscious will retain that.
1159380	1162700	And when you start seeing it live, it will remember, hey,
1162700	1165020	I remember that because I did that before,
1165020	1167580	when you technically really didn't.
1167580	1171300	But then now you have pseudo experience.
1171300	1174780	It sounds strange, like it couldn't possibly work like this,
1174780	1176020	but it does.
1176020	1179380	Our brains are extremely intricate.
1179420	1180660	They're very powerful,
1180660	1182780	but they can be short-circuited a little bit
1182780	1186980	and used in an advantageous way of studying.
1186980	1190260	And this is one way I teach my students in mentorship.
1190260	1192540	And this is what I'm trying to suggest
1192540	1194140	that you do for your back testing.
1194140	1196020	All you have to do is look at old moves,
1196020	1197860	study them, annotate your chart.
1197860	1199780	As rich as you want that chart to be,
1200780	1201620	that's what you're doing.
1201620	1204500	You're trying to make it as meaningful to you
1204500	1206300	as you possibly can.
1206300	1211300	And over time, you'll create a measure of pseudo experience
1214100	1217340	that will build upon over time, how much time?
1217340	1218380	I don't know.
1218380	1221220	Although you're gonna develop at your own pace
1221220	1226020	and you're gonna arrive at full understanding right on time.
1226020	1227900	So it might be a couple of weeks for some of you,
1227900	1229620	may take a year for others,
1229620	1231460	may take a little bit longer than that.
1231460	1235540	It depends on what you pour yourself into by doing it.
1235540	1237620	And I'll leave that part up for you
1237620	1239620	to decide how much effort you're gonna put into it.
1239620	1242460	But I wanted to share something today
1242460	1244260	and kind of like answer those individuals
1244260	1248260	that like to say that MT4 rented servers were used and stuff.
1248260	1249780	And I don't need that folks.
1249780	1251980	I mean, it's not necessary.
1251980	1256980	So let's go over here.
1257740	1258820	Go over here.
1261460	1266460	And you can see there's 100,000
1267380	1269540	and there's some red in there folks, see that?
1269540	1271380	Two back to back losing trades.
1278820	1282900	Okay, and that was the business.
1283900	1287340	Okay, that was since the sixth of this month.
1287340	1290540	100,000 account to 354,000.
1290540	1291980	Paper trading, obviously,
1291980	1295220	but that's what I was doing on Twitter all those years.
1295220	1297020	I was showing and showing and showing.
1297020	1300420	And this proves concept.
1300420	1302860	It proves that these things work.
1302860	1304860	I'm looking at live data when I'm doing this.
1304860	1306140	This is actually no delay.
1306140	1307660	You can see there's no D up here.
1307660	1309020	There's no little dot showing it.
1309020	1311620	It's as real as real can be, okay?
1311620	1314140	If I can't see these things happening before it happens,
1314140	1315620	it will fail.
1315620	1318900	But if I can see them live forming
1318900	1319740	and I have an understanding
1319740	1320980	what the algorithm is gonna do,
1320980	1323460	then I should be able to operate like this.
1323460	1325140	And I saw a comment today
1325140	1328660	on one of the video vignettes I did.
1328660	1330660	And can we get past the drama
1330660	1332260	and the proving who made money?
1333220	1337300	I'm not sure what the poster intended with that
1337300	1339980	because I thought that was what you wanted to see
1339980	1341180	when you came here.
1341820	1343860	Why would you come to my channel
1343860	1344980	or anyone else's channel
1344980	1347740	that has anything to do with technical analysis or trading
1347740	1351140	if they can't prove they can do what they say they can do?
1351140	1355260	All I'm doing is sharing my experience
1355260	1356660	and the prowess I have.
1356660	1360180	If I can't do this, I'll fall on my face.
1360180	1361340	I can do it.
1361340	1363540	And I wanna be encouragement to those
1363540	1365060	that are genuinely concerned
1365060	1368340	because they see stupid stuff posted on the internet.
1368340	1373340	Folks, listen, I don't know how much of this you need to see
1373660	1375380	before you finally get over it,
1375380	1377060	but I don't mind doing it, okay?
1377060	1377900	I don't mind doing it.
1377900	1379500	I enjoy doing this.
1379500	1380580	I enjoy sharing it.
1380580	1382180	And I know it's an encouragement to people
1382180	1383940	that had a little bit of doubt,
1383940	1388020	say, hey, look, did you really use an MT4 rented server
1388020	1388860	on Twitter?
1388860	1390500	Because we don't really see it.
1390500	1391980	We just hear other people talking about it.
1391980	1394780	Well, here's again, more proof that,
1394780	1398180	listen, this is just a matter of like a week or so.
1399020	1402020	In five and a half weeks or six weeks,
1402020	1404780	I could easily do what I'm doing here
1404780	1408260	and it compounds over and over and over again, okay?
1408260	1412620	Just because I'm doing it with a demo account
1412620	1414060	doesn't mean that you're gonna be able to go out there
1414060	1416420	and do it too with a live account.
1416420	1417900	The only thing I'm showing you here
1417900	1420540	is I understand what I'm doing.
1420540	1422140	So I think that's gonna be it for tonight
1422140	1424660	and I will touch base with you Lord willing
1424660	1427180	next Tuesday for another lecture.
1427220	1430020	And it'll probably be a little bit longer video then, okay?
1430020	1432260	Until then, enjoy your weekend, be safe.
