start	end	text
577320	579960	So let's go over here and do this.
579960	582960	And I think we'll use this one, this is the higher one.
582960	585040	You can see we didn't clear that out.
585040	587760	That's where that 12,553 level
587760	590160	and a quarter rather came from.
590160	592560	I'm not suggesting that we're making a high here
592560	593400	to go lower.
594760	596280	The next area on the upside,
597760	598960	it's really sloppy over here.
598960	601240	I would look for this one here next.
601240	602320	What is that high?
603360	605480	12,624 even.
605480	607040	And if we start to see that,
607080	609320	12,624 even.
609320	611360	And if we start to really run,
611360	612520	we could revisit this area here,
612520	615040	but I'm not going so far as to say that right now,
615040	617400	but just look for this one here.
617400	621720	That's a nice one to look for on the next upside right there.
621720	625160	I think that's a fair one to anticipate and study.
626160	629560	And I think that is going to be it.
629560	634480	No, I'm gonna show you more time-framed daily chart.
637880	639440	I can't even get that to pop up.
648440	649280	There we go.
651000	653280	Routers have equal highs in here.
653280	654120	We ran up into that.
654120	656960	So that's that whole business based on the daily chart
656960	659120	as I was talking about in,
659120	660720	I don't know what episode was recently
660720	661840	in the mentorship on YouTube.
661840	664960	So hopefully you guys can see that that is in fact,
664960	668120	what we were working with for daily bias.
668120	673120	Yes, the market did in fact create a big run lower
675440	677680	and then create another run lower here,
678560	680520	but that wasn't my setup.
680520	683920	I was drawing everyone's attention up to that 12,553 level.
683920	686360	And this was the run that I liked.
686360	688480	And this is the one that was the hunt.
688480	691560	Okay, and there's that little one here and there.
691560	695720	So anyway, not a whole lot of money
699080	700640	through that paper trade.
700640	702320	It was like a little over $5,000
702320	707120	in terms of hypothetical profit, but hey, it worked.
707120	709680	You guys can see that the effects of it.
709680	712040	And it's a little bit of an advanced idea,
712040	715440	but I did teach about the general factors
715440	719280	that go behind PM or afternoon session trading.
719280	721960	If you're bullish and it consolidates in lunch,
721960	725040	find the lunch lows, wait for it to run that out
725040	725920	and then they'll resume.
725920	727240	And it's really out of the teachings
727240	729320	and this mentorship on this YouTube channel.
729320	730800	So hopefully you found this one insightful
730800	732280	and I'll touch base with you again
732280	733680	on Thursday, Lord Bill.
