start	end	text
599360	601560	So that way it forces you to dig into the chart.
601560	604880	Now in the beginning working with me as your mentor, this is going to be very frustrating
604880	608840	for some of you because unfortunately some of you just want it spelled out for you and
608840	610600	I don't teach that way.
610600	613960	You're not going to learn that way and I'm not going to spoon feed you and you're going
613960	621200	to learn better and more productively by you going in doing the very things that you would
621200	625440	be doing if you didn't need me holding your hand, which means going into the charts, looking
625440	629980	for the evidence and details yourself.
629980	633740	So you had a bearish bias given to you.
633740	640140	You had an objective, a draw on liquidity and in the chart here I'm showing you the
640140	644340	framework for the daily range, the opening price at midnight.
644340	649060	I teach there typically if there's going to be a down day, which is what I was suggesting
649060	655160	before the market opens at 930, we would see a bearish day and look for a draw at the 470.
655160	659840	If that occurs, your attention should be down between these two levels here based on
659840	662240	that daily chart.
662240	664920	Now incorporate power three.
664920	671080	My power three concept is the accumulation of shorts, the manipulation of those individuals
671080	672260	that were already short.
672260	673260	That's what this is here.
673260	674260	That's a Judas swing.
674260	680200	The market goes up to a short term premium, which is high to low, back into a premium
680200	682880	relative to this dealing range high and that dealing range low.
683240	688800	Then the market breaks lower, trades below the short term relative equal lows here,
688800	695600	retraces, consolidates a little bit, breaks once more, consolidates and then attacks the
695600	700440	sell side here and aggressively runs through the 470, which is what we were anticipating
700440	706560	based on my commentary before the market opened and then we take our attention down to here.
706560	713280	So if you are short, you take a partial here, then you wait for the daily range to fulfill.
713280	715660	That means you have to submit yourself to time.
715660	716660	What time?
716660	718560	Three o'clock to four o'clock.
718560	723580	Wait to that last hour of trading because you'll get the delivery of price when it trades
723580	725160	down into that.
730160	733280	All right, now we have the 15 minute time frame on the left hand side and the five minute
733280	735500	chart on the right.
735500	742100	You can see how we rallied up into that fair value gap on the hourly.
742100	744380	We broke down.
744380	754280	Once more traded back above the opening price at midnight here, breaks lower, consolidates.
754280	757340	All of this we'll talk about later in the video.
757340	763620	Then breaks once more, trades up into a fair value gap here, breaks lower and aggressively
763620	768320	runs into that higher time frame daily fair value gap.
768320	775060	On the five minute chart, you can see here we have the equities opening at 930 a.m. here
775060	781220	and I mentioned when we were down here, I said price is initially showing weakness.
781220	782220	It's going lower.
782220	787660	Traders are going to get caught short doing that, chasing price going lower.
787660	791240	They're going to reprice to 4105.
791240	793940	There's buy side liquidity resting there and a fair value gap.
793940	797220	The market immediately after my post runs to that level.
797220	799660	I engaged that with a demo trade.
799660	805980	I entered it and I took profits below that short term low here and then I'll teach you
805980	812220	how I knew this was reversing on me and saved my stop and also took a second partial off.
812220	815700	It rallied up once more, blowing out that short term high.
815700	821860	So we have a lot of chop in the initial opening range, low, higher high than that high, lower
821860	828700	low than that low, lower low again, then rallied through this high and left this fair value
828700	829700	gap.
829700	835660	Consolidated a little bit in here, traded back down in, once more back into the opening
835660	838620	price at midnight, which is this line here.
838620	842860	If you're bearish, you want to be going short at or above that level or as close as you
842860	844980	can get to it.
844980	845980	Like this one here.
845980	846980	Okay.
846980	850620	The market drops down between 11 o'clock and noon.
850620	858780	It consolidates, then retraces back up, takes buy side here, breaks lower, returns back
858780	863700	to a swing low, which we'll talk about in a moment.
863700	867500	Breaks lower again, aggressively runs for that 470 level and it's off to the races down
867500	876460	into the daily fair value gap.
876460	880500	Now if you look at the daily range through the scope of a five minute chart here, you
880500	886940	can see the opening price here at midnight, prices gravitates around that, and in London
886940	894380	they rally and start building in a premium ahead of the 830 time window.
894420	904140	The market creates the high, breaks, takes out short term sell side liquidity here, retraces
904140	912300	back up into, consolidates for the majority of the afternoon, then breaks lower, and then
912300	917740	aggressively attacks the sell side below 470 and then going right back down to that 440
917740	924260	level and then hanging out and consolidating and closing inside that larger daily fair
924260	930140	value gap.
930140	932820	Now I want you to take a look at this price action here.
932820	935340	We're looking at the afternoon.
935340	941300	So with the morning aside, because I've walked everyone through that basically on Twitter
941460	952580	and with the pre-market analysis and commentary, the rules for a afternoon session trade, before
952580	957220	you even consider trading in the afternoon session, you have to consider what is the
957220	959260	daily range trying to do?
959260	960900	Is it trying to expand higher?
960900	963140	Is it trying to expand lower?
963140	968780	Did it reverse in the morning session and is it going to have a counter trend move or
968820	972260	or is it going to just consolidate because it's waiting on a big news event the following
972260	974420	day?
974420	976820	Today we had a big news event.
976820	983980	We had employment data, the market consolidated, and we had a bearish bias.
983980	986580	We were looking for 4070 based on my experience.
986580	990020	I was generous enough to give that to you beforehand with commentary suggesting that
990020	995620	we would trade down into that lower time frame fair value gap on the MASMP's daily chart.
995620	997140	So the framework was one-sided.
997140	998700	It was not ambiguous.
998700	1002940	It was specific about what we were looking for.
1002940	1008900	Once the market started to break after lunch, when does lunch end at 1 o'clock in the afternoon
1008900	1010980	New York local time?
1010980	1013020	That is here.
1013020	1025400	So 12 to 1, there is our New York lunch.
1025400	1028840	If we're bearish, what did I teach you?
1028840	1031120	The market will do what?
1031120	1036440	It will clear the stops during the lunch hour.
1036440	1039360	What highs were formed in the lunch hour?
1039360	1044760	Here and prior to it going in, this was the buy side liquidity pool or short term high.
1044760	1053240	So at 1 o'clock, the algorithm reprices and runs to take the stops above the buy side
1053240	1054240	here.
1054240	1059560	So during the lunch hour, we're seeing that it took the stops here.
1059560	1065720	You can, if you're aggressive, you can put on a trade here because we're in a directional
1065720	1066720	move.
1066720	1075680	We're trying to anticipate a large range day and large range days can typically form with
1075680	1077240	a busy lunch schedule.
1077240	1083720	And I just recently taught this that the market, if it's going to be a fast market during the
1083720	1088480	lunch hour, it can create a significant high or significant low.
1088480	1094280	But the premise mainly is if you're bearish, you're going to be looking for the highs to
1094280	1102160	be swept because they don't want participants to be profitable that may have assumed a short
1102160	1108920	position from the morning session or prior to this high forming, they may have already
1109920	1110920	short here.
1110920	1115640	And instead of letting the market release and break to lower PV arrays in a discount
1115640	1120280	market, the algorithm reprices knocks those individuals out because it floods the market
1120280	1121280	with what?
1121280	1123640	Buyers at a higher price, higher than what?
1123640	1126880	Than it was here, than it was here.
1126880	1135880	So smart money utilizes this run above this short term high as an influx of buying interest
1136040	1141400	and liquidity that's available immediately while the market is being priced here and
1141400	1145920	held at that level.
1145920	1151840	Smart money will go in and sell to those buyers that their orders will be resting above here.
1151840	1154120	So their stops are being tripped.
1154120	1157320	Their short position is being knocked out.
1157320	1162680	And conversely, there's traders that would see that high being broken as a means of getting
1162720	1167600	long and they have a buy stop that would trigger them getting in on a breakout.
1167600	1172960	So smart money is cannibalizing those two types of orders.
1172960	1175080	What orders are they?
1175080	1177280	Buy side liquidity.
1177280	1183200	So the counterparty to their short has to have buying interest.
1183200	1188620	That buying interest is being engineered by the algorithm and it runs up here.
1188660	1196380	So smart money goes short here with the expectation that they can take off a portion here back
1196380	1203380	to an old low of 470 and then 440 and then into that fair value gap on the daily chart.
1203380	1210140	Now, sticking to the rules of the model I'm trying to teach you, if you do not trade during
1210140	1211820	the lunch hour, that's fine.
1211820	1218100	You're going to wait until after lunch for I set up the form.
1218100	1222240	Those of you that have been studying my channel here on YouTube, you understand that this
1222240	1228260	swing low here to a higher high than that of here is a breaker.
1228260	1230740	That's my ICT bearish breaker.
1230740	1231740	What is a breaker?
1231740	1237540	A breaker is a pattern where price runs out a pool of liquidity, in this case it's a buy
1237540	1241820	side liquidity pool, and then it reverses and trades back down below that short term
1241820	1243220	low.
1243220	1247360	If it trades back up to that and the narrative is bearish, notice that it's not just simply
1247360	1249600	we have this pattern here and that's all there is.
1249600	1252640	No, you must know what the market's likely to be reaching for.
1252640	1257400	If you leave that out, it's not a breaker.
1257400	1258400	It's a gamble.
1258400	1259400	It's a guess.
1259400	1264600	It's a speculation that's aimless.
1264600	1267220	Notice the difference there?
1267220	1271160	So this down close candle, the lowest one prior to move up clearing that short term
1271160	1273260	high and I teach this on the YouTube channel.
1273260	1278860	So if you've already gone through the 2022 mentorship videos and you're caught up, you're
1278860	1280620	welcome to go through the other videos as well.
1280620	1285280	But I'm trying to keep your focus in this series because it's very easy for you to go
1285280	1291760	into other series on this YouTube channel and get inundated with things and create so
1291760	1297300	many questions that will feel like they are pertinent to this model and they're not.
1297300	1302940	Okay, but I'm just giving you a comprehensive view of what it is I look at in price, what
1302940	1307880	I'm judging, whether or not is it likely to continue going lower and as price starts
1307880	1311700	to move back up in this level, I would expect and anticipate that level repelling price
1311700	1315820	and go lower and then be aggressive about trading below that because there's sell side
1315820	1316820	there.
1316820	1320540	And then not going below this low here to go higher, we want to see it go through there
1320540	1322820	and accelerate going down.
1322820	1327380	It wants to run quickly for that 4070 level because there's larger pool liquidity below
1327380	1332920	that and then aggressively run into that fair value gap on the daily chart because that's
1332920	1342000	the imbalance that the algorithm is going to want to reprice to.
1342000	1347400	In the afternoon, obviously you can see post breaker being traded to.
1347400	1351400	Heaviness falls below 4070 and then accelerates.
1351400	1352400	See that?
1352400	1354600	See how fast it accelerates down?
1354600	1360440	Small little consolidation, no retracement, no return back to an old low broken support
1360440	1361440	becomes resistance.
1361440	1362680	Forget about it.
1362680	1365760	This is an algorithmic sell day.
1365760	1369080	Retail doesn't get to do a lot of those retail concepts.
1369080	1375720	You either are on board beforehand or you watch the ship sail off without you.
1375720	1380400	And that's basically what you end up seeing here in the price of 440 gets traded through
1380400	1384760	and back into that daily fair value gap as I mentioned would be the likely target for
1384760	1385760	today.
1385760	1394960	All right, so this brings me to the point of the video I promised everyone on Twitter
1394960	1402840	that I would touch on and I did a little bit of a rant on Saturday, I took my car out for
1402840	1410160	a spin and you all got to see what it's like to be around ICT where I don't have the benefit
1410160	1417120	of having the Camtasia studio eddling out because there's a lot of times while I'm making
1417120	1421520	these videos that things in the house will go on, my kids will interrupt me, my dogs
1421520	1426440	will come in and bust in the door and you want me to play with them or I'll say something
1426440	1432440	wrong and get upset about doing something incorrectly while I'm producing the video.
1432440	1436920	So they're like human traits.
1436920	1437920	I'm a human being.
1437960	1444680	I make choices sometimes that aren't the best ones and sometimes, you know, I'm prone to
1444680	1449000	have chemical imbalances because I'm bipolar and I don't make any excuses for that.
1449000	1457040	I don't make any attempt to hide it because I know if you spend time with me long enough,
1457040	1458040	you'll notice it.
1458040	1464360	So during the rant I gave on the Twitter spaces, I guess it's like a podcast feature to trying
1464360	1466960	to build up on that platform.
1467000	1473600	I tested it out this weekend and I mentioned that I would share with you all the model
1473600	1476600	I'm teaching my son Caleb.
1476600	1481200	I'm not afraid to teach it to you, I'm not trying to hide it from you, okay, but I wanted
1481200	1486320	to make sure he had some foundation to what it is he's trying to do and I wanted to spend
1486320	1492920	time with him and figure out like because of his characteristics, you know, what's his
1492920	1500240	concerns, what's his fears, what's his comfort level, is he trying to trade the whole daily
1500240	1507160	range or is he trying to get in and out real quick, small little pieces, that type of personality
1507160	1509840	inquiry that you have to do as a trader too.
1509840	1513080	You don't take a model because you see somebody else doing well with it and say I'm going
1513080	1517640	to do that because if it doesn't match your personality, if it doesn't match the way you
1517640	1522560	see an engaged price action, you'll never make it work for you, okay.
1522560	1529760	So I'm aware of that, I'm cognizant of that effect on individuals learning things, not
1529760	1535960	just this but anything, but with something so technical as this, in this industry, with
1535960	1541800	as many as we have in terms of variables for choices what to do, you know, think about
1541800	1546240	all the indicators that are out there, think about all the trading styles and methodologies
1546240	1550440	and teachers and their respective personalities.
1550440	1555000	So you have to be able to, number one, be able to put up with them and listen to them
1555000	1561200	to learn from them and sometimes I'm off putting, I can't retain the attention of everyone and
1561200	1566360	or they don't like my teaching style or they don't have any faith in me or whatever.
1566360	1572400	I'm not going to scratch the it's for everyone, but for those that sit down here and they
1572400	1578040	want to learn from me, obviously you've seen live accounts being utilized this year.
1578040	1583720	My son started trading in the first week of May of this year, he started trading a
1583720	1593000	live account and he opened up with AMP futures and I'm not repping them, I'm not saying
1593000	1599080	anything for you to go and open up an account with them, but I have been asked, are they
1599080	1601240	a good broker?
1601240	1609560	I can only report the fact that he has not reported any issues with his fills being executed
1609560	1611800	and done professionally.
1611800	1616360	The only issue there was they weren't happy with the fact that I was sharing one of his
1616360	1624320	statements that he emailed me and they asked him to ask me to take it down, so I took it
1624320	1625320	down.
1625320	1629200	But I can talk about the numbers, okay, so here's what he did.
1629240	1639240	He had an equity low of 28.10 and in a matter of a number of weeks until just at present,
1639240	1646120	he didn't do any trades today, okay, we were observing, I was teaching, I did trades myself,
1646120	1653440	but he was observing, he's in the position of spectating, not speculating today, because
1653440	1658360	I wanted him to understand that the large range day can creep in like it did in the
1658360	1662640	afternoon and it may not look so clear in the morning, but we were looking at it with
1662640	1667240	that lens and I was showing that beforehand in the marketplace and in the commentary on
1667240	1669960	Twitter.
1669960	1679840	But he's at 18,300 plus, so in the course of like four weeks, that's about 400% return,
1680720	1690480	in my opinion, that's a remarkable growth that shows obviously he knows what he's looking
1690480	1695480	for, he knows what he wants to do, he wants to obviously grow his account, he wants to
1695480	1700440	build it up and not try to hit grand slam home runs.
1700440	1707320	And because he works at a low paying job, it's real easy to hit that threshold that
1707320	1709240	he earns on a weekly basis.
1709240	1718400	So when I sat down with him, one of the things I felt was imperative was he has a very short
1718400	1723080	attention span, he's easily distracted, so I wanted to give him a model that gave him
1723080	1731520	a very low threshold for a return of points or pips and since we settled in on the index
1731520	1739560	futures market for him, it ignores the spread issues that are going to be a plague for traders
1739560	1742280	that are using Forex.
1742280	1752240	It's a professional market, it's a very liquid market, the E-mini S&P and it's systematic
1752240	1754760	in the way it delivers price.
1754760	1761120	So if I can sit down with him, I want to take into the chart at a specific time of day with
1761120	1768600	a specific logic in mind and then have him hopefully see a pattern that repeats, it may
1768600	1776600	not form that day he sits down and then he has to just move to the sidelines and do nothing.
1776600	1784600	That choice to say I don't see it today and then if something forms after the charts get
1784600	1789120	closed or if the trader moves away from the charts and they come back later on and they
1789120	1797080	see it move a certain way, that fear of missing out, you need to squash that quickly in the
1797080	1800600	beginning and the only way you do that is by backtesting and seeing how many times these
1800600	1802160	things form.
1802160	1810880	So while we did that together, because I'm his father and I'm literally next to him,
1810880	1819400	I'm next to him, giving him my experiences as close as I can possibly be next to doing it.
1819400	1819920	You know what I mean?
1819920	1822800	Like I'm sitting here acting like the internal voice for him.
1822800	1825120	I'm saying, OK, what do you see here?
1825120	1825960	What do you see there?
1825960	1828720	What happens if you did this and what happens if you did that?
1828720	1830280	Where would you think price is going to go?
1830280	1839440	So I'm literally being the internal dialogue that 30 years of experience would have spoke to him internally.
1839480	1846640	So he has that inside advantage, OK, that home field advantage, if you will.
1846640	1851520	He's pushing the buttons, obviously, and if he elects to do nothing based on what I'm asking
1851520	1854960	about in the chart, sometimes the market moves and he's not in it.
1854960	1858480	Sometimes he does something and the market does something against him.
1858480	1866960	And he has that decision of, do I let the stop loss get hit or do I just bail now and figure out
1866960	1871320	what it is that I did wrong or what I'm uncomfortable about?
1871320	1880240	So it may not be the ideal learning conditions for everyone, but I know where I'm leading him.
1880240	1885120	I need him to be prepared to obviously look for a specific element in price action.
1885120	1886680	And it's algorithmic.
1886680	1889040	I'm not sitting down with him with anything retail.
1889040	1894320	I'm not filling his head up with bull flags and bear flags and when they fail,
1894320	1897800	because I teach my price action students to look for those types of things.
1897800	1900040	I'm not teaching him trend lines.
1900040	1902080	I'm not even bringing any of that stuff in.
1902080	1907720	I'm taking him right to the brass tacks of what it is that the algorithm is going to do
1907720	1910120	because I only want him to be a one trick pony.
1910120	1914720	Right now, that's all he needs to be able to feel confident and leave his job.
1914720	1916360	So I said I would teach it.
1916360	1917720	I said I would show it to you.
1917720	1921560	So I'm going to kind of give you the loose framework, you know, what it is that I try to teach him,
1921560	1924240	what he's looking for, those types of elements.
1924240	1927760	But before I get into it, I want to remind the viewers,
1927760	1933640	because this might be the first video you came across with my content.
1933640	1938720	So I want all of you and to be reminding those of you that have lost this
1938720	1943880	in the conversation throughout these videos, that price is delivered by an algorithm.
1943880	1947600	Okay. There is no buying and selling pressure.
1947600	1954800	That is something that they use as a excuse for what the market does and or doesn't do.
1954800	1960760	And algorithmic theory is based on time and price.
1960760	1964800	Now, time and price.
1964800	1971520	When I wrote this algorithm, coding it leans heavily on the time element.
1971520	1973000	Okay. What does that mean?
1973000	1975640	What time of day?
1975640	1977480	What day of week?
1977480	1979080	What week of month?
1979080	1981400	What month of year?
1981400	1983360	What seasonal influences?
1983360	1988840	So there's several factors encoded in the algorithm that will seek these reoccurring phenomenon
1988840	1994080	that can be capitalized on by those individuals that know what it is that they're hunting.
1994080	1999240	Okay. That little billboard that flashes, hey, it's time for you to engage now.
1999240	2003800	Okay. That signal, that pattern, that setup, that framework, whatever you want to call it,
2003840	2009600	the moment right before you push a button, that's what I'm trying to take his attention
2009600	2010600	into.
2010600	2014860	Okay. I'm taking all the other distractions away and I want him to go right in and look
2014860	2017560	at that specific element.
2017560	2023200	Price levels are useless until time is considered.
2023200	2027320	Just because it's trading at your favorite price level, this is the reason why support
2027320	2030000	and resistance is a fallacy.
2030000	2034560	There's many instances that anyone can go back in hindsight and say, here is where this
2034560	2041040	line worked and it repelled price up or down.
2041040	2044040	Do it live consistently.
2044040	2046960	Pick the right level consistently.
2046960	2049120	And that's the problem that retail traders have.
2049120	2051040	I went through that same thing.
2051040	2056080	I couldn't pick the right support and resistance level, even the higher timeframe ones, because
2056240	2061880	sometimes you'll have a move where it'll go up, hit a level that would be otherwise viewed
2061880	2062880	as resistance.
2062880	2066400	And then it starts to go down and then it goes one more time up higher, higher and then
2066400	2068000	higher high takes my stop.
2068000	2070360	And then I'm afraid to go back in and go short, right?
2070360	2071360	You've all experienced it.
2071360	2079320	I did the same stuff in the nineties, 1992, 1993, 1994, all those types of fearful events
2079320	2083480	of getting stopped out and then abandoning my opinion about what I thought the market
2083480	2084480	was going to do.
2085280	2089280	Instead of saying, OK, the framework still about I just had the entry wrong.
2089280	2095680	Let me go back in with less risk this time, less leverage this time and see if it pans
2095680	2096880	out.
2096880	2104800	But like most of you and everybody else, those stop out events create fear and anxiety and
2104800	2107200	uncertainty.
2107200	2115440	So that's why time has to be considered first, because the algorithm is going to start working
2115440	2117320	a specific macro.
2117320	2122320	That means a short order of things that will do as instructions is going to seek a specific
2122320	2130080	level, move to a premium, move to a discount, suddenly move or consolidate and wait for
2130080	2136880	another time element in that same trading day or trading week or a month.
2136880	2145240	OK, so that's the reason why I'm teaching you that that element of time is crucial.
2145240	2152360	Your inability to know everything that there is to know about time is going to be the area
2152800	2161280	which you will have the largest growth in, but you'll have the initial adversities.
2161280	2168480	When when, when, when, when to do this, when to do that, when going through the motions
2168480	2173400	of what it is I'm teaching you, it'll happen for you that you understand why certain things
2173400	2176400	are occurring at a specific time.
2176400	2179200	And I can't articulate it any better than that.
2179200	2181880	It's just a matter of doing it.
2181960	2186520	You're sitting with me every week, looking at what I'm trying to share, taking your attention
2186520	2188360	to a specific price level.
2188360	2197840	Over time, your eyesight, your understanding, the visibility, the perception of price will
2197840	2198880	be dialed in.
2198880	2207400	You'll know what it is I'm doing because you've done it with me for days, weeks and months.
2207400	2213160	Time is of no use unless price is at a key PD array, OK, just because it's time for you
2213160	2220160	to be able to sit in front of the charts doesn't mean anything unless it's at a key PD array.
2220160	2225640	So in other words, blending the two yields astonishing results and the precision that
2225640	2226760	I share with you.
2226760	2235640	I've done a plethora of examples proving precision, proving prognostication, forecasting, objectives,
2235640	2238280	targets, the whole business, OK?
2241480	2246280	It's not my aim or goal to try to do magic tricks for you, OK?
2246280	2250000	I don't want to be out here trying to be David Copperfield of the markets and say, here,
2250000	2253000	watch this sleight of hand and are you amazed by that?
2253000	2254000	Are you amazed?
2254000	2258600	My task is I'm making you a wizard, OK?
2258600	2261160	I'm teaching you the craft.
2261160	2262960	I'm not up here performing for you.
2262960	2267680	I try to make it as engaging as I can to keep the attention span on those that are very
2267680	2269840	limited and bored easily.
2269840	2276320	I try to get their attention quick with little things that would draw their attention and
2276320	2284160	hopefully keep them engaged long enough for the effects of learning properly to take root.
2284160	2290760	So if you look at this price action that's been staring at you, does anything stand out
2290760	2292520	on this chart?
2292520	2296840	If you're a new student to price action or if you're a new student to me, a lot of these
2296840	2301200	things that you're looking at here in terms of the price action, all the movements and
2301200	2306960	such, it looks like a foreign language you've never learned how to read.
2306960	2311440	Well if you're looking at price action like this, it looks like it has no reason for doing
2311440	2312920	what it's doing.
2312920	2315880	It's completely random.
2315880	2321480	And one of the fun things I get to experience as a mentor with the insights that I have,
2321600	2328280	being in a position where I have done a lot of the producing of these things and the authorship
2328280	2337280	of it, I get the benefit and pleasure of watching people get blown away by the incredible detail
2337280	2341160	that this algorithm repeats and follows.
2341160	2349860	If we take all of the noise away from just all this back and forth movement and we add
2350060	2360460	just a little bit of lipstick, suddenly we have a lot more to work with.
2360460	2365100	What's the first element to algorithmic theory?
2365100	2368100	Price or time?
2368100	2369820	Time.
2369820	2376380	So time begins in the morning session for us as a index futures trader at 8.30.
2376380	2377580	That's when a news embargo lifts.
2378300	2382420	At 8.30 that's when there's usually a news event or some kind of economic report that
2382420	2385100	comes out at 8.30 New York local time.
