ts,symbol,combo,event,direction,close,ema21,adx14,vol_ratio,regime
2025-06-16,AMD,A,hammer_entry,LONG,126.4,115.84286939035786,27.791960652288623,2.0401109086512386,corrective
2025-07-15,AMD,A,hammer_entry,LONG,155.66,137.39731124480866,37.78603616091935,1.680091822103474,trending
2025-07-24,AMD,A,hammer_entry,LONG,162.11,147.72513875195565,39.57901691899265,0.7957506076654896,trending
2025-08-13,AMD,A,hammer_entry,LONG,184.41,167.4148456096895,33.4112433114365,1.506751042514946,trending
2025-10-08,AMD,A,hammer_entry,LONG,235.47,175.9648837849009,21.69885927329435,2.45321198470184,trending
2025-10-24,AMD,A,hammer_entry,LONG,252.84,215.83573352395612,35.69447369279257,0.9942188309344676,corrective
2026-01-21,AMD,A,hammer_entry,LONG,249.68,221.5074519391182,17.37967640733708,2.0376957142835863,corrective
2023-09-13,AMZN,A,hammer_entry,LONG,144.855,137.56943751115313,15.64959918197247,1.657078080031484,corrective
2023-11-01,AMZN,A,hammer_entry,LONG,137.01,129.54644320272692,16.656667670351712,0.9880939416190426,corrective
2023-12-18,AMZN,A,hammer_entry,LONG,154.1,146.45045480541148,17.972096746471426,0.9490831917163509,trending
2024-01-26,AMZN,A,hammer_entry,LONG,159.1,153.61278715388215,19.29977951483702,0.9295583925875434,trending
2024-02-02,AMZN,A,hammer_entry,LONG,171.835,156.73279613531247,21.425588038470462,3.0390408001134155,trending
2024-02-29,AMZN,A,hammer_entry,LONG,176.625,169.5654443767421,29.20763121138446,0.8157422559631361,trending
2024-04-11,AMZN,A,hammer_entry,LONG,189.1,181.10131797517255,31.461669380522864,1.019005742293866,corrective
2024-06-26,AMZN,A,hammer_entry,LONG,193.59,185.31558516808659,16.144462816832263,2.040634848644648,trending
2024-09-11,AMZN,A,hammer_entry,LONG,184.38,176.44560364364295,18.839907275733175,1.3823987138259928,corrective
2024-11-06,AMZN,A,hammer_entry,LONG,207.06,191.67200836947902,17.031944155941805,1.835012608393573,corrective
2024-12-04,AMZN,A,hammer_entry,LONG,218.1,205.08855301934074,21.703803742577513,1.3315207414618984,corrective
2025-01-22,AMZN,A,hammer_entry,LONG,235.0,223.67951377197554,15.856728167264967,1.1490214163957189,corrective
2025-01-28,AMZN,A,hammer_entry,LONG,238.2,227.61884691754355,17.645118984611997,1.8915963899832655,corrective
2025-02-04,AMZN,A,hammer_entry,LONG,242.02,231.55197491325325,15.863213342632585,0.8356799123285648,corrective
2025-05-12,AMZN,A,hammer_entry,LONG,208.66,188.89014715589138,16.886852281928846,1.490402322601618,corrective
2025-06-09,AMZN,A,hammer_entry,LONG,216.94,204.62157601479186,21.242951187149554,1.0152048374391494,corrective
2025-06-27,AMZN,A,hammer_entry,LONG,223.07,211.57702375280343,21.386535072998164,1.5141696574729528,corrective
2025-07-11,AMZN,A,hammer_entry,LONG,224.96,217.59056280335585,24.0609001688942,0.928619187591151,trending
2025-09-09,AMZN,A,hammer_entry,LONG,238.23,229.47944385467008,16.821110540973837,1.0490352974158268,corrective
2025-10-28,AMZN,A,hammer_entry,LONG,229.23,221.9357666491444,17.8681670629872,1.25942022711621,corrective
2025-10-31,AMZN,A,hammer_entry,LONG,244.29,224.6698397063444,20.42863875879315,3.0972148868112983,corrective
2023-08-31,CRM,A,hammer_entry,LONG,221.51,212.58552765607985,24.525060095229847,3.6989120422767923,corrective
2023-11-07,CRM,A,hammer_entry,LONG,211.97,205.09853040958404,17.6542238086788,1.3956342920806584,trending
2023-11-30,CRM,A,hammer_entry,LONG,251.9,221.56553147375632,33.58835617036013,3.3929669574384524,trending
2024-01-11,CRM,A,hammer_entry,LONG,271.37,257.8989430664464,38.93699620461228,1.6968365723570003,trending
2024-01-19,CRM,A,hammer_entry,LONG,280.99,264.0155577838364,36.92465302218138,1.1322951279187201,trending
2024-01-29,CRM,A,hammer_entry,LONG,287.9,271.2355861208484,36.20716697538135,0.9887883976110973,trending
2024-02-08,CRM,A,hammer_entry,LONG,292.03,279.7016576244155,33.32223120110175,0.8746594405645759,trending
2024-02-26,CRM,A,hammer_entry,LONG,300.91,286.8480610001735,23.275773516817623,1.6317502921858407,trending
2024-05-15,CRM,A,hammer_entry,LONG,287.56,279.163388667471,26.252904313336224,1.6910118477808953,corrective
2024-07-03,CRM,A,hammer_entry,LONG,260.62,249.31614400683168,24.265392674431734,0.7050938258943585,trending
2024-09-25,CRM,A,hammer_entry,LONG,274.16,259.02630818839407,18.026438062374282,1.2003177552574755,corrective
2024-10-02,CRM,A,hammer_entry,LONG,279.49,265.2134901915505,23.339452306353145,1.063773974001467,corrective
2024-11-06,CRM,A,hammer_entry,LONG,306.85,291.47830847818557,29.396174556141254,1.3253959079169992,corrective
2024-12-04,CRM,A,hammer_entry,LONG,368.01,328.98725934006603,34.45273550730118,2.522711064623438,corrective
2025-01-27,CRM,A,hammer_entry,LONG,347.37,332.0552265249502,16.37522642034379,3.5694681037436946,corrective
2025-05-02,CRM,A,hammer_entry,LONG,275.18,263.21330747133715,23.43871820914709,0.8505784872281504,corrective
2025-05-07,CRM,A,hammer_entry,LONG,278.18,266.10416038417515,19.53232599822578,0.9737773368671987,corrective
2025-08-29,CRM,A,hammer_entry,LONG,256.24,249.07036981959016,21.12405855594037,0.7825455606768741,corrective
2025-10-21,CRM,A,hammer_entry,LONG,263.44,245.73226771773932,19.230909998304394,1.2632806258564986,corrective
2025-12-05,CRM,A,hammer_entry,LONG,260.53,239.93667920226133,22.119701323833173,2.3774243307969605,corrective
2026-03-05,CRM,A,hammer_entry,LONG,201.39,196.95085960435262,28.100141961673167,1.203794284187736,corrective
2023-09-08,CRWD,A,hammer_entry,LONG,168.14,156.39967572294455,16.705039204895392,0.584057698338037,corrective
2023-10-11,CRWD,A,hammer_entry,LONG,188.26,169.7301785854283,18.06801389600601,0.868559984992484,corrective
2023-11-07,CRWD,A,hammer_entry,LONG,192.43,180.3135905616034,18.89541571836931,1.0049866549388362,trending
2023-11-29,CRWD,A,hammer_entry,LONG,234.39,202.92283192361,37.23098464846804,3.0371122837962785,trending
2023-12-15,CRWD,A,hammer_entry,LONG,260.06,232.67889666399503,57.661133918904646,1.0469390232667466,trending
2024-01-09,CRWD,A,hammer_entry,LONG,273.89,250.12920033227084,41.567650655617626,1.9299211027332,trending
2024-02-07,CRWD,A,hammer_entry,LONG,317.81,291.3894452886839,36.74509326675889,1.237010298001344,trending
2024-05-15,CRWD,A,hammer_entry,LONG,343.09,314.13688557926963,15.81769197599999,0.9591226877454313,corrective
2024-06-10,CRWD,A,hammer_entry,LONG,374.46,334.454801179293,24.747429323018505,4.540660478884013,corrective
2024-09-20,CRWD,A,hammer_entry,LONG,299.82,266.6352002226135,18.127128449069932,2.378611265399516,corrective
2024-10-10,CRWD,A,hammer_entry,LONG,314.985,284.48169440179316,18.114399845217697,2.0615051086804477,corrective
2024-11-07,CRWD,A,hammer_entry,LONG,330.76,305.3623471516887,17.02786342011471,1.0129913956722574,corrective
2024-12-16,CRWD,A,hammer_entry,LONG,388.17,355.768877379636,25.763133007849255,1.4200487406299651,corrective
2025-02-05,CRWD,A,hammer_entry,LONG,417.15,382.91583522590935,15.089468775535849,1.3170392249159484,corrective
2025-04-29,CRWD,A,hammer_entry,LONG,430.76,386.13057890449033,15.478036893680134,0.26268041349066223,corrective
2025-06-02,CRWD,A,hammer_entry,LONG,478.865,444.6685478987276,22.797966493048374,1.182506209528124,corrective
2025-06-17,CRWD,A,hammer_entry,LONG,492.02,465.3870819023163,20.08467757991023,0.7755561081472104,corrective
2025-06-26,CRWD,A,hammer_entry,LONG,505.595,476.51993893934,18.76013502028564,0.7084019466692959,corrective
2025-09-18,CRWD,A,hammer_entry,LONG,502.79,438.5535278732542,24.768031627972558,3.1550334393091157,trending
2025-10-08,CRWD,A,hammer_entry,LONG,509.87,477.86148862759387,27.589839703958244,1.0382863188541498,trending
2025-10-23,CRWD,A,hammer_entry,LONG,522.27,492.2359292210803,17.525142102593705,1.2464720540328666,corrective
2026-03-09,CRWD,A,hammer_entry,LONG,433.99,407.7789751055661,24.231895983681007,0.5493979034684752,corrective
2023-08-29,GOOGL,A,hammer_entry,LONG,134.52,129.56173682430642,18.988213185376686,2.2217998466380653,corrective
2023-10-11,GOOGL,A,hammer_entry,LONG,140.56,135.00804889858756,18.820037293829568,1.1223590181383363,corrective
2023-11-22,GOOGL,A,hammer_entry,LONG,138.48,133.6028740138161,17.686288472456802,0.7600967202505452,trending
2024-01-19,GOOGL,A,hammer_entry,LONG,146.35,140.2556513629982,21.151581878088955,1.3793631943633078,trending
2024-03-18,GOOGL,A,hammer_entry,LONG,147.66,139.99545847164623,20.99193764276272,2.300597120793555,trending
2024-04-26,GOOGL,A,hammer_entry,LONG,171.96,155.94637069301248,28.016111696774924,2.3023386874504443,corrective
2024-05-17,GOOGL,A,hammer_entry,LONG,176.11,166.89580275102287,24.658650952702555,0.6390910942942466,corrective
2024-06-25,GOOGL,A,hammer_entry,LONG,184.0,176.22767164133884,18.173484630509392,1.2911414864713255,trending
2024-09-30,GOOGL,A,hammer_entry,LONG,165.83,161.07814424054465,21.51713526500416,0.5302290578237624,corrective
2024-10-30,GOOGL,A,hammer_entry,LONG,174.41,165.3361722662635,17.880912254692547,3.2422042226285,corrective
2024-12-10,GOOGL,A,hammer_entry,LONG,185.17,173.39535047433168,21.001549112534445,2.081545060670306,corrective
2025-01-31,GOOGL,A,hammer_entry,LONG,204.05,195.2689862792185,19.30857504791014,1.5372279372964486,corrective
2025-06-10,GOOGL,A,hammer_entry,LONG,178.635,168.87945327197542,21.075562255560264,1.2719840379380378,corrective
2025-07-14,GOOGL,A,hammer_entry,LONG,181.59,175.47206245579986,18.934153531983764,0.8782929958062485,trending
2025-08-08,GOOGL,A,hammer_entry,LONG,201.44,190.7346458860091,35.53490799679988,1.1599894325840485,trending
2025-08-28,GOOGL,A,hammer_entry,LONG,211.66,201.34190242414766,36.7384611773383,0.9184780364358537,corrective
2025-09-03,GOOGL,A,hammer_entry,LONG,230.645,205.7107418663769,39.00971164172351,2.621932084756905,corrective
2025-09-19,GOOGL,A,hammer_entry,LONG,254.65,232.9477387096245,53.60575112037205,0.737891309389943,trending
2025-10-24,GOOGL,A,hammer_entry,LONG,259.95,248.4582952416807,20.396286878007523,0.9132786108244448,corrective
2025-11-11,GOOGL,A,hammer_entry,LONG,291.335,271.52594068562826,31.56096202478959,0.5599357456414571,corrective
2025-11-24,GOOGL,A,hammer_entry,LONG,318.38,283.7006193796468,29.295779705338745,1.4407044542038865,corrective
2026-01-12,GOOGL,A,hammer_entry,LONG,331.86,316.1439512524196,26.393044055154572,1.1691316517376935,corrective
2026-02-02,GOOGL,A,hammer_entry,LONG,343.8,329.7074908526962,24.150261075081257,0.8668358164062311,corrective
2023-11-14,IWM,A,hammer_entry,LONG,178.45,170.34866272894104,23.681321849608924,1.9622062929222261,corrective
2023-12-14,IWM,A,hammer_entry,LONG,198.75,183.78863150317616,39.23176047877975,2.2345276307458075,trending
2024-02-12,IWM,A,hammer_entry,LONG,202.95,195.71323800940414,17.50700839294074,1.283105601867299,trending
2024-05-14,IWM,A,hammer_entry,LONG,206.92,201.98360961695548,15.405565330480208,1.1897810710635748,corrective
2024-07-15,IWM,A,hammer_entry,LONG,217.13,204.87485605787225,16.806232875136228,1.8025349255510197,trending
2024-11-11,IWM,A,hammer_entry,LONG,241.71,226.3471692491955,19.893658121642936,1.2810120350077103,corrective
2024-11-25,IWM,A,hammer_entry,LONG,242.39,231.33605621688469,18.3759367510015,1.1416864621651044,corrective
2025-05-02,IWM,A,hammer_entry,LONG,200.44,193.32732175615922,19.23267101863251,0.5619729158730034,corrective
2025-05-08,IWM,A,hammer_entry,LONG,201.22,195.0189288683554,18.499908447104485,0.9773925022133815,corrective
2025-06-09,IWM,A,hammer_entry,LONG,213.3,206.2110123912408,16.051547507227262,1.1579671483093956,corrective
2025-07-02,IWM,A,hammer_entry,LONG,220.99,212.55938085477032,16.304170102271687,1.1470479481442257,corrective
2025-07-09,IWM,A,hammer_entry,LONG,223.64,215.55476733472463,19.13929466295913,0.9498319841014718,corrective
2025-07-23,IWM,A,hammer_entry,LONG,226.67,220.07866467521166,17.75955038215632,1.2355870145127057,trending
2025-08-22,IWM,A,hammer_entry,LONG,234.835,224.9842804236757,17.020500438901554,1.8681413243565677,corrective
2025-10-15,IWM,A,hammer_entry,LONG,250.32,243.17202277755928,23.103375069988626,1.3777116893729,trending
2025-12-03,IWM,A,hammer_entry,LONG,249.64,242.6542107687506,16.239538771498154,0.8713850593440067,corrective
2026-01-09,IWM,A,hammer_entry,LONG,260.24,252.14449265481426,15.648397882494082,1.3053597922048434,corrective
2023-09-11,META,A,hammer_entry,LONG,307.59,297.88546444498996,16.125095888139956,1.2263419236918554,corrective
2023-11-13,META,A,hammer_entry,LONG,329.22,314.6954688303964,15.181021509302841,0.6850720317811401,corrective
2023-11-20,META,A,hammer_entry,LONG,339.95,322.71992619132834,18.368872734882924,0.5807055501396421,trending
2023-12-18,META,A,hammer_entry,LONG,344.67,330.2728976720996,15.901709774025454,1.2042478591395789,trending
2024-01-19,META,A,hammer_entry,LONG,383.36,359.8812520992611,26.411141271613786,1.2640329601212539,trending
2024-03-01,META,A,hammer_entry,LONG,502.17,465.5605998954479,51.43705496738095,0.854835309636012,trending
2024-03-07,META,A,hammer_entry,LONG,511.96,476.3936315111317,52.14256934304505,1.0005646999769937,trending
2024-06-12,META,A,hammer_entry,LONG,508.6,484.77616638267494,15.662720406988765,0.8985475611901935,corrective
2024-06-27,META,A,hammer_entry,LONG,519.335,498.1049689411657,16.9761896062671,0.590520996203522,trending
2024-07-05,META,A,hammer_entry,LONG,540.04,504.59842369259775,15.414597515891298,2.6960882129863055,trending
2024-08-13,META,A,hammer_entry,LONG,528.5,495.68229910426174,16.168191100255683,0.7340732845530838,trending
2024-10-04,META,A,hammer_entry,LONG,596.0,556.7808823321967,29.34950711981786,0.9626398495844168,corrective
2024-12-03,META,A,hammer_entry,LONG,613.5,576.0908922380984,15.207337399098655,1.125047721248264,corrective
2025-01-23,META,A,hammer_entry,LONG,636.57,611.4984527720617,25.30666298811367,0.7075787660582282,corrective
2025-02-12,META,A,hammer_entry,LONG,725.2,678.8228261214238,50.53874425415747,0.7306981558079716,corrective
2025-05-02,META,A,hammer_entry,LONG,597.3,550.7251856687915,16.432841661968048,0.9636371220913489,corrective
2025-06-04,META,A,hammer_entry,LONG,688.6,635.6484408595609,28.499192284424083,1.1305155701887517,corrective
2025-07-31,META,A,hammer_entry,LONG,773.63,714.1634408611983,18.93853643150283,3.095923733665394,trending
2025-12-04,META,A,hammer_entry,LONG,661.57,638.7655491898064,29.005791311211876,1.4175396440998373,corrective
2026-01-26,META,A,hammer_entry,LONG,672.205,643.0821142378213,18.935814506444952,0.9591800793675419,corrective
2023-11-14,MRVL,A,hammer_entry,LONG,57.02,51.77087198824875,26.639028550293773,1.9258423614787397,corrective
2023-12-14,MRVL,A,hammer_entry,LONG,59.28,54.30307445836714,19.77912793149302,1.8141208711530437,trending
2023-12-26,MRVL,A,hammer_entry,LONG,61.16,56.99574878999478,22.49361381283586,0.26347676419965577,trending
2024-01-08,MRVL,A,hammer_entry,LONG,64.09,58.62784554090612,19.901232273716772,2.410048063437302,trending
2024-03-01,MRVL,A,hammer_entry,LONG,77.59,68.9371370319875,19.508081332463227,1.8758316858738042,trending
2024-05-23,MRVL,A,hammer_entry,LONG,75.06,70.56451571752838,15.368503766528635,2.2429606885233992,corrective
2024-08-19,MRVL,A,hammer_entry,LONG,71.09,65.23108019454016,25.076438574620223,0.7248681023693127,trending
2024-10-15,MRVL,A,hammer_entry,LONG,79.46,73.42433416777011,15.565596653056177,1.6840166031007369,corrective
2024-11-07,MRVL,A,hammer_entry,LONG,93.93,82.86202255229551,37.76246618646398,1.0176125648377063,corrective
2024-12-02,MRVL,A,hammer_entry,LONG,96.86,90.01372375348852,29.658149307988143,2.0694127474715143,corrective
2024-12-04,MRVL,A,hammer_entry,LONG,118.16,93.06142458965994,32.55672424314284,4.742497142622715,corrective
2024-12-13,MRVL,A,hammer_entry,LONG,120.845,102.25640842591258,39.34389601882919,2.1710969714368384,corrective
2025-01-17,MRVL,A,hammer_entry,LONG,124.72,114.57253152354389,28.447733056747023,1.4680570397215538,corrective
2025-05-02,MRVL,A,hammer_entry,LONG,62.31,58.541120836613565,25.660667344298535,0.641625202573287,corrective
2025-05-12,MRVL,A,hammer_entry,LONG,64.5,59.31109261076167,19.390933955188355,1.2167385867778246,corrective
2025-06-06,MRVL,A,hammer_entry,LONG,68.33,62.97781200137957,15.679606587825415,1.0292397028230995,corrective
2025-07-30,MRVL,A,hammer_entry,LONG,81.78,74.1481818769748,17.64435800259612,2.4821339380755028,trending
2025-09-24,MRVL,A,hammer_entry,LONG,80.06,71.7391139757604,19.294242923625205,1.9081017156953066,trending
2025-10-08,MRVL,A,hammer_entry,LONG,92.52,80.82931303051171,35.083238908236716,0.9250379273554241,trending
2025-12-03,MRVL,A,hammer_entry,LONG,100.22,87.79575503686516,17.987761490883212,2.593410037483693,corrective
2026-03-06,MRVL,A,hammer_entry,LONG,89.52,80.2283567185109,19.39353660434505,4.901438807268748,corrective
2023-09-05,MSFT,A,hammer_entry,LONG,333.59,327.05817816460706,15.86879157802325,1.0376424831237365,corrective
2023-10-25,MSFT,A,hammer_entry,LONG,340.77,328.6836436008124,15.29566733752503,3.5095846514319393,corrective
2023-11-03,MSFT,A,hammer_entry,LONG,352.84,335.02413562995486,15.773236429653295,0.7592935932523133,trending
2023-11-20,MSFT,A,hammer_entry,LONG,377.64,357.1299863740911,36.06226139452447,1.5299837541059422,trending
2024-01-10,MSFT,A,hammer_entry,LONG,382.65,372.97597481814455,17.70664531070307,0.9915115478469889,trending
2024-01-19,MSFT,A,hammer_entry,LONG,398.5,381.0579786516776,27.120941193967898,1.6753329881032073,trending
2024-01-24,MSFT,A,hammer_entry,LONG,402.71,385.65836863386744,32.71261705868288,0.9521083417640562,trending
2024-02-09,MSFT,A,hammer_entry,LONG,420.42,401.9700842208395,41.543702579480275,0.936034895789431,trending
2024-03-14,MSFT,A,hammer_entry,LONG,425.49,409.85365612863814,20.541439137514,1.6746387118574808,trending
2024-05-21,MSFT,A,hammer_entry,LONG,429.13,415.30888976698895,15.26020061150054,0.8249017940547602,corrective
2024-06-12,MSFT,A,hammer_entry,LONG,441.05,423.65642158838585,15.414476116509,1.1622044184413933,corrective
2024-09-12,MSFT,A,hammer_entry,LONG,427.0,415.31010480271544,19.476708531131905,1.0783360710421752,corrective
2024-10-30,MSFT,A,hammer_entry,LONG,433.74,423.9130883169672,18.641130242537002,2.162464338462607,corrective
2024-12-05,MSFT,A,hammer_entry,LONG,442.74,425.2693426821852,16.23389386726036,1.0297877490830458,corrective
2025-01-22,MSFT,A,hammer_entry,LONG,446.18,428.8843732412615,18.890929841376522,1.7563349412282054,corrective
2025-01-28,MSFT,A,hammer_entry,LONG,447.21,433.36810958354033,17.72172254626647,1.5895307874537892,corrective
2025-05-01,MSFT,A,hammer_entry,LONG,425.22,386.4927051367579,18.668512331973954,2.542304473202961,trending
2025-06-03,MSFT,A,hammer_entry,LONG,463.03,446.6747273778019,38.4550356257913,0.8655938830928966,corrective
2025-06-25,MSFT,A,hammer_entry,LONG,492.38,471.98444289368206,50.240897369237246,0.9759213834385065,corrective
2025-07-31,MSFT,A,hammer_entry,LONG,533.93,506.84902509246626,52.01965382744281,3.7935452641456755,trending
2025-09-19,MSFT,A,hammer_entry,LONG,518.01,508.4363648540924,16.951464981444296,1.1829274400914018,trending
2025-10-01,MSFT,A,hammer_entry,LONG,519.68,511.2593140374213,15.169021224284476,1.168824692126237,trending
2025-10-27,MSFT,A,hammer_entry,LONG,531.48,518.154064128493,15.413220603229679,1.0447488211781575,corrective
2023-11-03,MU,A,hammer_entry,LONG,72.55,68.35948165785777,18.782399848964424,1.3655101321141465,trending
2023-12-13,MU,A,hammer_entry,LONG,79.79,75.62779413989263,30.298748064956804,1.0307343047937838,trending
2023-12-21,MU,A,hammer_entry,LONG,85.5,78.41010715402552,36.204898755375154,2.924939529375332,trending
2024-01-22,MU,A,hammer_entry,LONG,89.225,83.78677108303276,24.252209443566628,1.5063792228636117,trending
2024-03-01,MU,A,hammer_entry,LONG,95.08,86.8700486289642,20.503053360724188,1.3441888967771334,trending
2024-03-07,MU,A,hammer_entry,LONG,98.98,89.87141358443016,24.952883637775663,1.4427282965857726,trending
2024-03-21,MU,A,hammer_entry,LONG,109.82,94.16765532901262,26.505418402954014,3.7704657864210858,trending
2024-04-03,MU,A,hammer_entry,LONG,128.2,108.38549310863989,40.789479835014205,0.8068195703155234,corrective
2024-05-14,MU,A,hammer_entry,LONG,124.93,117.32410651744064,24.880644571424003,0.5362643256870072,corrective
2024-06-05,MU,A,hammer_entry,LONG,133.67,125.84834810385486,24.47529418636931,1.6484311373816554,corrective
2024-06-10,MU,A,hammer_entry,LONG,134.81,127.40019391724631,25.120127573154978,0.5516996626980112,corrective
2024-09-26,MU,A,hammer_entry,LONG,109.89,94.29385314395147,23.428927972296158,3.5287708289976054,corrective
2025-05-07,MU,A,hammer_entry,LONG,82.66,78.24401287442096,16.050234719167097,0.3668724215457093,corrective
2025-05-19,MU,A,hammer_entry,LONG,98.655,86.86489789544618,25.451537504670434,0.8427211955315735,corrective
2025-06-03,MU,A,hammer_entry,LONG,102.23,93.11742046850611,25.28592690439185,1.2554513029024013,corrective
2025-06-11,MU,A,hammer_entry,LONG,116.05,100.71618280065212,33.026340839092036,1.1656522824782423,corrective
2025-08-11,MU,A,hammer_entry,LONG,123.73,113.82270121733028,23.34146819526332,1.7176179794547226,trending
2025-09-05,MU,A,hammer_entry,LONG,131.37,119.87507697295786,16.716115954110823,1.553793585198552,corrective
2025-09-12,MU,A,hammer_entry,LONG,157.21,129.08584862742723,27.96231080025852,1.4668243680300344,corrective
2025-10-02,MU,A,hammer_entry,LONG,183.79,157.22486786549538,42.53260740624795,0.9208954053402499,trending
2025-10-24,MU,A,hammer_entry,LONG,218.98,190.64008838982093,40.18240142511621,1.021912951452596,corrective
2025-12-10,MU,A,hammer_entry,LONG,263.72,235.4973649010058,17.592710365297602,0.7246442773218637,corrective
