ts,symbol,combo,event,direction,close,ema21,adx14,vol_ratio,regime
2025-12-09,AAPL,A,hammer_entry,LONG,2061.502957376139,1792.8202089197534,55.81477563453082,0.9776943726773496,corrective
2026-02-10,AAPL,A,hammer_entry,LONG,1911.946422361038,1777.679761063222,18.30752251679853,1.0092126370209684,trending
2026-02-16,AAPL,A,hammer_entry,LONG,1927.6730623752642,1804.8781997224994,17.405896025285717,0.9183215427640105,trending
2026-03-06,AAPL,A,hammer_entry,LONG,2332.1719002984496,2037.4230247138757,35.572571526380855,0.9813322800080369,trending
2024-08-28,ADBE,A,hammer_entry,LONG,335.88853875090905,307.94895636341835,15.194914042648598,0.9706477335869609,corrective
2024-10-25,ADBE,A,hammer_entry,LONG,411.1039125871881,375.60713311222946,20.17483875555312,1.0236272958414405,trending
2024-11-11,ADBE,A,hammer_entry,LONG,436.12410215506696,402.9371119585203,24.181488587685124,1.0193740937399225,trending
2025-02-13,ADBE,A,hammer_entry,LONG,404.95641531783656,355.7178424002847,26.261711897591244,0.9323423019885498,corrective
2025-03-25,ADBE,A,hammer_entry,LONG,514.6111032757151,450.26069922586805,36.15555099965399,0.8889911428225715,trending
2025-04-21,ADBE,A,hammer_entry,LONG,538.727469584524,495.77677239071795,28.63842442222838,1.1223831476782629,trending
2025-05-22,ADBE,A,hammer_entry,LONG,610.3350031247555,563.5013291112683,38.982674206878364,1.047932690421138,trending
2025-06-03,ADBE,A,hammer_entry,LONG,633.3856512003476,574.2605784396645,28.374789332567495,0.9847848290812814,trending
2025-06-19,ADBE,A,hammer_entry,LONG,752.5756789905873,659.4905888338085,38.26479437795688,1.0987298979171212,trending
2025-07-03,ADBE,A,hammer_entry,LONG,889.809581450235,754.782537921682,50.74104080858905,0.8643758917895338,trending
2025-07-21,ADBE,A,hammer_entry,LONG,1046.9234891835317,897.095629986669,62.48055492741034,1.0016134339809275,trending
2025-08-11,ADBE,A,hammer_entry,LONG,1261.8810638837936,1103.6104475639286,57.165225330683285,1.0423974707092096,corrective
2025-09-15,ADBE,A,hammer_entry,LONG,1467.9887221460442,1351.9966385567132,34.71988589787754,0.9961015262122236,corrective
2025-11-13,ADBE,A,hammer_entry,LONG,1402.058219129914,1289.2407133426866,17.020414777682763,0.9534727554031993,corrective
2025-12-25,ADBE,A,hammer_entry,LONG,1520.517865351694,1393.6603698688014,19.10114802058056,0.927154203615593,corrective
2026-01-21,ADBE,A,hammer_entry,LONG,1804.0047282306605,1646.958672371595,33.063809261142566,1.0178663817186353,trending
2026-02-12,ADBE,A,hammer_entry,LONG,2116.55026285324,1917.8962517775487,39.46776999549141,0.9271351747198467,trending
2026-03-04,ADBE,A,hammer_entry,LONG,2213.11753155345,2040.1072353673187,33.12733149112494,0.9902560354731049,trending
2024-09-03,AMD,A,hammer_entry,LONG,332.16434508600145,294.0557207245087,22.46530442334822,1.0063544457563631,corrective
2024-09-10,AMD,A,hammer_entry,LONG,409.9454211986059,324.97306013064474,33.74887329068896,0.9578423031767814,corrective
2024-09-16,AMD,A,hammer_entry,LONG,479.9201230467936,364.7202590036918,44.746824244317104,1.03832343198374,trending
2024-10-03,AMD,A,hammer_entry,LONG,491.76072703215243,436.1519369754313,42.497288848430394,0.9753634274568245,corrective
2024-10-11,AMD,A,hammer_entry,LONG,501.01692635165415,457.196578514641,38.63734792102869,1.1156404773989272,corrective
2024-10-23,AMD,A,hammer_entry,LONG,516.2953902226492,482.16790962449005,36.558913323735624,0.9610525587323611,trending
2024-11-04,AMD,A,hammer_entry,LONG,538.3093894777733,493.0256798931941,28.143457119920683,0.9854690748820862,trending
2024-11-15,AMD,A,hammer_entry,LONG,635.1084070978131,549.4768143872709,40.37815954829563,1.013258397338567,trending
2024-11-25,AMD,A,hammer_entry,LONG,736.4566257580449,614.0506824195384,52.88619777208954,0.9941958375176713,trending
2024-12-03,AMD,A,hammer_entry,LONG,771.9090656800449,668.535817221874,56.53058280851556,0.974220190248443,trending
2024-12-17,AMD,A,hammer_entry,LONG,899.4418120978908,776.9616909573658,63.14544261609045,1.0008596436318438,corrective
2024-12-31,AMD,A,hammer_entry,LONG,968.5986717857924,856.6110332434831,59.3012673267836,1.0493778562750546,corrective
2025-01-17,AMD,A,hammer_entry,LONG,1141.9327014430128,990.2496183619671,63.12500011433722,0.9772968168878028,corrective
2025-01-28,AMD,A,hammer_entry,LONG,1202.2867769476422,1073.3057826654062,59.97083414093189,0.9921993990567152,corrective
2025-02-17,AMD,A,hammer_entry,LONG,1360.2347377234169,1192.9137337340635,48.277072981618346,1.0331775531523537,corrective
2025-04-22,AMD,A,hammer_entry,LONG,1477.9041095750315,1334.420991936664,16.57143682030848,1.0315512759779657,trending
2025-05-06,AMD,A,hammer_entry,LONG,1846.5872651920772,1556.6208917378276,37.98640544078769,0.9532301755386557,trending
2025-05-21,AMD,A,hammer_entry,LONG,2285.2912410520025,1898.1202808972953,55.799694279754576,1.03743841385281,trending
2025-05-27,AMD,A,hammer_entry,LONG,2650.166045745487,2081.6828836763298,62.104088956703976,1.1061094845974644,trending
2025-06-03,AMD,A,hammer_entry,LONG,3266.097998207375,2419.2425635844957,70.37227372918694,0.9980539453184459,trending
2025-07-14,AMD,A,hammer_entry,LONG,2991.953999477278,2822.160836607495,28.094321657300412,1.0748035968127208,trending
2025-08-05,AMD,A,hammer_entry,LONG,3212.6304134380857,2999.6605974095555,25.153975651824403,0.9158429347420455,corrective
2025-08-22,AMD,A,hammer_entry,LONG,3458.7873096202275,3179.0035786064313,27.393890359606598,1.002824497349524,corrective
2025-08-26,AMD,A,hammer_entry,LONG,3479.770459883728,3226.3831235346124,28.45238374110712,0.9853704031338996,corrective
2025-09-03,AMD,A,hammer_entry,LONG,3668.213756270774,3362.0883183387905,30.17348845937079,1.1004459874190011,corrective
2025-10-15,AMD,A,hammer_entry,LONG,3873.969858171892,3372.022571843018,24.436085681503933,1.0638951565459782,trending
2025-10-22,AMD,A,hammer_entry,LONG,4401.387659928427,3694.139542228038,37.55948317182855,0.9791384428182519,corrective
2025-11-14,AMD,A,hammer_entry,LONG,4732.730522029554,4295.896820140724,46.21558977609676,0.9914827396807262,corrective
2025-12-24,AMD,A,hammer_entry,LONG,5615.618687962524,5214.558811075226,38.83256495812582,0.981335823419789,corrective
2026-01-26,AMD,A,hammer_entry,LONG,6853.842342917173,6164.853739126651,43.43953267513495,1.0208402970388557,trending
2026-02-17,AMD,A,hammer_entry,LONG,8052.171518209742,7292.931368410269,54.87400305661083,0.9682372006480953,trending
2026-03-05,AMD,A,hammer_entry,LONG,8658.419390912028,7550.142102473563,36.597399825922295,1.0122678691738296,trending
2026-03-17,AMD,A,hammer_entry,LONG,8929.210066423462,8063.419716273865,36.62698875480094,0.8737433648733802,trending
2024-08-26,AMZN,A,hammer_entry,LONG,329.7939831258425,292.71743483110384,15.809776076833257,0.9494511851712506,corrective
2024-10-02,AMZN,A,hammer_entry,LONG,345.8334611773225,312.25410410847667,16.413222635848665,1.0785065579016397,trending
2024-10-17,AMZN,A,hammer_entry,LONG,432.8483751690849,366.9437246732255,39.07829627130157,0.9912136491904114,corrective
2024-11-13,AMZN,A,hammer_entry,LONG,504.80747238110985,455.61286655027453,48.473844378304435,0.9082993259170603,trending
2024-12-05,AMZN,A,hammer_entry,LONG,605.2262170272727,532.4114786687076,45.71381122392097,0.9764658645997443,trending
2024-12-18,AMZN,A,hammer_entry,LONG,726.5657160792694,617.214567250563,56.52099731076605,0.9674448361914891,corrective
2025-01-09,AMZN,A,hammer_entry,LONG,840.4478799849762,736.1777348612993,61.42785075662566,0.9776335935601191,corrective
2025-01-20,AMZN,A,hammer_entry,LONG,998.1819623099284,833.3941614063525,67.27755993769522,0.9949029212992121,corrective
2025-01-28,AMZN,A,hammer_entry,LONG,1045.9012840083485,904.2902076970286,65.75721287524412,0.992773117047551,corrective
2025-02-14,AMZN,A,hammer_entry,LONG,1132.6890559263502,1025.0209107426856,52.61182332323428,0.9751178673432722,corrective
2025-02-21,AMZN,A,hammer_entry,LONG,1324.2098622327185,1116.778569887087,56.17765001571327,1.0779706911334215,trending
2025-07-10,AMZN,A,hammer_entry,LONG,1143.515295495159,1030.3898883191791,15.624012002553336,1.0006978586230006,trending
2025-12-31,AMZN,A,hammer_entry,LONG,1259.5434874934597,1155.3176477155887,17.042656075071136,1.0684899415089,corrective
2026-01-12,AMZN,A,hammer_entry,LONG,1292.1922239171324,1208.6649168250829,21.486608212034508,0.9805516546593649,trending
2024-08-07,CRM,A,hammer_entry,LONG,336.5758075919382,304.8942871858326,25.374042428849908,0.9363799588770084,corrective
2024-08-23,CRM,A,hammer_entry,LONG,375.15636468619124,332.9123311694022,32.799442820905774,1.0333922992649873,corrective
2024-11-07,CRM,A,hammer_entry,LONG,432.40386970794833,387.03379568605027,16.304489305557915,1.0404227163189763,trending
2025-01-08,CRM,A,hammer_entry,LONG,477.33267784078157,431.1492817792072,15.93251374603725,0.9842107640458112,corrective
2025-02-04,CRM,A,hammer_entry,LONG,523.0435512578322,477.1546820731251,24.79855491045424,1.016230990934568,trending
2025-03-11,CRM,A,hammer_entry,LONG,558.5125751502115,515.5813621930881,18.987802127343137,1.0337402188968814,trending
2025-03-18,CRM,A,hammer_entry,LONG,666.40017644463,553.867962009041,31.270008163785576,1.0075742040337636,trending
2025-04-08,CRM,A,hammer_entry,LONG,769.0383717277218,689.9447729195274,47.9826349869834,1.024638481247622,trending
2025-04-15,CRM,A,hammer_entry,LONG,793.0245851933728,717.2886995167373,44.4787580348637,1.0012399016116582,trending
2025-05-12,CRM,A,hammer_entry,LONG,911.3128369430201,845.6301257408196,43.72712860934156,0.9037053615885183,trending
2025-05-29,CRM,A,hammer_entry,LONG,1103.538048722985,983.5605848274748,55.4101909924121,1.0034349504100983,trending
2025-06-12,CRM,A,hammer_entry,LONG,1256.6280727666494,1120.3943201619486,65.37173718433762,0.9783178188963837,trending
2025-06-19,CRM,A,hammer_entry,LONG,1328.2159848104434,1176.8207194277388,64.08790448553127,1.0796168930595096,trending
2025-06-26,CRM,A,hammer_entry,LONG,1356.7494432154233,1227.011949669348,59.78464703296044,0.9699148879696471,trending
2025-08-19,CRM,A,hammer_entry,LONG,1415.3840736162076,1301.200736493638,22.873282337182317,0.9948664217796949,corrective
2025-09-24,CRM,A,hammer_entry,LONG,1502.6212758660613,1375.8487146543996,19.414094025137558,1.0716865038088865,trending
2025-10-28,CRM,A,hammer_entry,LONG,1539.4297205933608,1433.1953791630008,16.496733089355875,1.0702398692023678,corrective
2025-11-10,CRM,A,hammer_entry,LONG,1868.8786247109726,1575.7970619715982,28.470905119978358,0.9821604720855867,corrective
2025-11-14,CRM,A,hammer_entry,LONG,1995.8565209478745,1673.8083224389447,37.51989718650143,1.0318498364585145,corrective
2025-11-26,CRM,A,hammer_entry,LONG,2101.762528851399,1836.038860680269,43.17056706270263,0.9074301866473764,corrective
2025-12-25,CRM,A,hammer_entry,LONG,2554.006777789243,2308.669779336653,55.662316363517604,1.0201093537533577,corrective
2026-02-17,CRM,A,hammer_entry,LONG,2518.58195367951,2362.671909575172,20.379556376595847,0.9734076338620321,trending
2024-08-05,CRWD,A,hammer_entry,LONG,390.0000103337149,336.0841046588696,53.3159827032915,0.948630827850814,corrective
2024-09-09,CRWD,A,hammer_entry,LONG,457.04279675438687,421.6844745213315,37.03386009151028,0.9541181795255043,corrective
2024-09-18,CRWD,A,hammer_entry,LONG,468.8385066111883,434.8098744005877,31.050289567922306,1.0095118216886287,trending
2024-10-01,CRWD,A,hammer_entry,LONG,501.2081983614654,455.0762897220092,27.526831953577524,1.036061356300606,trending
2024-10-18,CRWD,A,hammer_entry,LONG,616.7115408062896,529.5662632155983,43.25121311102893,1.0245404835759773,corrective
2024-11-01,CRWD,A,hammer_entry,LONG,707.6927975316585,621.1272963357782,59.69885315706459,0.9646038496840714,trending
2024-11-28,CRWD,A,hammer_entry,LONG,792.9675719910878,712.4680294876199,38.84040004810292,1.036919626961038,trending
2024-12-10,CRWD,A,hammer_entry,LONG,821.6861534213172,748.5552914759492,31.343591366146907,1.062226706992315,trending
2025-01-28,CRWD,A,hammer_entry,LONG,821.9342941366053,768.421472208772,16.441077245925648,0.9559744998644795,corrective
2025-02-12,CRWD,A,hammer_entry,LONG,988.0897926071665,873.4996262453485,32.991095184665795,1.0029885014114839,corrective
2025-03-13,CRWD,A,hammer_entry,LONG,1004.4539940900314,922.2792689348548,19.931919369658328,0.9904670893722258,trending
2025-03-31,CRWD,A,hammer_entry,LONG,1191.6092220463415,1020.8306762349367,29.248408508350813,1.0347940355622942,trending
2025-04-25,CRWD,A,hammer_entry,LONG,1209.7789548333715,1112.695498745446,26.347363826924518,1.054463676942209,trending
2025-06-16,CRWD,A,hammer_entry,LONG,1063.3317621475746,1018.0823618105579,23.964462595931707,0.9877967076087834,trending
2025-07-11,CRWD,A,hammer_entry,LONG,1118.2198512234045,1036.8028886012028,15.97029834187964,1.0471716393890937,trending
2025-09-11,CRWD,A,hammer_entry,LONG,1129.145754227558,1040.1237874320527,19.39621525924297,1.0090649996010157,corrective
2025-12-01,CRWD,A,hammer_entry,LONG,1348.4480034275086,1212.966388028752,19.623544197069286,0.9091802567911236,trending
2025-12-03,CRWD,A,hammer_entry,LONG,1388.482464466541,1234.8659786648013,23.96848016568527,0.9705667957809438,trending
2026-01-23,CRWD,A,hammer_entry,LONG,1586.20819387912,1477.4249035643713,20.643780801972113,0.9989605847975435,trending
2024-08-02,GOOGL,A,hammer_entry,LONG,361.6119581047901,332.05042678557,36.330649002510945,0.9572568031191727,corrective
2024-08-19,GOOGL,A,hammer_entry,LONG,445.66576232695036,379.77403011984217,49.43587138902285,0.9354506757995511,corrective
2024-10-21,GOOGL,A,hammer_entry,LONG,504.8496180993539,464.09390696861,29.364368309004927,0.9642945495893099,corrective
2024-11-06,GOOGL,A,hammer_entry,LONG,589.3032058800953,520.6869591342315,40.25333776033387,1.1225529530774114,trending
2024-11-14,GOOGL,A,hammer_entry,LONG,613.3200811885334,549.6105066914558,43.91460037413602,0.9506881476255696,trending
2025-01-01,GOOGL,A,hammer_entry,LONG,718.8114085477891,673.6205889859475,31.216684909891182,1.0262046621394187,corrective
2025-01-24,GOOGL,A,hammer_entry,LONG,850.0040415862813,772.8983343153764,47.983622086107275,0.998792122796595,corrective
2025-02-11,GOOGL,A,hammer_entry,LONG,861.9923370219685,801.1440591860011,32.82103728180841,1.0024510434166274,corrective
2025-02-18,GOOGL,A,hammer_entry,LONG,922.913224098807,821.8720951499715,30.45082394944832,0.9890897466015652,corrective
2025-03-04,GOOGL,A,hammer_entry,LONG,1101.9478394454688,943.0949105085635,43.838826558076654,0.983426931857478,trending
2025-03-11,GOOGL,A,hammer_entry,LONG,1126.2498969772412,995.8695753813264,50.654328053577586,0.995421950426384,trending
2025-04-07,GOOGL,A,hammer_entry,LONG,1255.1092613981318,1140.170016737484,49.857988324778894,0.9943631763922169,trending
2025-05-29,GOOGL,A,hammer_entry,LONG,1345.4864028235102,1265.871023040189,23.680060054732756,0.9936153213346378,trending
2025-06-09,GOOGL,A,hammer_entry,LONG,1617.8319276045902,1384.6112265081354,38.960058382787786,1.0227417140500097,trending
2025-06-30,GOOGL,A,hammer_entry,LONG,1685.1379125028188,1537.324592383834,37.104291330727484,0.9481357897378209,trending
2025-07-22,GOOGL,A,hammer_entry,LONG,1720.5802629039397,1603.743140686824,20.502517369114578,0.9998557038215885,corrective
2025-08-06,GOOGL,A,hammer_entry,LONG,2005.89954744518,1808.4225901275806,27.85640215697962,0.9882724375112758,corrective
2025-08-11,GOOGL,A,hammer_entry,LONG,2113.52721366888,1863.2909353660955,28.19634074835433,0.9763954179622749,corrective
2025-10-21,GOOGL,A,hammer_entry,LONG,1820.5470852942415,1688.3619863239414,21.08707541160516,1.0116147602965475,trending
2025-11-06,GOOGL,A,hammer_entry,LONG,1848.202509780626,1702.1992853314837,16.724237266215013,1.0811783694013681,corrective
2025-11-20,GOOGL,A,hammer_entry,LONG,2242.289247177499,1928.3375489971854,33.57888863306545,0.9846411086490537,corrective
2025-12-09,GOOGL,A,hammer_entry,LONG,2310.726920425788,2042.6360039089677,28.6027462202719,1.0691159401518893,corrective
2025-12-30,GOOGL,A,hammer_entry,LONG,2785.2997475663947,2423.8523747967856,43.67610331487671,0.9866937055201543,corrective
2026-02-13,GOOGL,A,hammer_entry,LONG,2644.4120692042006,2413.593419774102,19.56892456026737,1.0124183177925292,trending
2026-03-06,GOOGL,A,hammer_entry,LONG,3303.8115494294393,2817.174955428764,39.55157644727843,1.0428972443522808,trending
2024-08-29,IWM,A,hammer_entry,LONG,320.9973121757001,298.3609248757893,17.73272588338733,0.8983583143759001,corrective
2024-09-20,IWM,A,hammer_entry,LONG,338.2503137402819,317.4722821378977,17.121590215392747,1.0299943159266611,trending
2024-10-07,IWM,A,hammer_entry,LONG,389.1739134605792,344.2359144847727,28.445066618414074,1.0187106763218339,corrective
2024-12-02,IWM,A,hammer_entry,LONG,395.0925083943007,368.14791688372924,20.29088385124169,0.9615272340413029,trending
2024-12-24,IWM,A,hammer_entry,LONG,475.92440639928367,421.08181132176276,45.58845682777926,1.015143143964982,corrective
2025-01-27,IWM,A,hammer_entry,LONG,554.0368452543579,503.0491740593357,44.424048284881685,0.9777741847051188,corrective
2025-02-03,IWM,A,hammer_entry,LONG,589.7181559824555,523.2319151985491,44.02276307859581,1.0410331908882404,trending
2025-03-11,IWM,A,hammer_entry,LONG,627.3559998111313,569.2682286633286,26.325702076111117,1.0041583611592142,trending
2025-04-11,IWM,A,hammer_entry,LONG,670.2115443663496,629.5023179795137,19.914151088165948,1.0329419289411774,trending
2025-05-15,IWM,A,hammer_entry,LONG,753.456090613041,696.8377605780961,27.240916648437317,0.9576290240885935,trending
2025-05-23,IWM,A,hammer_entry,LONG,798.6779685998748,723.1745617980781,32.106305177168686,0.9750109155467694,trending
2025-07-21,IWM,A,hammer_entry,LONG,885.9996113636256,798.3238791013996,22.78346000689071,1.1410838470285598,trending
2025-07-25,IWM,A,hammer_entry,LONG,901.3391452319743,823.8727864853898,25.222182385876344,0.9436647298020583,corrective
2025-08-08,IWM,A,hammer_entry,LONG,1069.5264790183278,931.1756818746122,41.50390037359745,0.978252381867495,corrective
2025-08-22,IWM,A,hammer_entry,LONG,1103.7641682189865,994.8168740508673,41.4645140771315,1.0533872386397973,corrective
2025-08-28,IWM,A,hammer_entry,LONG,1119.6256498937653,1026.5743027221645,44.87535141032545,0.9699567878402007,corrective
2025-09-12,IWM,A,hammer_entry,LONG,1181.4561288943269,1069.9932666164834,37.348282099023,0.9841262169360045,corrective
2025-11-13,IWM,A,hammer_entry,LONG,1079.4645630226426,1029.353087335639,16.786996222984396,0.944214702150846,corrective
2026-02-12,IWM,A,hammer_entry,LONG,1036.4504815668245,977.8389678835513,16.753097330540612,1.1091330121577894,trending
2026-03-09,IWM,A,hammer_entry,LONG,1202.9264848624741,1113.7890281372393,34.80776631491609,1.0418806498946318,trending
2024-08-19,META,A,hammer_entry,LONG,276.6621916946113,251.92356826755838,24.815979532702965,0.9344344659185414,corrective
2024-09-04,META,A,hammer_entry,LONG,285.3413676264588,262.46235606454206,25.899587653490524,0.9823658892051578,corrective
2024-09-17,META,A,hammer_entry,LONG,299.3029091828945,276.34821185408475,31.488308813725837,0.9981427013174702,trending
2024-10-16,META,A,hammer_entry,LONG,337.47812702425745,307.6255467608448,31.008060699162144,1.009941948114816,corrective
2024-12-06,META,A,hammer_entry,LONG,267.9301578201664,250.45662346019733,18.503863064118754,1.0293913012422564,trending
2024-12-25,META,A,hammer_entry,LONG,284.61958420759765,262.8254984740534,20.000779408893415,1.0313468476185381,corrective
2025-01-16,META,A,hammer_entry,LONG,349.5684795991537,303.67184636650717,38.37762207011358,0.9257500319370076,corrective
2025-01-28,META,A,hammer_entry,LONG,354.2609300326253,322.42602213777815,44.95773219194928,0.9738663890729897,corrective
2025-03-07,META,A,hammer_entry,LONG,393.55628382170005,356.4601405212634,31.226765402673188,1.0022012448017659,trending
2025-06-13,META,A,hammer_entry,LONG,277.60174168502397,258.4933324450885,15.024638564016314,0.9057336605495149,trending
2025-07-15,META,A,hammer_entry,LONG,319.01258433007655,282.34086588943234,20.19141526419527,1.0736283618099907,trending
2025-07-22,META,A,hammer_entry,LONG,377.0021062931838,310.21283410592935,32.7323424500144,0.9759625096394849,corrective
2025-07-29,META,A,hammer_entry,LONG,441.1671905680175,351.80195850660726,46.840845238906546,0.951529420488279,corrective
2025-08-29,META,A,hammer_entry,LONG,520.9571092793739,461.83758492939006,48.36075115504662,1.001190716975449,corrective
2025-09-24,META,A,hammer_entry,LONG,616.8136546384411,552.5413595343199,53.726929114863246,1.019125449123903,trending
2025-10-24,META,A,hammer_entry,LONG,756.1588136355098,674.4318632824898,45.993894160751836,0.9763855761241678,corrective
2025-11-17,META,A,hammer_entry,LONG,949.6125132380947,794.7625459182643,41.19394347777159,1.0373669037231148,corrective
2025-11-25,META,A,hammer_entry,LONG,978.8676653179745,856.9811536158203,41.21815974644795,1.0153811719103212,corrective
2025-12-18,META,A,hammer_entry,LONG,1142.4544979913687,1045.5728719297356,43.63635629359776,1.0110523022041165,trending
2026-01-15,META,A,hammer_entry,LONG,1158.9822191753244,1052.3561888925656,24.67040686744858,1.0565655106052885,trending
2026-02-13,META,A,hammer_entry,LONG,1288.9806597834963,1146.4355092615288,21.496413995750743,0.9233797723138021,trending
2024-08-22,MRVL,A,hammer_entry,LONG,373.5986517266445,346.459456166197,26.103698652236524,0.9312626543798055,corrective
2024-09-02,MRVL,A,hammer_entry,LONG,379.3270884917176,355.0229430801759,28.803169700460018,0.9871704657189037,corrective
2024-09-20,MRVL,A,hammer_entry,LONG,409.3007916158042,372.5968307878626,24.850582226823867,0.9750682535840742,trending
2024-10-07,MRVL,A,hammer_entry,LONG,484.556893464607,419.1900945715483,40.89994586638598,1.0463746059380916,corrective
2024-10-14,MRVL,A,hammer_entry,LONG,490.05558476123116,441.029597067241,47.360718306768625,1.044186235181317,corrective
2024-10-31,MRVL,A,hammer_entry,LONG,506.73156496554924,464.9521095325736,32.108503082462995,1.0984262482096887,trending
2024-11-05,MRVL,A,hammer_entry,LONG,528.0818439406298,477.33825438856076,31.383816303284142,1.0224998518469763,trending
2024-11-19,MRVL,A,hammer_entry,LONG,567.4057527382779,512.3834218368543,25.5857090856037,0.9315203671994057,trending
2025-01-23,MRVL,A,hammer_entry,LONG,680.1633761320685,615.9869244508709,16.580055221194684,1.0241165021619982,corrective
2025-01-31,MRVL,A,hammer_entry,LONG,808.8656500905096,668.4745067601654,29.806011022321254,1.1211298212757503,trending
2025-02-21,MRVL,A,hammer_entry,LONG,980.785676783603,845.6172717415034,48.22070530008581,0.9661137906277127,trending
2025-04-21,MRVL,A,hammer_entry,LONG,1113.4386277474061,1033.0645444965583,26.006682085834573,1.002207692793396,trending
2025-05-21,MRVL,A,hammer_entry,LONG,1158.31594244412,1050.1203999575337,21.579187438505496,0.9206437243363023,trending
2025-06-05,MRVL,A,hammer_entry,LONG,1389.8610018941797,1204.933501793671,41.773355936794616,1.0095435202660579,trending
2025-06-20,MRVL,A,hammer_entry,LONG,1603.144414096929,1420.0723907320787,53.48577198926214,0.9565268227804438,trending
2025-07-21,MRVL,A,hammer_entry,LONG,1771.69395208777,1629.308183837324,54.4081508892007,1.1466135666606851,trending
2025-08-25,MRVL,A,hammer_entry,LONG,2085.2781729815674,1856.585467441654,43.608216849113774,1.0920085931878614,corrective
2025-09-18,MRVL,A,hammer_entry,LONG,2167.806057791542,1985.7358892424365,32.37377861808701,1.0260889496981846,corrective
2025-10-21,MRVL,A,hammer_entry,LONG,2420.1308775030598,2217.4343180070514,30.28492735098163,0.9625807102813945,trending
2025-10-28,MRVL,A,hammer_entry,LONG,2632.480543823935,2307.523046596095,33.89653999765837,1.0911352172928734,corrective
2025-11-19,MRVL,A,hammer_entry,LONG,3187.909724221125,2732.3847611278575,36.30695087654508,1.00421134958068,corrective
2026-02-19,MRVL,A,hammer_entry,LONG,2824.804793835642,2579.8965141362414,17.727307955022845,0.9926956454548427,trending
2026-03-09,MRVL,A,hammer_entry,LONG,2975.3352050124518,2734.6901444728214,21.32776811835171,0.9683024028535655,trending
2024-08-15,MSFT,A,hammer_entry,LONG,669.1003174110434,625.4699654838859,21.78726066907716,1.0048867948272333,corrective
2024-09-19,MSFT,A,hammer_entry,LONG,748.5122860313052,687.5714285219528,17.738500113641393,0.9671397781381922,trending
2024-11-28,MSFT,A,hammer_entry,LONG,917.795172479951,817.4948649079105,19.053603900431817,1.00087262664451,trending
2024-12-27,MSFT,A,hammer_entry,LONG,1108.0867282871675,979.0048854544311,35.96136752682227,0.9491590978050732,corrective
2025-01-20,MSFT,A,hammer_entry,LONG,1292.3434400908266,1149.186287969053,42.52371375320188,1.023836441312493,corrective
2025-03-17,MSFT,A,hammer_entry,LONG,1327.7857926347583,1232.8546569959738,18.843739041124145,0.9591577485062808,trending
2025-05-12,MSFT,A,hammer_entry,LONG,1416.8964475984585,1293.4947620885673,15.868985880210651,0.9990063784092363,trending
2025-06-16,MSFT,A,hammer_entry,LONG,1492.2120117225124,1353.3274175086133,20.341950098439586,0.9724646941977811,trending
2025-07-15,MSFT,A,hammer_entry,LONG,1653.3121213789036,1536.1771223401322,25.220656626352405,1.077916180542455,trending
2025-08-13,MSFT,A,hammer_entry,LONG,1898.7015876286753,1765.38311220878,32.09041865153223,1.0640138106138304,corrective
