trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,bars_held_at_exit,gross_pnl,commission,net_pnl,net_pnl_pct,won,period,regime_at_entry,spy_adx_at_entry,spy_trending_at_entry,bb_mid_at_entry,entry_to_mid_dist
11,AAPL,A,LONG,2024-12-20,254.6,4.174433991330078,2024-12-23,254.96741999999998,0.2914,250.793,12.38,1237.38,2024-12-30,250.6676,SL,5,-1.2531,1.0,-2.2531,-0.001821,False,all,corrective,24.96,False,0.0,0.0
12,AAPL,A,LONG,2025-07-01,207.815,4.463780065181557,2025-07-02,209.09949749999998,0.3544,204.6357,12.35,1234.13,2025-07-30,208.8555,TIME,20,-0.0865,1.0,-1.0865,-0.00088,False,all,corrective,18.78,False,0.0,0.0
13,AAPL,A,LONG,2025-08-07,220.17,4.910342304818596,2025-08-08,221.00044499999998,0.3348,216.0901,12.33,1232.04,2025-09-03,235.6136,TP,18,4.8919,1.0,3.8919,0.003159,True,all,trending,25.94,True,0.0,0.0
14,AAPL,A,LONG,2025-09-04,239.71,4.527709934062979,2025-09-05,240.1149975,0.3088,235.5873,12.36,1234.93,2025-09-09,235.4695,SL,3,-1.4347,1.0,-2.4347,-0.001972,False,all,corrective,21.19,False,0.0,0.0
15,AAPL,A,LONG,2025-09-19,245.32,4.784335089109954,2025-09-22,248.46417,0.2976,243.6798,12.32,1231.5,2025-10-17,252.2138,TIME,20,1.116,1.0,0.116,9.4e-05,True,all,trending,27.52,True,0.0,0.0
16,AAPL,A,LONG,2025-10-20,262.245,5.302655192860556,2025-10-21,262.17102,0.2819,256.8684,12.32,1230.62,2025-10-22,256.7399,SL,2,-1.5308,1.0,-2.5308,-0.002057,False,all,corrective,24.7,False,0.0,0.0
17,AAPL,A,LONG,2025-10-27,268.75,5.185498117456226,2025-10-28,269.34460499999994,0.2736,264.1591,12.28,1227.08,2025-11-24,275.7221,TIME,20,1.7447,1.0,0.7447,0.000607,True,all,corrective,20.06,False,0.0,0.0
18,AAPL,A,LONG,2025-12-01,283.17,5.497316419479762,2025-12-02,283.05145500000003,0.2603,277.5541,12.28,1226.83,2025-12-08,277.4154,SL,5,-1.4669,1.0,-2.4669,-0.002011,False,all,corrective,15.43,False,0.0,0.0
19,AAPL,A,LONG,2026-02-04,276.41,6.013454797529372,2026-02-05,278.108985,0.2641,272.0955,12.24,1223.36,2026-02-09,271.9595,SL,3,-1.6244,1.0,-2.6244,-0.002145,False,all,corrective,11.5,False,0.0,0.0
1,ADBE,A,LONG,2023-08-30,545.59,13.073494639257278,2023-08-31,549.7747499999999,0.1364,536.7013,12.5,1249.0,2023-09-15,536.4329,SL,11,-1.8201,1.0,-2.8201,-0.002258,False,all,corrective,20.22,False,0.0,0.0
2,ADBE,A,LONG,2023-10-12,559.64,14.091884580446992,2023-10-13,561.650685,0.1331,547.5588,12.46,1245.18,2023-10-13,547.285,SL,1,-1.9125,1.0,-2.9125,-0.002339,False,all,corrective,22.11,False,0.0,0.0
3,ADBE,A,LONG,2023-11-07,585.56,14.765250096764726,2023-11-08,589.99485,0.1263,575.2296,12.42,1241.27,2023-12-06,595.772,TIME,20,0.7298,1.0,-0.2702,-0.000218,False,all,trending,26.24,True,0.0,0.0
4,ADBE,A,LONG,2023-12-12,633.53,12.917188094430161,2023-12-13,631.27548,0.118,618.3583,12.41,1240.0,2023-12-13,618.0491,SL,1,-1.5601,1.0,-2.5601,-0.002065,False,all,trending,43.23,True,0.0,0.0
5,ADBE,A,LONG,2024-01-29,630.395,13.823218333312965,2024-01-30,629.544615,0.1179,615.7214,12.37,1236.44,2024-01-31,615.4135,SL,2,-1.6666,1.0,-2.6666,-0.002157,False,all,trending,33.7,True,0.0,0.0
6,ADBE,A,LONG,2024-05-06,493.59,11.07835753516598,2024-05-07,491.2455,0.1507,480.1671,12.34,1232.77,2024-05-07,491.5941,EMA50_STRUCT,1,0.0525,1.0,-0.9475,-0.000769,False,all,corrective,21.11,False,0.0,0.0
7,ADBE,A,LONG,2024-06-14,525.37,15.500795837807367,2024-06-17,525.592665,0.1406,510.0919,12.32,1230.82,2024-06-17,509.8368,SL,1,-2.2156,1.0,-3.2156,-0.002613,False,all,corrective,21.13,False,0.0,0.0
8,ADBE,A,LONG,2024-06-27,547.0,14.167986362746404,2024-06-28,549.53463,0.134,535.3666,12.28,1226.61,2024-07-24,535.099,SL,18,-1.9349,1.0,-2.9349,-0.002393,False,all,trending,31.34,True,0.0,0.0
9,ADBE,A,LONG,2024-08-19,563.01,12.842010027234275,2024-08-20,563.9318249999999,0.1302,551.0898,12.24,1222.67,2024-09-13,550.8143,SL,18,-1.7078,1.0,-2.7078,-0.002215,False,all,trending,29.07,True,0.0,0.0
10,ADBE,A,LONG,2024-11-12,526.45,11.348120605743862,2024-11-13,524.52213,0.1396,513.174,12.2,1218.96,2024-11-15,512.9174,SL,3,-1.6195,1.0,-2.6195,-0.002149,False,all,corrective,24.79,False,0.0,0.0
11,ADBE,A,LONG,2024-12-06,552.72,12.29709477853848,2024-12-09,554.77725,0.1315,542.4802,12.16,1215.35,2024-12-11,542.2089,SL,3,-1.6534,1.0,-2.6534,-0.002183,False,all,corrective,24.66,False,0.0,0.0
12,ADBE,A,LONG,2025-02-10,451.03,10.282625390418998,2025-02-11,449.0894325,0.162,438.8068,12.13,1211.69,2025-02-20,454.3627,EMA50_STRUCT,7,0.8544,1.0,-0.1456,-0.00012,False,all,corrective,12.02,False,0.0,0.0
13,ADBE,A,LONG,2025-05-02,380.69,10.940099912589163,2025-05-05,381.3155625,0.1906,370.3755,12.12,1210.55,2025-05-05,380.9694,EMA50_STRUCT,1,-0.066,1.0,-1.066,-0.000881,False,all,corrective,23.51,False,0.0,0.0
14,ADBE,A,LONG,2025-05-12,395.825,9.831465423498155,2025-05-13,396.13797,0.1832,386.3065,12.09,1208.48,2025-06-10,415.6421,TIME,20,3.573,1.0,2.573,0.002129,True,all,corrective,17.32,False,0.0,0.0
15,ADBE,A,LONG,2025-09-18,367.48,10.189963868674967,2025-09-19,369.12447,0.1969,358.9345,12.11,1210.05,2025-09-24,358.755,SL,4,-2.0413,1.0,-3.0413,-0.002513,False,all,trending,27.24,True,0.0,0.0
16,ADBE,A,LONG,2025-12-05,346.305,8.467630454309509,2025-12-08,347.443635,0.2084,338.976,12.07,1206.01,2025-12-08,338.8065,SL,1,-1.8003,1.0,-2.8003,-0.002322,False,all,corrective,16.25,False,0.0,0.0
17,ADBE,A,LONG,2025-12-11,350.37,9.561731268365621,2025-12-12,352.53618,0.2048,342.9744,12.03,1202.21,2026-01-02,342.803,SL,14,-1.9932,1.0,-2.9932,-0.00249,False,all,corrective,16.99,False,0.0,0.0
1,AMD,A,LONG,2023-11-03,112.23,4.211610834270281,2023-11-06,112.76635499999999,0.6651,108.5547,12.5,1249.0,2023-12-04,118.5207,TIME,20,3.8272,1.0,2.8272,0.002264,True,all,trending,28.5,True,0.0,0.0
2,AMD,A,LONG,2023-12-07,128.33,4.264852795139345,2023-12-08,129.54474,0.5798,125.2799,12.52,1250.83,2023-12-26,142.2681,TP,12,7.377,1.0,6.377,0.005098,True,all,trending,39.62,True,0.0,0.0
3,AMD,A,LONG,2023-12-27,146.14,4.205116976404179,2023-12-28,147.08350499999997,0.5129,142.8784,12.57,1256.2,2024-01-02,142.8069,SL,3,-2.1932,1.0,-3.1932,-0.002542,False,all,trending,51.34,True,0.0,0.0
4,AMD,A,LONG,2024-01-16,158.7,5.406714064294613,2024-01-17,158.52922499999997,0.4742,153.1225,12.53,1252.01,2024-01-24,174.662,TP,6,7.6508,1.0,6.6508,0.005312,True,all,trending,33.46,True,0.0,0.0
5,AMD,A,LONG,2024-02-29,192.5,7.997759965446738,2024-03-01,198.008955,0.3814,190.0112,12.59,1257.66,2024-03-14,189.9162,SL,10,-3.0865,1.0,-4.0865,-0.003249,False,all,trending,29.71,True,0.0,0.0
6,AMD,A,LONG,2024-05-16,162.685,6.058396114798849,2024-05-17,168.32412,0.4468,162.2657,12.54,1252.58,2024-05-23,162.1846,SL,5,-2.7434,1.0,-3.7434,-0.002989,False,all,corrective,20.07,False,0.0,0.0
7,AMD,A,LONG,2024-07-10,183.9,6.542562547254913,2024-07-11,184.362135,0.4064,177.8196,12.49,1247.83,2024-07-11,177.7307,SL,1,-2.6952,1.0,-3.6952,-0.002961,False,all,trending,45.03,True,0.0,0.0
8,AMD,A,LONG,2024-09-25,162.06,5.647265543254021,2024-09-26,167.1485325,0.4466,161.5013,12.44,1243.14,2024-10-01,161.4205,SL,4,-2.5581,1.0,-3.5581,-0.002862,False,all,corrective,19.34,False,0.0,0.0
9,AMD,A,LONG,2024-10-04,170.86,5.790398654942625,2024-10-07,171.175545,0.4345,165.3851,12.4,1238.58,2024-10-10,165.3025,SL,4,-2.5518,1.0,-3.5518,-0.002868,False,all,corrective,19.46,False,0.0,0.0
10,AMD,A,LONG,2025-03-25,114.865,4.212269300779088,2025-03-26,114.14204249999999,0.6492,109.9298,12.35,1234.03,2025-03-26,109.8748,SL,1,-2.7703,1.0,-3.7703,-0.003055,False,all,corrective,28.86,False,0.0,0.0
11,AMD,A,LONG,2025-05-05,100.6,5.004678276477861,2025-05-06,98.38917,0.7502,93.3845,12.3,1229.26,2025-05-06,98.5407,EMA50_STRUCT,1,0.1137,1.0,-0.8863,-0.000721,False,all,corrective,21.86,False,0.0,0.0
12,AMD,A,LONG,2025-05-12,108.16,4.986232022572988,2025-05-13,109.66480499999999,0.6721,104.6786,12.28,1227.37,2025-06-10,123.1984,TIME,20,9.0955,1.0,8.0955,0.006596,True,all,corrective,17.32,False,0.0,0.0
13,AMD,A,LONG,2025-06-16,126.4,4.731798386499838,2025-06-17,128.02398,0.579,123.2922,12.35,1234.47,2025-06-25,142.1483,TP,6,8.1782,1.0,7.1782,0.005815,True,all,corrective,16.97,False,0.0,0.0
14,AMD,A,LONG,2025-07-15,155.66,5.515876336223524,2025-07-16,155.427675,0.4793,149.9118,12.42,1240.64,2025-07-22,149.8368,SL,5,-2.6798,1.0,-3.6798,-0.002966,False,all,trending,27.67,True,0.0,0.0
15,AMD,A,LONG,2025-07-24,162.11,5.385816839021117,2025-07-25,163.611765,0.4536,158.2259,12.37,1235.96,2025-08-06,158.1468,SL,9,-2.479,1.0,-3.479,-0.002815,False,all,trending,30.39,True,0.0,0.0
16,AMD,A,LONG,2025-08-13,184.41,7.61511127320748,2025-08-14,179.999955,0.4108,172.3848,12.32,1231.48,2025-08-19,172.2987,SL,4,-3.1639,1.0,-4.1639,-0.003381,False,all,trending,26.87,True,0.0,0.0
17,AMD,A,LONG,2025-10-08,235.47,11.099439521612787,2025-10-09,236.21804999999998,0.3117,225.1186,12.27,1226.32,2025-10-10,225.0061,SL,2,-3.4953,1.0,-4.4953,-0.003666,False,all,trending,28.32,True,0.0,0.0
18,AMD,A,LONG,2025-10-24,252.84,11.587430273828236,2025-10-27,258.118995,0.284,246.5316,12.22,1220.83,2025-11-05,246.4083,SL,8,-3.326,1.0,-4.326,-0.003544,False,all,corrective,20.45,False,0.0,0.0
19,AMD,A,LONG,2026-01-21,249.68,10.315304250064527,2026-01-22,251.735805,0.2899,241.4205,12.16,1215.5,2026-01-29,241.2998,SL,6,-3.0259,1.0,-4.0259,-0.003312,False,all,corrective,12.34,False,0.0,0.0
1,AMZN,A,LONG,2023-09-13,144.855,3.256980728465614,2023-09-14,145.25259,0.5163,141.9956,12.5,1249.0,2023-09-15,141.9246,SL,2,-1.7184,1.0,-2.7184,-0.002176,False,all,corrective,14.35,False,0.0,0.0
2,AMZN,A,LONG,2023-11-01,137.01,4.189689158652541,2023-11-02,138.82938,0.5386,134.6397,12.46,1245.28,2023-11-30,145.977,TIME,20,3.8499,1.0,2.8499,0.002289,True,all,corrective,32.04,False,0.0,0.0
3,AMZN,A,LONG,2023-12-18,154.1,3.434906751542768,2023-12-19,154.527225,0.4846,151.0923,12.48,1247.13,2023-12-29,151.0168,SL,8,-1.7013,1.0,-2.7013,-0.002166,False,all,trending,50.16,True,0.0,0.0
4,AMZN,A,LONG,2024-01-26,159.1,2.956551158798528,2024-01-29,159.369645,0.4685,156.4131,12.44,1243.43,2024-01-31,156.3349,SL,3,-1.4218,1.0,-2.4218,-0.001948,False,all,trending,32.64,True,0.0,0.0
5,AMZN,A,LONG,2024-02-02,171.835,3.8241407865840547,2024-02-05,170.08499999999998,0.4378,166.2609,12.41,1240.01,2024-02-13,166.1777,SL,7,-1.7105,1.0,-2.7105,-0.002186,False,all,trending,32.01,True,0.0,0.0
6,AMZN,A,LONG,2024-02-29,176.625,3.4399707831250073,2024-03-01,176.83837499999998,0.4198,173.3984,12.37,1236.3,2024-03-05,173.3117,SL,3,-1.4805,1.0,-2.4805,-0.002006,False,all,trending,29.71,True,0.0,0.0
7,AMZN,A,LONG,2024-04-11,189.1,3.4333125052018962,2024-04-12,187.83387,0.3941,184.4006,12.34,1232.82,2024-04-15,184.3084,SL,2,-1.3895,1.0,-2.3895,-0.001938,False,all,corrective,18.41,False,0.0,0.0
8,AMZN,A,LONG,2024-06-26,193.59,3.9048181650163047,2024-06-27,195.06748499999998,0.3785,191.1627,12.3,1229.43,2024-07-15,191.0671,SL,12,-1.514,1.0,-2.514,-0.002045,False,all,trending,30.32,True,0.0,0.0
9,AMZN,A,LONG,2024-09-11,184.38,5.195556522767018,2024-09-12,184.94742749999997,0.398,179.7519,12.27,1225.91,2024-10-03,181.8091,EMA50_STRUCT,16,-1.2492,1.0,-2.2492,-0.001835,False,all,corrective,19.16,False,0.0,0.0
10,AMZN,A,LONG,2024-11-06,207.06,4.951508253666272,2024-11-07,207.50369999999998,0.3538,202.5522,12.24,1222.66,2024-11-15,202.4509,SL,7,-1.7878,1.0,-2.7878,-0.00228,False,all,corrective,22.39,False,0.0,0.0
11,AMZN,A,LONG,2024-12-04,218.1,5.040371720529422,2024-12-05,218.15902499999999,0.3355,213.1187,12.2,1218.88,2025-01-03,224.0379,TIME,20,1.9724,1.0,0.9724,0.000798,True,all,corrective,22.36,False,0.0,0.0
12,AMZN,A,LONG,2025-01-22,235.0,5.101832168776075,2025-01-23,234.09698999999998,0.3127,228.9952,12.2,1218.85,2025-01-27,228.8807,SL,3,-1.6309,1.0,-2.6309,-0.002159,False,all,corrective,22.26,False,0.0,0.0
13,AMZN,A,LONG,2025-01-28,238.2,5.419262379540124,2025-01-29,239.13450749999998,0.3052,233.7152,12.16,1215.22,2025-01-30,233.5984,SL,2,-1.6894,1.0,-2.6894,-0.002213,False,all,corrective,19.34,False,0.0,0.0
14,AMZN,A,LONG,2025-02-04,242.02,5.420908227759624,2025-02-05,236.8933875,0.3071,231.4725,12.13,1211.53,2025-02-07,231.3567,SL,3,-1.7003,1.0,-2.7003,-0.002229,False,all,corrective,15.46,False,0.0,0.0
15,AMZN,A,LONG,2025-05-12,208.66,7.969684323255539,2025-05-13,211.135515,0.3435,203.1658,12.09,1207.83,2025-05-15,203.0642,SL,3,-2.7727,1.0,-3.7727,-0.003124,False,all,corrective,17.32,False,0.0,0.0
16,AMZN,A,LONG,2025-06-09,216.94,5.417665679075018,2025-06-10,216.9084,0.3331,211.4907,12.04,1203.06,2025-06-12,211.385,SL,3,-1.8396,1.0,-2.8396,-0.00236,False,all,corrective,16.82,False,0.0,0.0
17,AMZN,A,LONG,2025-06-27,223.07,5.1417225310834045,2025-06-30,223.641765,0.322,218.5,12.0,1199.22,2025-07-01,218.3908,SL,2,-1.6908,1.0,-2.6908,-0.002244,False,all,corrective,16.01,False,0.0,0.0
18,AMZN,A,LONG,2025-07-11,224.96,4.529156116869422,2025-07-14,225.18253499999997,0.3188,220.6534,11.97,1195.53,2025-08-01,220.5431,SL,15,-1.4791,1.0,-2.4791,-0.002074,False,all,trending,26.12,True,0.0,0.0
19,AMZN,A,LONG,2025-09-09,238.23,4.810780889789068,2025-09-10,237.45866999999998,0.3015,232.6479,11.93,1192.05,2025-09-10,232.5316,SL,1,-1.4853,1.0,-2.4853,-0.002085,False,all,corrective,21.57,False,0.0,0.0
20,AMZN,A,LONG,2025-10-28,229.23,5.02643150014206,2025-10-29,231.91089749999998,0.3078,226.8845,11.9,1188.56,2025-10-30,226.771,SL,2,-1.5819,1.0,-2.5819,-0.002172,False,all,corrective,20.11,False,0.0,0.0
21,AMZN,A,LONG,2025-10-31,244.29,6.810411809698288,2025-11-03,255.6827775,0.2783,248.8724,11.86,1184.98,2025-11-04,248.7479,SL,2,-1.93,1.0,-2.93,-0.002473,False,all,corrective,18.12,False,0.0,0.0
1,CRM,A,LONG,2023-08-31,221.51,5.35548162666345,2023-09-01,223.141515,0.3361,217.786,12.5,1249.0,2023-09-15,217.6771,SL,10,-1.8366,1.0,-2.8366,-0.002271,False,all,corrective,20.26,False,0.0,0.0
2,CRM,A,LONG,2023-11-07,211.97,4.544733520521776,2023-11-08,212.416155,0.352,207.8714,12.46,1245.16,2023-11-29,225.9373,TP,15,4.7594,1.0,3.7594,0.003019,True,all,trending,26.24,True,0.0,0.0
3,CRM,A,LONG,2023-11-30,251.9,5.189029820138738,2023-12-01,250.175025,0.2995,244.986,12.49,1247.92,2023-12-21,265.6092,TP,15,4.623,1.0,3.623,0.002903,True,all,trending,35.27,True,0.0,0.0
4,CRM,A,LONG,2024-01-11,271.37,5.208388014424029,2024-01-12,271.9359,0.2761,266.7275,12.52,1250.55,2024-01-17,266.5941,SL,3,-1.4751,1.0,-2.4751,-0.001979,False,all,trending,36.11,True,0.0,0.0
5,CRM,A,LONG,2024-01-19,280.99,5.281695268414091,2024-01-22,284.07696749999997,0.2636,278.7953,12.48,1247.07,2024-01-23,278.6559,SL,2,-1.429,1.0,-2.429,-0.001948,False,all,trending,29.77,True,0.0,0.0
6,CRM,A,LONG,2024-01-29,287.9,5.254579610461864,2024-01-30,287.98391999999996,0.2593,282.7293,12.45,1243.64,2024-01-31,282.588,SL,2,-1.3992,1.0,-2.3992,-0.001929,False,all,trending,33.7,True,0.0,0.0
7,CRM,A,LONG,2024-02-08,292.03,5.212660682817773,2024-02-09,293.2015275,0.254,287.9889,12.41,1240.24,2024-02-12,287.8449,SL,2,-1.3606,1.0,-2.3606,-0.001903,False,all,trending,33.32,True,0.0,0.0
8,CRM,A,LONG,2024-02-26,300.91,6.402550859398684,2024-02-27,300.8053275,0.2469,294.4028,12.38,1236.88,2024-03-15,294.2556,SL,14,-1.6172,1.0,-2.6172,-0.002116,False,all,trending,29.8,True,0.0,0.0
9,CRM,A,LONG,2024-05-15,287.56,5.830085397933281,2024-05-16,289.774815,0.2556,283.9447,12.34,1233.26,2024-05-21,283.8028,SL,4,-1.5262,1.0,-2.5262,-0.002048,False,all,corrective,19.0,False,0.0,0.0
10,CRM,A,LONG,2024-07-03,260.62,6.947579319149317,2024-07-05,262.03595249999995,0.2818,255.0884,12.31,1229.74,2024-07-08,257.1913,EMA50_STRUCT,2,-1.3653,1.0,-2.3653,-0.001923,False,all,trending,37.22,True,0.0,0.0
11,CRM,A,LONG,2024-09-25,274.16,6.710536802229785,2024-09-26,276.988425,0.2659,270.2779,12.27,1226.37,2024-09-30,270.1427,SL,3,-1.82,1.0,-2.82,-0.0023,False,all,corrective,19.34,False,0.0,0.0
12,CRM,A,LONG,2024-10-02,279.49,6.617513918884807,2024-10-03,278.95941,0.2632,272.3419,12.24,1222.55,2024-10-29,298.6625,TP,19,5.1852,1.0,4.1852,0.003423,True,all,corrective,19.9,False,0.0,0.0
13,CRM,A,LONG,2024-11-06,306.85,6.01380693816041,2024-11-07,306.703275,0.24,300.6895,12.27,1225.74,2024-11-11,324.5823,TP,3,4.2907,1.0,3.2907,0.002685,True,all,corrective,22.39,False,0.0,0.0
14,CRM,A,LONG,2024-12-04,368.01,10.087761503936376,2024-12-05,361.42062,0.204,351.3329,12.29,1228.03,2024-12-09,351.1572,SL,3,-2.0941,1.0,-3.0941,-0.00252,False,all,corrective,22.36,False,0.0,0.0
15,CRM,A,LONG,2025-01-27,347.37,8.99594410660097,2025-01-28,355.66774499999997,0.2066,346.6718,12.25,1223.93,2025-01-30,346.4985,SL,3,-1.8948,1.0,-2.8948,-0.002365,False,all,corrective,20.49,False,0.0,0.0
16,CRM,A,LONG,2025-05-02,275.18,9.012444487546755,2025-05-05,274.0919775,0.2673,265.0795,12.21,1220.04,2025-05-05,272.3438,EMA50_STRUCT,1,-0.4673,1.0,-1.4673,-0.001203,False,all,corrective,23.51,False,0.0,0.0
17,CRM,A,LONG,2025-05-07,278.18,8.204672208141481,2025-05-08,280.46016,0.2607,272.2555,12.19,1217.57,2025-05-23,272.1194,SL,12,-2.1744,1.0,-3.1744,-0.002607,False,all,corrective,19.73,False,0.0,0.0
18,CRM,A,LONG,2025-08-29,256.24,5.691469673126441,2025-09-02,254.21704499999998,0.2866,248.5256,12.14,1213.4,2025-09-02,252.7336,EMA50_STRUCT,1,-0.4252,1.0,-1.4252,-0.001175,False,all,corrective,24.24,False,0.0,0.0
19,CRM,A,LONG,2025-10-21,263.44,8.615354043007406,2025-10-22,261.6557625,0.2779,253.0404,12.12,1210.97,2025-10-29,252.9139,SL,6,-2.4295,1.0,-3.4295,-0.002832,False,all,corrective,23.07,False,0.0,0.0
20,CRM,A,LONG,2025-12-05,260.53,7.426450679107385,2025-12-08,262.16101499999996,0.2764,254.7346,12.08,1206.54,2025-12-15,254.6072,SL,6,-2.0876,1.0,-3.0876,-0.002559,False,all,corrective,16.25,False,0.0,0.0
21,CRM,A,LONG,2026-03-05,201.39,8.430710271563537,2026-03-06,201.75582749999998,0.3579,193.3251,12.03,1202.46,2026-03-06,201.984,EMA50_STRUCT,1,0.0816,1.0,-0.9184,-0.000764,False,all,corrective,17.01,False,0.0,0.0
1,CRWD,A,LONG,2023-09-08,168.14,5.705853886675455,2023-09-11,169.3196175,0.4429,163.6138,12.5,1249.0,2023-09-15,163.532,SL,5,-2.5636,1.0,-3.5636,-0.002853,False,all,corrective,16.8,False,0.0,0.0
2,CRWD,A,LONG,2023-10-11,188.26,5.663489396488285,2023-10-12,188.03897249999997,0.3974,182.3755,12.45,1244.44,2023-10-20,182.2843,SL,7,-2.2869,1.0,-3.2869,-0.002641,False,all,corrective,23.47,False,0.0,0.0
3,CRWD,A,LONG,2023-11-07,192.43,6.024426802207654,2023-11-08,192.506205,0.3868,186.4818,12.41,1240.15,2023-11-24,210.4742,TP,12,6.9507,1.0,5.9507,0.004798,True,all,trending,26.24,True,0.0,0.0
4,CRWD,A,LONG,2023-11-29,234.39,6.770961951112245,2023-11-30,229.49469,0.3258,222.7237,12.46,1245.1,2023-12-13,249.6827,TP,10,6.5769,1.0,5.5769,0.004479,True,all,trending,34.5,True,0.0,0.0
5,CRWD,A,LONG,2023-12-15,260.06,6.915113643739525,2023-12-18,260.83034999999995,0.2877,253.9152,12.51,1249.68,2023-12-20,253.7883,SL,3,-2.026,1.0,-3.026,-0.002421,False,all,trending,48.6,True,0.0,0.0
6,CRWD,A,LONG,2024-01-09,273.89,7.209461287496849,2024-01-10,276.23805,0.2708,269.0286,12.47,1245.65,2024-01-22,297.7175,TP,8,5.8162,1.0,4.8162,0.003866,True,all,trending,37.98,True,0.0,0.0
7,CRWD,A,LONG,2024-02-07,317.81,9.506941382654043,2024-02-08,316.86835499999995,0.2368,307.3614,12.5,1249.47,2024-02-13,307.2077,SL,4,-2.2874,1.0,-3.2874,-0.002631,False,all,trending,32.68,True,0.0,0.0
8,CRWD,A,LONG,2024-05-15,343.09,10.589380987734554,2024-05-16,343.15149,0.2179,332.5621,12.46,1245.18,2024-05-30,332.3958,SL,10,-2.3436,1.0,-3.3436,-0.002685,False,all,corrective,19.0,False,0.0,0.0
9,CRWD,A,LONG,2024-06-10,374.46,15.529630541366142,2024-06-11,373.56669,0.1995,358.0371,12.42,1240.84,2024-07-10,374.3477,TIME,20,0.1558,1.0,-0.8442,-0.00068,False,all,corrective,17.01,False,0.0,0.0
10,CRWD,A,LONG,2024-09-20,299.82,10.898024600455722,2024-09-23,297.92888999999997,0.2497,287.0309,12.4,1238.99,2024-09-24,286.8873,SL,2,-2.7573,1.0,-3.7573,-0.003033,False,all,corrective,18.16,False,0.0,0.0
11,CRWD,A,LONG,2024-10-10,314.985,9.636789369767461,2024-10-11,314.9574,0.2353,305.3206,12.35,1234.23,2024-10-15,305.168,SL,3,-2.3036,1.0,-3.3036,-0.002677,False,all,corrective,20.83,False,0.0,0.0
12,CRWD,A,LONG,2024-11-07,330.76,10.191241096733123,2024-11-08,331.20552,0.223,321.0143,12.31,1229.93,2024-11-22,361.5984,TP,11,6.7773,1.0,5.7773,0.004697,True,all,corrective,22.95,False,0.0,0.0
13,CRWD,A,LONG,2024-12-16,388.17,12.506729575201216,2024-12-17,385.5576825,0.1923,373.051,12.36,1234.71,2024-12-18,372.8644,SL,2,-2.4409,1.0,-3.4409,-0.002787,False,all,corrective,22.96,False,0.0,0.0
