trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,gross_pnl,commission,net_pnl,net_pnl_pct,won,period
50,NVDA,A,LONG,2025-07-14 15:00:00-04:00,4097.3560370967825,29.35775378034287,2025-07-14 15:15:00-04:00,4099.404715115331,0.3001,4070.047,49.21,4920.48,2025-07-14 15:45:00-04:00,4108.0767,EOD,2.6028,1.0,1.6028,0.000326,True,all
51,NVDA,A,LONG,2025-07-15 14:30:00-04:00,4097.732309616725,31.843866992211694,2025-07-15 14:45:00-04:00,4099.781175771533,0.3001,4067.9373,49.22,4921.08,2025-07-15 15:45:00-04:00,4175.0838,EOD,22.6015,1.0,21.6015,0.00439,True,all
52,NVDA,A,LONG,2025-07-18 15:15:00-04:00,4215.9305431730145,32.087314411190775,2025-07-18 15:30:00-04:00,4218.038508444601,0.2929,4185.9512,49.43,4941.68,2025-07-18 15:45:00-04:00,4203.3473,EOD,-4.3038,1.0,-5.3038,-0.001073,False,all
53,NVDA,A,LONG,2025-07-21 10:00:00-04:00,4249.094040869502,31.941863314787728,2025-07-21 10:15:00-04:00,4251.218587889937,0.2903,4219.2767,49.36,4935.38,2025-07-21 10:15:00-04:00,4217.1671,SL,-9.8849,1.0,-10.8849,-0.002205,False,all
54,NVDA,A,LONG,2025-07-25 13:00:00-04:00,4364.380819423777,31.202988493221234,2025-07-25 13:15:00-04:00,4366.563009833489,0.2819,4335.36,49.24,4923.49,2025-07-25 13:30:00-04:00,4334.6651,SL,-8.9934,1.0,-9.9934,-0.00203,False,all
55,NVDA,A,SHORT,2025-08-25 15:30:00-04:00,5198.144113391141,42.603639572025614,2025-08-25 15:45:00-04:00,5195.545041334446,0.2364,5238.1487,49.13,4912.5,2025-08-25 15:45:00-04:00,5217.266,EOD,-5.1354,1.0,-6.1354,-0.001249,False,all
56,NVDA,A,SHORT,2025-08-27 11:45:00-04:00,5183.672693991453,45.096860036738725,2025-08-27 12:00:00-04:00,5181.080857644458,0.2367,5226.1777,49.06,4905.36,2025-08-27 13:45:00-04:00,5141.6632,TIME,9.3319,1.0,8.3319,0.001699,True,all
57,NVDA,A,LONG,2025-09-03 10:15:00-04:00,5540.1599469425455,44.437608784518815,2025-09-03 10:30:00-04:00,5542.930026916017,0.2216,5498.4924,49.14,4912.69,2025-09-03 10:30:00-04:00,5495.7432,SL,-10.4575,1.0,-11.4575,-0.002332,False,all
58,NVDA,A,LONG,2025-09-03 15:45:00-04:00,5607.489500541307,44.064178519702224,2025-09-04 09:30:00-04:00,5610.2932452915775,0.2184,5566.2291,49.01,4900.24,2025-09-04 10:30:00-04:00,5563.446,SL,-10.2316,1.0,-11.2316,-0.002292,False,all
59,NVDA,A,SHORT,2025-09-08 09:30:00-04:00,5200.847694768737,40.95934773052658,2025-09-08 09:45:00-04:00,5198.2472709213525,0.2351,5239.2066,48.89,4888.01,2025-09-08 10:30:00-04:00,5241.8262,SL,-10.2466,1.0,-11.2466,-0.002301,False,all
60,NVDA,A,SHORT,2025-09-11 10:15:00-04:00,5040.478792902463,43.981891106086536,2025-09-11 10:30:00-04:00,5037.958553506012,0.242,5081.9404,48.77,4875.76,2025-09-11 12:15:00-04:00,4942.332,TIME,23.1417,1.0,22.1417,0.004541,True,all
61,NVDA,A,SHORT,2025-10-06 12:15:00-04:00,4934.263742582885,39.46347657906927,2025-10-06 12:30:00-04:00,4931.796610711594,0.2483,4971.2601,48.98,4896.9,2025-10-06 12:45:00-04:00,4973.7457,SL,-10.4152,1.0,-11.4152,-0.002331,False,all
62,NVDA,A,SHORT,2025-10-06 13:15:00-04:00,4977.1779540786265,42.571888355842404,2025-10-06 13:30:00-04:00,4974.689365101587,0.2455,5017.2613,48.85,4884.49,2025-10-06 14:00:00-04:00,5019.7699,SL,-11.068,1.0,-12.068,-0.002471,False,all
63,NVDA,A,LONG,2025-10-10 11:15:00-04:00,5179.244986729414,39.59807114112969,2025-10-10 11:30:00-04:00,5181.834609222778,0.2351,5142.2365,48.72,4871.42,2025-10-10 11:45:00-04:00,5282.8286,TP,23.7409,1.0,22.7409,0.004668,True,all
64,NVDA,A,LONG,2025-10-17 11:15:00-04:00,6222.711946205081,50.93307261782318,2025-10-17 11:30:00-04:00,6225.823302178183,0.1965,6174.8902,48.94,4893.16,2025-10-17 13:15:00-04:00,6309.4052,TIME,16.4261,1.0,15.4261,0.003153,True,all
65,NVDA,A,LONG,2025-10-21 13:00:00-04:00,6291.897702752926,45.3543334916589,2025-10-21 13:15:00-04:00,6295.043651604303,0.1949,6249.6893,49.09,4907.58,2025-10-21 14:30:00-04:00,6417.7341,TP,23.9171,1.0,22.9171,0.00467,True,all
66,NVDA,A,SHORT,2025-11-03 10:15:00-05:00,6078.866877907136,47.237877949696816,2025-11-03 10:30:00-05:00,6075.827444468183,0.2029,6123.0653,49.31,4929.5,2025-11-03 11:00:00-05:00,6126.1269,SL,-10.2044,1.0,-11.2044,-0.002273,False,all
67,NVDA,A,LONG,2025-11-18 10:00:00-05:00,6293.091868077234,42.486374376204026,2025-11-18 10:15:00-05:00,6296.238414011272,0.1953,6253.752,49.18,4917.3,2025-11-18 11:15:00-05:00,6418.9521,TP,23.9644,1.0,22.9644,0.00467,True,all
68,NVDA,A,LONG,2025-11-18 15:15:00-05:00,6564.311298272145,50.78423520777054,2025-11-18 15:30:00-05:00,6567.59345392128,0.1881,6516.8092,49.4,4939.26,2025-11-18 15:45:00-05:00,6649.3283,EOD,15.3706,1.0,14.3706,0.002909,True,all
69,NVDA,A,LONG,2025-11-28 11:15:00-05:00,7225.103772298704,51.470126657278456,2025-11-28 11:30:00-05:00,7228.716324184853,0.1713,7177.2462,49.54,4952.63,2025-11-28 13:15:00-05:00,7369.604,TP,24.1366,1.0,23.1366,0.004672,True,all
70,NVDA,A,LONG,2025-12-01 10:15:00-05:00,7487.455948139323,56.988546711424405,2025-12-01 10:30:00-05:00,7491.199676113391,0.1661,7434.2111,49.76,4974.77,2025-12-01 10:30:00-05:00,7430.494,SL,-10.0804,1.0,-11.0804,-0.002227,False,all
71,NVDA,A,LONG,2025-12-01 14:15:00-05:00,7534.3810219887,61.00701640562924,2025-12-01 14:30:00-05:00,7538.148212499694,0.1646,7477.1412,49.64,4962.69,2025-12-01 14:45:00-05:00,7473.4026,SL,-10.6583,1.0,-11.6583,-0.002349,False,all
72,NVDA,A,LONG,2025-12-11 12:45:00-05:00,8860.4229846432,68.85957802296942,2025-12-11 13:00:00-05:00,8864.853196135522,0.1396,8795.9936,49.51,4950.03,2025-12-11 14:45:00-05:00,8940.5581,TIME,10.5703,1.0,9.5703,0.001933,True,all
73,NVDA,A,SHORT,2025-12-23 14:15:00-05:00,8164.1696369298525,57.129418937866824,2025-12-23 14:30:00-05:00,8160.087552111388,0.1519,8217.217,49.6,4958.6,2025-12-23 14:30:00-05:00,8221.3256,SL,-9.3049,1.0,-10.3049,-0.002078,False,all
74,NVDA,A,SHORT,2025-12-29 15:45:00-05:00,7851.107015438826,64.28788914281243,2025-12-30 09:30:00-05:00,7847.181461931107,0.1576,7911.4694,49.48,4947.29,2025-12-30 09:30:00-05:00,7915.4251,SL,-10.7583,1.0,-11.7583,-0.002377,False,all
75,NVDA,A,SHORT,2026-01-02 11:45:00-05:00,7702.46024681973,53.05795610968882,2026-01-02 12:00:00-05:00,7698.60901669632,0.1603,7751.667,49.36,4934.54,2026-01-02 13:45:00-05:00,7614.4514,TIME,13.4882,1.0,12.4882,0.002531,True,all
76,NVDA,A,SHORT,2026-01-06 14:45:00-05:00,7157.808669485231,58.60306839807298,2026-01-06 15:00:00-05:00,7154.229765150489,0.1729,7212.8328,49.47,4946.02,2026-01-06 15:45:00-05:00,7099.836,EOD,9.4031,1.0,8.4031,0.001699,True,all
77,NVDA,A,SHORT,2026-01-08 10:30:00-05:00,6706.793070800923,55.91868507412442,2026-01-08 10:45:00-05:00,6703.439674265523,0.1848,6759.3584,49.54,4953.43,2026-01-08 11:30:00-05:00,6762.738,SL,-10.9567,1.0,-11.9567,-0.002414,False,all
78,NVDA,A,SHORT,2026-01-09 14:15:00-05:00,6842.230268142221,58.783123711763444,2026-01-09 14:30:00-05:00,6838.80915300815,0.1806,6897.5923,49.41,4940.47,2026-01-09 15:30:00-05:00,6901.0411,SL,-11.2416,1.0,-12.2416,-0.002478,False,all
79,NVDA,A,SHORT,2026-01-27 13:15:00-05:00,6770.451299388729,53.16419424987881,2026-01-27 13:30:00-05:00,6767.066073739035,0.1821,6820.2303,49.28,4927.23,2026-01-27 15:15:00-05:00,6700.0788,TIME,12.1962,1.0,11.1962,0.002272,True,all
80,NVDA,A,LONG,2026-02-13 14:15:00-05:00,7537.745590792098,54.042478770529065,2026-02-13 14:30:00-05:00,7541.514463587493,0.1637,7487.472,49.38,4937.43,2026-02-13 14:45:00-05:00,7688.4986,TP,24.0625,1.0,23.0625,0.004671,True,all
81,NVDA,A,LONG,2026-02-17 15:15:00-05:00,7786.507813950844,62.23530980851084,2026-02-17 15:30:00-05:00,7790.401067857819,0.1592,7728.1658,49.6,4959.49,2026-02-17 15:45:00-05:00,7827.5675,EOD,5.9164,1.0,4.9164,0.000991,True,all
82,NVDA,A,LONG,2026-02-19 11:45:00-05:00,8036.591917070702,54.28941395544775,2026-02-19 12:00:00-05:00,8040.610213029237,0.1544,7986.3208,49.64,4963.4,2026-02-19 12:45:00-05:00,8197.3217,TP,24.1891,1.0,23.1891,0.004672,True,all
83,NVDA,A,LONG,2026-02-25 09:45:00-05:00,8738.201861550151,64.05277610512495,2026-02-25 10:00:00-05:00,8742.570962480926,0.1426,8678.5182,49.87,4985.59,2026-02-25 10:45:00-05:00,8674.1789,SL,-9.7524,1.0,-10.7524,-0.002157,False,all
84,NVDA,A,LONG,2026-03-04 10:00:00-05:00,8571.249190860197,60.18591785194843,2026-03-04 10:15:00-05:00,8575.534815455627,0.145,8515.3489,49.75,4973.84,2026-03-04 11:30:00-05:00,8742.672,TP,24.2399,1.0,23.2399,0.004672,True,all
85,NVDA,A,LONG,2026-03-13 14:00:00-04:00,9951.88600727633,74.19523240872789,2026-03-13 14:15:00-04:00,9956.861950279967,0.1255,9882.6667,49.97,4996.08,2026-03-13 14:30:00-04:00,9877.7254,SL,-9.9291,1.0,-10.9291,-0.002188,False,all
86,NVDA,A,LONG,2026-03-13 15:00:00-04:00,9983.445875509884,87.94231385355211,2026-03-13 15:15:00-04:00,9988.43759844764,0.1248,9900.4953,49.85,4984.15,2026-03-13 15:45:00-04:00,9967.4276,EOD,-2.6215,1.0,-3.6215,-0.000727,False,all
87,NVDA,A,LONG,2026-03-17 12:45:00-04:00,10477.701597162759,61.03304159815981,2026-03-17 13:00:00-04:00,10482.94044796134,0.1188,10421.9074,49.81,4979.53,2026-03-17 13:00:00-04:00,10416.6965,SL,-7.8683,1.0,-8.8683,-0.001781,False,all
88,NVDA,A,LONG,2026-03-18 11:30:00-04:00,10820.777605855124,88.46925328815541,2026-03-18 11:45:00-04:00,10826.187994658052,0.1148,10737.7187,49.71,4969.66,2026-03-18 12:30:00-04:00,10732.3499,SL,-10.771,1.0,-11.771,-0.002369,False,all
1,AAPL,A,LONG,2024-05-16 09:45:00-04:00,241.38127926118915,1.911545409055612,2024-05-16 10:00:00-04:00,241.50196990081974,5.1759,239.5904,50.0,4999.0,2024-05-16 10:45:00-04:00,239.4706,SL,-10.5141,1.0,-11.5141,-0.002303,False,all
2,AAPL,A,SHORT,2024-05-20 13:30:00-04:00,222.406887512692,1.9575851000750328,2024-05-20 13:45:00-04:00,222.29568406893569,5.6091,224.2533,49.87,4986.49,2024-05-20 15:30:00-04:00,221.515,TIME,4.3788,1.0,3.3788,0.000678,True,all
3,AAPL,A,LONG,2024-05-23 13:45:00-04:00,243.96878995266115,1.5792118549332337,2024-05-23 14:00:00-04:00,244.09077434763748,5.1107,242.5116,49.9,4988.86,2024-05-23 15:15:00-04:00,248.8481,TP,24.3131,1.0,23.3131,0.004673,True,all
4,AAPL,A,LONG,2024-05-24 12:00:00-04:00,250.93527352311523,2.0431736709365036,2024-05-24 12:15:00-04:00,251.06074115987678,4.991,249.0176,50.12,5011.18,2024-05-24 14:00:00-04:00,255.6135,TIME,22.7226,1.0,21.7226,0.004335,True,all
5,AAPL,A,LONG,2024-05-30 12:15:00-04:00,265.8227248370522,1.755899000044536,2024-05-30 12:30:00-04:00,265.9556361994707,4.731,264.1997,50.33,5031.9,2024-05-30 13:00:00-04:00,264.0676,SL,-8.932,1.0,-9.932,-0.001974,False,all
6,AAPL,A,LONG,2024-06-07 11:15:00-04:00,254.95967119867765,1.891158668745266,2024-06-07 11:30:00-04:00,255.08715103427699,4.9218,253.196,50.22,5020.97,2024-06-07 11:30:00-04:00,253.0694,SL,-9.931,1.0,-10.931,-0.002177,False,all
7,AAPL,A,LONG,2024-07-10 11:45:00-04:00,315.05806162238923,2.7312736346207873,2024-07-10 12:00:00-04:00,315.2155906532004,3.9735,312.4843,50.1,5009.04,2024-07-10 12:15:00-04:00,312.3281,SL,-11.4735,1.0,-12.4735,-0.00249,False,all
8,AAPL,A,LONG,2024-07-19 11:45:00-04:00,327.50423930412654,2.375955544432813,2024-07-19 12:00:00-04:00,327.6679914237786,3.8122,325.292,49.97,4995.56,2024-07-19 13:45:00-04:00,328.589,TIME,3.5111,1.0,2.5111,0.000503,True,all
