start	end	text
530160	532160	So I'll show you guys what that looks like
532840	534400	And I'll put on
534400	540000	My speedy glasses for this one, baby. Oh, wait, you actually look hella aura. This should be the thumbnail
541240	543240	May not
544240	546960	Hey, wait one more time smiling
548720	553840	Wait, I don't like my smile like a device right here. Yeah, it's hard. I just like this, right? Oh
555120	557120	That's fine. That's fine. All right
557960	561680	Walk the fuck in walk the fuck in. Oh my god. All right
562320	568920	All right guys, so gonna get into this so starting off. I want to start with this day. So this was
569480	577040	This was on the 7-2-2-25 second 20-25, okay, so I said on this day I had a bullet coming into the morning
578080	583080	We saw previous day low then hear me a low inside this daily busy and we're only displacing higher
583080	588440	Sorry, and we if we get this 15-minute hourly CISD we can expect London highs and a recent buy side
589560	594520	Internal liquidity pools we have data highs obvious draw and I want to see that get hit. Okay, by the way
594520	599680	I just want to say if this sounds like complete Chinese to you. Yeah, definitely rewatch some of our videos because here
599680	601680	We're talking a lot about basic liquidity
602720	608920	Previous a low, you know being the previous day's lowest point internal low is gonna be that
609520	614960	internal low of your current trading leg and then daily busy think of that as just a
616640	621800	Bullish fair value gap, right? That's usually what we're referring to if we say daily busy. So like a daily bullish for value gap
622560	628680	And a Siby is a bearish for value up. Yeah, so it's really sometimes it just matters how zesty you're feeling
628680	630940	Which term you want to use but fair value gap?
631800	635140	like bearish for value gap Siby bullish for value gap busy
636120	640000	Buy side and balance versus sell side. Yeah all that shit and then
641440	643280	CISD well
643280	647160	Yes, you just change and say delivery. So it's the same thing here with like this market structure shift
647160	649520	You're seeing it's just a change in order flow, right?
649600	655440	We're changing delivery here when we start displacing through these Peter is we start now respecting these Peter is okay
655440	658720	I wouldn't we would make a video on CIC, but I really don't think it's that important
659200	663720	Maybe we'll chef it up later down the line. But yeah, I think I'm just like a market structure shift
663720	667760	Yeah, so from here guys, I'll show you what this looks like on the charts, right?
667760	672560	So we have a sweep of free state low and then we are delivering from here and we are
673060	679080	Disrespecting these Peter is right and then we have clear internal targets. Okay, so the questions I'm asking myself, right?
679160	685900	Number one, why would the market even be moving in this scenario? Okay. Well as you can see here, we have data highs resting
685900	688160	Okay, so what is this? This is a liquidity pool, right?
688160	692360	We went over this in our liquidity part two video of different types of liquidity pools
692520	695640	Data highs is a really really strong draw on liquidity
695640	698960	So this is going to be a great reason for the market to be moving here
698960	703900	Also, what do we have very prominent buy side liquidity and relative equal highs here, right?
703900	707960	So these these stacked up highs is going to be a very strong draw as well
707960	713480	Okay, so two reasons for the market be moving first being this external buy side liquidity here
713480	720120	And then also we have data highs here on the internal time frame being the reason that the market could be moving. Okay now
720800	726000	Next question. I'm gonna be asking myself that I how I actually found this bias is where are we delivering from?
726000	732360	Are we doing from buy side or sell side here? We are delivering from sell side, right being previous day low nice
732400	737680	All right, so we're delivering from sell side and then what Peter is are we respecting versus disrespecting?
737680	741520	Well, we are currently disrespecting this bearish PDR right here
741520	746920	And we are going to be most likely respecting these bullish PDRs. We can assume that
747720	749720	and
749760	753640	That's what I said, and we're just displacing high right and then as you can see here
753640	758360	Show you guys the result after we get that change to delivery. This was an order block
758360	760440	I mean we just got a close above this
760440	765960	You can also use a one-minute inverse for reference here. We had a tiny one-minute inverse here, which is usually what we use
766640	769920	Literally right about 15 minute time frame. I was a 15 minute time frame. Okay
769920	774080	Well, even if we're using inversions, you can see that if you don't want to use like a 15-minute CISD
774080	778200	which I mean to be honest we use inversions to determine flips in order flow unless
778600	782200	Price isn't giving us any inversions because price is choppier on the day
782200	788520	Then you can usually refer to like a CISD but inversions work amazing for confirming a flip in order flow
788560	791160	So right we've been bearish for a while we take our previous a low
791160	797240	So we're delivering from sell side here and then you can see that we start invalidating these bearish 15-minute for value gaps
797240	801780	They're small, but they're there and so that means we're now disrespecting bearish PDRs
801880	804760	Right, and we're gonna start respecting bullish PDRs
805240	811960	And of course, what are we gonna be delivering towards that drawn liquidity that buy set up there? So we're seeking liquidity after
813760	815560	After seeking liquidity
815600	819160	Right exactly after the living from that sell side and now we're seeking more liquidity
820200	822480	Beautiful. All right, that's a bias there
823280	825280	So this is another daily bias
825600	831700	Where I said, you know, I was leaning bullish. This was a more of a condition based day. I explained conditions
832360	834200	Yeah, I mean so
834200	836940	Really when we say it's a condition based day
836940	843120	I mean like here we'll read out the bias first. So Blake said I'm leaning bullish coming into the day nearing all-time highs
843440	849120	Ideal scenario coming into the morning would be for 930 to open lower trading into the 4-hour bullish for a value gap and taking out
849120	852200	London lows then getting lower time frame long out of that
852320	856460	So what that would look like is if we want to take longs
856800	862640	Then we want to see price retrace lower into that 4-hour bullish for value gap and then we want to see that 4-hour get
862720	865820	respected also if we hit that 4-hour we
866240	871560	Simultaneously be sweeping London lows and then a long out of that would look like a clean
871560	875660	You know inversion in the 1 to 5 minute time frame towards the upside confirming that narrative
876600	882080	So this gap is what we call condition because if we end up breaking it and by breaking it
882080	887840	We usually mean if we end up inversing it we're expecting price to displace lower now. It's always like
888360	893640	When you have a condition there actually needs to be a reason for why price could go in either direction
893800	897780	So we know here that if price respects this 4-hour bullish for value gap
897980	901740	Then we have a reason to be bullish and we have a reason to look for longs
902180	908300	Because we know that there's resting buy set up here that we can take and overall we're in an all-time highs narrative, right?
908820	914120	During all-time highs trading I your ideal scenarios to catch some sort of long because you can typically get better moves
914460	918140	But just because we're at all-time highs doesn't mean doesn't mean we have to keep ripping higher
918260	924580	So we set a condition like this this 4-hour condition if price invalidates it or starts running through it
924580	926580	Then can we expect lower prices?
926860	933020	Yes, why because we have sell side resting below that we can target so there would be a reason if
933580	935580	Prices and have a reason to go in a certain direction
935940	940400	Don't just try to force a trade in that direction and that's a mistake. A lot of people make
941020	946420	And so that sell side would be like previous day low and then there's like a daily fair value gap below as well
947260	951000	So you know this end up ripping this day. Yeah, all-time highs
951240	957400	Yeah, so that's just like an example of how we would trade condition based on the higher time frame and as you can
961600	963600	Yeah, so as you can see I
963880	968480	Mean being that we're all-time highs. What do you think is gonna be the most probable scenario? We respect that for our
969200	974060	Bullish value gap and we end up ripping higher and seeking that liquidity above what happens price trace
974280	979160	Retraces lower into that for our bullish value gap that gets respected. We end up seeking that buy side
979160	982680	Oh, wait, sorry in this day actually. Oh, yeah, we did end up in our hour
982680	985720	Yeah, that candle ended up hitting and then the next one that ended up delivering higher
987360	990160	But yeah, I mean now if you're watching this we're
991040	995640	Resting most likely near all-time highs conditions and we probably will be for maybe a few months
996840	1000240	So just make sure that when you are really not a few months, man
1000240	1000800	Maybe not that long
1000800	1006360	But just if you're ever trading all-time highs and you're too premiumed to be like really looking for a long
1006600	1011240	Wait for a high time frame pullback into a key level like a four-hour bullish value gap an hourly bullish value gap
1011240	1016320	And then if that gets respected, you know, you're confirming that narrative that price wants to go higher. Yeah
1020720	1023040	Yeah, so let's keep going into examples
1023040	1025680	I know it's gonna might seem annoying
1025680	1032160	But I want to literally ingrain this into your guys's brains to the point where you want to kill me. Okay
1033080	1036980	No one would ever want to kill you. Thanks, bro. So on this day
1037480	1044200	This was another you know, we're always having and setting ourselves conditions, right and every time I'm coming into my morning
1044200	1046000	I have if then savings, right?
1046000	1049680	so if I if this happens then I will do this right and
1049920	1054840	When I what I want you guys to do when you're building your bias as well is to always be leaning somewhere
1054840	1059720	So as you can see, I'm always leaning somewhere, but I'm never going to be married to a bias. It's very rarely
1059760	1066240	I'll be married to a bias except for like very obvious days. Like I think on the first example
1066240	1068320	I showed you I was very married to this bias
1068320	1072200	I didn't even set myself a condition to be bearish because it just there was no reason to
1072600	1075040	but a lot of the times I am going to be
1076040	1079760	Having some sort of condition to be seen either way now
1080440	1085920	That being said on this day. I said I was leaning bullish, right? We have a new week opening gap lower though
1086400	1088440	And in SMT with the spice of liquidity
1088440	1093560	So condition is this 15 minute back gap if we break it expect the lower resistance the query in the new week opening
1093560	1098960	Gap to get hit if we hold it. I'll expect price to keep trading higher obvious stall on the query right now for yes
1098960	1105920	Okay, so what I'm looking at this day, right? I can see that we're very obviously trending towards this buy side
1107480	1109760	Okay, I thought you're gonna shoot me something right and
1110560	1114240	What I want you guys to know is that you really don't need to be like
1114280	1121760	Over complicating your bias that much in the sense that you can very clearly see that we're just trending up, right?
1121760	1126160	We're very clearly going towards a liquidity pool being this buy side liquidity right here, right?
1126240	1130280	So just be bullish until them, right and from here
1130280	1134200	So I was saying right we have yes as a very obvious straw here
1134400	1137800	Alright, so the condition was this 15 minute gap, right?
1137960	1140760	We can go up hit this buy side, right?
1140800	1145280	Because that's the obvious draw right now and then from there this gap will be the condition, right?
1145280	1145760	What does that mean?
1145760	1152040	Once we go up here if we trade lower and respect this where can price go keep going higher if we hit this high
1152240	1158120	Trade lower disrespect this gap then where can price go down towards this low resistance liquidity in the new week opening gap
1158120	1159520	Okay, so
1159520	1162720	Overall going back to this. Why would the market even be moving here, right?
1162720	1167640	So it can move higher for one for for a reason like this to seek buy side liquidity
1167800	1173120	And then it can move lower to not only seek liquidity being this low resistance liquidity that we have here
1173120	1177760	But also to rebalance this inefficiency being this new day opening gap, right?
1177760	1181920	And then the next questions we're asking ourselves is how do I actually find my draw, right?
1181920	1185480	So are we delivering from buy side or sell side in this scenario?
1185480	1187800	We would be delivering from buy side, right?
1187800	1192200	If we hit this high first and then are we going to be respecting or disrespecting Peter race?
1192200	1196120	Well, we'll just have to see right if we disrespect this Peter a then it's very likely
1196120	1199520	We will go seek this liquidity and go rebalance towards this inefficiency
1200320	1205600	All right. So as you can see here, we end up trading higher hitting this buy side liquidity
1205600	1208040	We end up disrespecting this for Valley Gap
1208040	1213160	This was our condition that we set for ourselves to be bullish and also to be bearish, right?
1213160	1218240	We disrespect this and then we trade back higher and then we trade back up to this order block CSD
1218240	1225560	This inversion for Valley Gap gets respected and then we trade lower down towards this new day opening gap that we left for ourselves
1225600	1230560	And also simultaneously taking out all of this low resistance liquidity. So
1231400	1233240	Again guys, very very simple
1233240	1240480	But I want you to literally be asking yourself these questions every single time before you're entered before you're writing out your daily bias
1240560	1244040	Right. Why is the market moving here? Ask yourself that then ask yourself
1244040	1248520	Are we delivering from buy side or sell side and what Peter is are you respecting or disrespecting? Okay
1249440	1251440	and
1251840	1255160	That's really how you'll find your bias. Okay, and I'll show this one
1255160	1262120	This was a little bit more of a complicated bias and I'll talk about this because this was a little bit more discretionary
1262120	1266960	I keep shaking the fucking camera because this bias I sent out was a little bit more discretionary
1266960	1271760	Okay, and we have a like five more examples. So I'm just gonna do this one really quick. Okay
1272360	1273640	Now I said on this day
1273640	1277680	I had a neutral bias and I really want to show this because I think this is an important bias
1277800	1279520	But we have a neutral bias
1279520	1283100	We have an SMT with previous day high and a huge range from tariff news yesterday
1283180	1289540	So I can expect today to rebalance yesterday's range towards equilibrium right now we have an SMT with this four-hour
1289540	1295100	So I want to see if that holds if this holds expect previous day high to get it if this SMT gets ran through
1295100	1299260	Expect the unfilled 15-minute gap in equilibrium yesterday's range massive movie yesterday
1299260	1302620	So most likely chop your conditions for today's AM session be cautious
1303060	1309940	Okay, so with conditions guys, it doesn't always have to be Peter is right doesn't always have to be for value
1310020	1315540	Doesn't always have to be okay if this 15-minute gap gets ran through if this hourly gets ran through if this hourly holds or
1315540	1320500	Gets ran through right it can also be with SMTs, which is what I like to do a lot of the time
1321500	1326660	For example here, right we have this SMT. So if I were to be bullish on this day
1326660	1330660	I really want to see this SMT hold right? I want to see this whole
1330660	1332660	I do not want to see this get traded through
1332940	1336100	I would want this to be the lowest point in which price wants to go
1336460	1343980	However, if this SMT does decide to get ran through and if we want to start trading through London lows, then what can you expect?
1343980	1346700	Well, we have this inefficiency here, right?
1346700	1353560	So the market would be moving to rebalance an inefficiency being the unfilled 15-minute for value gap and also to rebalance where?
1354300	1360740	Equilibrium of this range, right? We have a very very large impulse move up and this is a fat range from tariff news
1360740	1365780	So price was will most likely rebalance this range if this SMT here gets invalidated
1366180	1371340	Okay, and I don't have a photo from my chart, but I went back on this day and showed it
1371340	1376540	Let me just say this is practically like when the market gives you a really big Drake candle
1376540	1383100	It needs to have a slight retracement lower so it can pop a honey pack and then give you another Drake
1383260	1390580	Facts Wow, that was really good that me up fire you trade. No, do you know what are we talking about right now?
1390620	1396140	I don't know. I thought we were talking about real estate. Yeah. Yeah, it's like my house is so low
1396140	1398220	Yeah, right. I think you don't want to buy a house in a premium
1399940	1402900	But yeah guys, that's how I was able to freelance brand scale for free
1402900	1406900	I don't know if you guys want more sauce on that. But as you can see here
1406900	1413140	I don't know why Pat had this in his um thing. It's it's like reverse psychology, right?
1413140	1418700	Like this was this was back then like this is near this is over a year ago guys
1418860	1423020	And so we are at all-time lows. Yeah, and I and I wanted to stay humble
1423020	1429160	I didn't want to scare my competitors by saying I'm the best trader ever. We do we are the best live traders
1429340	1435560	No, I kept it a humble abode said we were the worst discord. So nobody would join we could gatekeep it
1436620	1440060	But then the community got kind of freaky and they started sending freaky AI pictures of us
1440060	1445100	So yeah, I had to delete it because now it's no more. Yeah, we're psychology. No, it's real. Yep
1446100	1448620	Okay, and then as you can see you guys we end up
1449140	1455740	disrespecting this SMT here and it was at this point where I flipped bias to down here and towards this and we did catch a
1455740	1460420	Short this day towards this unfiltered human gap and towards this pretty much all of these days
1460420	1462220	Like when my bias just plays out perfectly
1462220	1467860	it's it's really nice because I'm able to go on the lower time frame and have that confirmation and
1469060	1474940	again, like you're finding basically every single day where the market is moving and on the lower time frame you're doing the
1474940	1476940	exact same thing and
1477620	1480900	Then this one was just a lot of aura points on this day
1480900	1485800	I mean this was pretty like a pretty simple right right like we're delivering from by side
1486260	1488260	You can explain just explain this one
1488940	1494480	What yeah, I mean, so this is a pretty simple day because here we have that higher time frame condition
1494980	1496980	being that for our bullish gap and
1497460	1499500	We're delivering from by side, right?
1499540	1506100	So here price seeks liquidity and you can see that because what do you notice price was super bearish, right?
1506100	1509460	Even if we look before this we had we had a really strong impulse candle down
1509460	1515180	So when we have that we can expect price to what rebalance this unfilled gap above we had this unfilled for our
1515420	1521380	Price does that but then it decides I'm gonna disrespect this Petey Ray and when that's when that gets disrespected
1521900	1526740	Then we open up a bullish Petey race. Now, we're disrespecting bearish respecting bullish
1526740	1532180	It respects this four-hour and seeks liquidity takes out previous day high now that we've taken out previous day high
1532260	1536540	We're gonna set this four hours of condition and say if we disrespect this for our bullish gap
1536540	1540240	We can expect we can expect price to go lower and seek this sell side
1543180	1547060	And as you can see in versus that four-hour seeks sell side
1547580	1552460	But I have a chino in my mouth right now. So I sound like orangey, but shout out orangey. That's a fucking goat
1552460	1555060	I love you. I want to pay for now with him
1555660	1561460	You shouldn't we should we should live together orangey imagine I think he commented that or so really
1561460	1565460	Oh, I want to live with or I think you commented that he has he has this
1566300	1571940	$5,000 machine that cools his bed to whatever temperature. Yeah, no way insane. Yeah insane
1572660	1574660	Here speak for a second. I need a poop
1575340	1580860	That shit. So again guys in this scenario, let's just run over it right the let's just
1581660	1586980	Go through the mind of what I was thinking here, right? Why would the market be moving here to seek liquidity, right?
1586980	1591380	We have a really nice sell side amount sell side liquidity pool right here, right?
1592060	1598040	Now, how do I actually find that? Well, we're delivering from buy side being previously high. It was just a fart and then
1598860	1600620	we are
1600620	1607020	disrespecting bullish PDR is meaning what right we're delivering from my side disrespecting bullish literally bar for bar
1607020	1612780	We have drawn out. Yeah, so it's very very simple guys. Don't over complicate this. Just ask yourself these questions and
1614180	1618820	This is another pretty simple glass. Yeah, so then a bias going into this morning. This is back in January
1618940	1621900	We said going to continue being bearish coming into the morning
1623140	1625140	I'm not gooning in the morning
1625420	1627620	There are still lower targets on NQ and ES
1627620	1630380	We're still in a higher time frame so model towards previous week low
1630380	1635180	So we have previous week low below to continue being bearish. I would need to see EQ of the range respect that open
1635180	1637660	So here since we had a super strong impulse candle down
1637700	1644340	we want to see price rebalance EQ to deliver lower right rebounds a range and then seek that liquidity and so
1644940	1652420	Then you can see and guys again, don't over complicate this like it's very obvious that we're just trending lower, right?
1652420	1654220	and this is
1654220	1658140	Gonna sound corny but trade with the trend like the trend is your friend
1658140	1661980	I know it sounds corny, but this is way too often
1661980	1665300	I see people trying to trade against the trend and trying to catch all these reversals
1665300	1666700	That also doesn't mean you're a trendline trader
1666700	1667060	By the way
1667060	1667260	Yeah
1667260	1671940	Rating with the trend because you're still gonna be looking for those lower time frame confluences of price rebalancing a range on the lower time
1671940	1674820	Frame confirming that you know narrative that you want to go lower
1674820	1679300	So even if we're trading we're trending lower you still want to see on a lower time frame a pull back into a five or
1679300	1681420	15 minute and get your inversion from there. Yeah, also
1682020	1688140	With this I was saying when I was talking about like EQ getting respected. This is also a condition, right?
1688140	1690500	so the same way we can have conditions with like
1691300	1695500	For example if a rally gap same way we can have conditions with an SMT
1695500	1701820	I said I want to see get hold EQ of a range is also an area where you want to see get hold
1701860	1703860	right and you do not want to see
1704380	1709700	price trading higher than like this golden pocket here really because if we start
1710300	1714340	Trading this deep into discount most likely we are going to go to the next time
1714460	1718220	Okay, you do not want to see big big pullbacks like all the way up here
1718220	1721380	Okay, so you want to see price respect equilibrium and
1722180	1725500	Trade into discount and then bounce from there and then on this day
1726020	1731260	You know trading to that you can see that we ended up respecting equilibrium perfectly and we ended up trading all the way down to
1731260	1732460	previous week low
1732460	1734460	bang bang beautiful
1734540	1740780	Yeah, another day here. We have also January bearish buys coming into the day respecting this one hour unicorn
1740780	1743540	What does that mean? Just a fair value gap in a breaker block overlapped
1744220	1746420	And we are in bearish order flow on the higher time frame
1746420	1752260	I'm looking to see us have an open high low close at 930 sweeping out the 15-minute internal high to then trade lower with
1752260	1758700	Us generating this trendline liquidity on the lower time frame these stacked lows are the drawn liquidity for today so you can see
1759460	1761900	Since we're stacking up a bunch of lows here
1761900	1766340	I mean we're respecting this hourly bearish PDR and we have all these stacked lows below
1766860	1770500	So ideally we'd want to see nine. I mean this is just our ideal scenario
1770540	1775460	We want to see 930 open higher so we can get a premium short to run this lower resistance liquidity and
1776060	1781340	As you can see eventually price respects this bearish hourly fair value gap
1781340	1784500	And we run all this over this liquidity resting down here
1784500	1784620	Yeah
1784620	1790460	This was a really fun day to trade because it did exactly what I wanted it to do right we have and again the questions
1790460	1791940	You guys have to be asking yourself, right?
1791940	1795020	Why would the market be moving here to seek liquidity, right?
1795020	1800740	What liquidity pools we have low resistance liquidity we went over that and then relative equal lows this stacks liquidity, right?
1800740	1805740	This accumulation right here. Okay, then the next question. Are we delivering from buy side or sell side?
1806620	1808660	We're delivering from where Asia highs, right?
1808660	1813620	So we're delivering from this buy side and then are we respecting or disrespecting Peter is well
1813620	1815980	We are disrespecting this bullish gap
1815980	1819260	There was a little bullish gap here that got disrespected and then what are we doing?
1819260	1823520	We are respecting this bearish gap right here. So respecting bullish
1824240	1829480	Disrespecting bearish, okay, or sorry disrespecting bullish. Excuse me disrespecting bullish
1830000	1832000	respecting bearish on this day
1832320	1835880	Okay, and it would now make sense for place to go lower and on this day again
1835880	1840400	I was saying is really fun to trade because we did end up having like my perfect ideal scenario that I said I wanted to
1840400	1845120	see happen where we trade higher take out this internal high and then went run lower and
1846240	1850240	As you can see we went higher took out this internal high on the one-hour time frame
1850360	1853020	And then we caught up pretty nasty short on this day
1854480	1856080	Targeting that low
1856080	1859480	So this was a nasty day. I remember this but um
1860720	1865200	Yeah, so this is gonna be like the final example that I want to show you guys
1865200	1872200	This was on a day where I was not able to trade live and I was just talking about the bias
1872440	1876880	Basically just through my phone and I want to show you guys how I go about finding not only my bias
1876880	1882960	But also my entry model so so this is gonna teach you a lot about like time frame alignment because like we said the bias
1882960	1884960	Is important and all you can have the right bias
1885040	1888880	but this is what I always tell people and I made a video on take talk about this recently like
1889480	1892800	Knowing where price wants to go is important
1892800	1898120	But knowing how price is going to get there is far more important remember because you're not executing on the four-hour time for me
1898120	1899440	I actually get on the one-hour time frame
1899440	1900800	You guys are future traders
1900800	1903040	most of you are trading on funded accounts meaning your
1903080	1908040	Executions are gonna happen between the one to five minute chart and your trades typically don't last more than 20 30 minutes
1908040	1912880	you know what I mean, so in order to confirm a bias we need that lower time frame confirmation and
1913160	1918480	We do this by utilizing stuff like conditions and that's what the next video is gonna be on you guys are gonna fucking love that video
1918480	1920320	It's truly like one of the best lessons
1920320	1925860	And that's how you confirm a bias with a lower time frame drawn liquidity as well
1925860	1929800	And then you get your entry, but yeah, but I can get into this. Yeah, so
1930800	1933680	On this day, I did have a bullish bias right
1934440	1940320	Reasoning for this was because the market would be moving in the scenario to rebalance and inefficiency, right?
1940320	1945480	We had an unfilled unmitigated gap and we were delivering from where sell side liquidity
