start	end	text
207060	213260	compilation so here on the right we have essentially from the beginning of a for value gap formation to when price actually trades into it and
213260	218420	Reacts right because what does price do price first creates the imbalance price trades into it and then it reacts
218420	222980	So as you can see here, we have the formation right you have candles one two and three here
222980	224980	We are talking about in a bullish sense
225140	229140	What happens is you have that separated wicks between candles one and three?
229140	234060	You can see that the high of candle one and the low of candle three both of these wicks do not meet and you can
234060	238900	See that right here, right? Unlike this where they're overlapping right here. They are not overlapping third
238900	241140	You have the actual imbalance slash for a value gap
241140	247500	So once you can identify that these wicks are not meeting you can mark out this actual imbalance slash for value gap price will typically
247500	251780	Trade into these levels which you can see illustrated here with the red candle trading into this for value gap
251780	255580	And then you can see the price reacts right? So if we're trading into a bullish for value gap, what are we expecting?
255580	258420	We're expecting a bullish reaction and for price to continue trading higher
258460	260580	So let's say you're looking at a bullish chart, right?
260580	268420	All bullish price action is gonna contain some sort of retracements when price retraces. It's typically to fill an imbalance
268420	270780	It's typically going to hit a fair value gap, right?
270780	277580	so in order for price to continue higher and needs to trade back towards these imbalances and then it will continue delivering higher and
277580	280160	Why price is doing this is again to fill orders
280160	284260	There's going to be an imbalance of orders and once price retraces into this imbalance
284260	287620	That is where orders get filled the same goes for in a bearish sense, right?
287620	290900	If you are looking at a bearish chart with bearish price action
290900	293580	You're gonna notice that as price is delivering lower
293580	300940	It is still retracing correcting these imbalances filling these orders and then it continues to deliver lower if you're looking at a bearish chart
300940	305480	This is what you're most likely gonna see you're gonna see price is gonna trade lower hit these for value gaps and then continue trading
305480	310980	Lower right price trades up hits for value gap continues or price trades up hits these bearish for value gaps continues trading lower
311140	315480	Right and this happens over and over and over and it will continue to push price lower
315480	317540	The same is going to apply in a bullish sense
317540	321380	If you're looking at bullish price action, you're going to notice that price will deliver higher
321780	326540	Retrace into these bullish fair value gaps and then continue higher, right? You'll see this all the time
326540	331180	Now let's show you the difference between what a fair value gap and not a fair value gap looks like in real time
331180	336180	Alright, so now we're gonna play through price and show you what fair value gaps actually look like on the chart
336180	340780	So I want you guys to know also that there doesn't actually have to be a wick as you can see here
340780	345940	This body does not overlap with this candles high here and this is still a fair value gap
345940	346520	You can imagine
346520	353720	They're being a wick here and as you can see these wicks do not overlap making this a bearish for value gap another bearish
353720	357880	Fair value gap right here and as you can see here, this is not a bearish for value gap
357880	361400	Why because this wick overlaps with this candles wick right here?
361420	364880	So this is not a bearish for value guy and trade into this bearish for value gap
364880	367800	And as you can see here, we then created a bullish for value gap
367800	373240	Why? Because Candle 1's wick does not overlap with Candle 3's wick. As you can see, this is a bullish
373240	379000	fair value gap, or a bissy, a buy-side imbalance. Because Candle 1's wick does not overlap with
379000	384200	Candle 3's wick, right? The high of Candle 1's wick does not overlap with the low of Candle 3's
384200	388440	wick, making this a bullish fair value gap. And as you can see here, there is no fair value gaps
388440	393160	getting made because all of these wicks are overlapping. And now for the most commonly
393240	398760	asked question. Does the size of a fair value gap matter? Well, to answer your question...
399640	406280	Yo, yo, yo! No, it doesn't, guys. It's all about the motion of the ocean, right? Any fair value
406280	410840	gap can deliver price where it needs to. So just know that. Never determine a fair value gap's
410840	417160	value by the size. Wow. But by its personality. Yes. And now as you can see here, we have this
417160	421480	bearish fair value gap. All right, little quiz time, guys. Is this a fair value gap?
432360	439480	Okay, the answer is no! This is not a bullish fair value gap, guys. Why? Because the wicks
439480	444120	overlap. So imbalance here, guys, making this not a fair value gap. If you said no,
444120	448040	you are correct. If you said yes, we got a little bit more studying to do. All right.
448040	451320	Now question number two, guys. Is this a fair value gap?
462200	467160	If you answered yes, you are wrong. You got a little... I'm just kidding, guys. If you answered
467160	472920	right, good job. I mean, really, congrats, because this is a beautiful example of a bullish fair
472920	478120	value gap. As you can see here, the candle one's high of this wick does not overlap with the
478120	483720	candle three's low of this wick. And luckily for you, if you can identify the gap with any
483720	489160	three candle pattern, there's a very high chance that you're not... Okay, guys. So with fair value
489160	494920	gaps, you'll often hear terms like respected or disrespected or a fair value gap has held
494920	499080	or a fair value gap has been inversed. So what does that actually mean? For a fair value gap to
499080	504600	get respected, the body cannot close below the fair value gap. This is in terms of a bullish
504600	509160	sense, of course. Yeah. So as you can see here, we trade into this bullish fair value gap. The
509160	514120	candle has respected this fair value gap. Why? Because the body has not closed below it. And
514120	518600	you guys need to be waiting for the candle to actually close on whatever timeframe you're
518600	523880	looking at. You'll see candles trade all the way down here, and then the candle will actually wick
523880	527800	and it will not close below the fair value gap. And this is still valid. This is still getting
527800	532440	respected. So please know, even if we have a wick that goes all the way down here, it doesn't
532440	537960	matter as long as the body has held. And you guys will often hear the term that wicks do the damage
537960	542440	and bodies tell the story, which is why you have to wait for this candle to close to see if it's
542440	547720	actually getting respected or not or disrespected. And what disrespected means is that the candle has
547720	551960	closed below this bullish fair value gap. And in a bearish fair value gap, the candle is closed
551960	557080	above. So just to reiterate what Blake was saying, right? Let's look at candle ones high. Candle ones
557080	564120	high, this wick right here. Once this candle closes below it or a candle closes below that wick's high,
564760	570520	then the fair value gap is considered invalidated or inversed, right? Clearly here on the right side,
570520	576200	you can see that price closed below this wick's high, disrespecting the fair value gap. And
576200	581240	remember guys, when a bullish fair value gap gets respected, what can you expect? Bullish price action
581240	586600	to continue, right? And if a bullish fair value gap gets disrespected, then you can expect bearish
586600	591320	price action to continue and for this to then sell off. And I'd say fair value gaps is considerably
591320	596120	one of the most important concepts to understand within the whole realm of ICT because you can
596120	601000	really tell where price wants to draw towards, where price wants to go next by seeing if it is
601000	606520	respecting or disrespecting fair value gaps, right? So if price is disrespecting bearish fair value
606520	610520	gaps, well, can you anticipate that price will run higher? If price is disrespecting bullish
610520	614280	fair value gaps, can you anticipate that it will run lower? In other words, if price is respecting
614280	617000	bullish fair value gaps, it'll run higher. If price is respecting bearish fair value gaps,
617000	622280	it'll run lower. The same applies for a bearish sense guys. Let me just do this one. The best
622280	632120	applies for a bearish sense guys. Irrespective and get disrespected. The same applies for a bearish
632120	638840	sense guys. So if you look over on the left, you can see the price three candle sequence. Three
638840	646200	candles? Candle one low, candle three high do not meet. Therefore you create fair value gap.
646200	652920	What happens? Price trades into fair value gap and it reacts. And therefore the weak respect,
652920	661320	the body respect, the fair value gap is respected. On the right, you have disrespected. Why? Because
661320	671720	the candle closes above, candle one's low and therefore the fair value gap is inverse. Right?
671720	680520	So price can trade all the way up here. But if it come back down and if we call the way down,
680520	686840	it doesn't matter. It is still respecting the fair value gap. Where did that week go? Holy shit.
691320	698680	All right guys, we're gonna have a fucking break dancing competition real quick, baby.
752280	757080	Now lock in bro. That wasn't funny. Just to give you guys a little bit more context on how to
757080	761400	utilize fair value gap. So as you guys know, price is fractal. And if you don't know what I'm saying
761400	766440	is that everything we are teaching you applies across all timeframes and it is happening all the
766440	772200	time, whether it is on the one minute or the one hour chart. So just to put into perspective,
772200	776760	if you go into the hourly timeframe, the four hour, the one hour, or if you go into the daily,
776760	782040	this is gonna be your higher timeframe. And inside the higher timeframe, if you see that
782040	786600	higher timeframe for value gaps are being respected, for example, like hourly bullish
786600	791400	for value gaps or like four hour bullish for value gaps or like daily, that's gonna help you with
791400	796440	determining your bias, right? Determining that higher timeframe drawn liquidity. But fair value
796440	801000	gaps within like the one and 15 minute, that's more so gonna help you with internal liquidity.
801000	804600	It's gonna help you determine where price is gonna wanna go to on the lower timeframe, right?
804600	809720	So really to simplify this, if you see prices respecting bullish or value gaps in the higher
809720	814120	timeframe, you can expect it to trade towards something like previous day highs or previous
814120	819080	week highs. Those are some buy side levels. If you see price respecting bullish or value gaps on
819080	823080	the one minute chart or the five minute chart, the 15 minute chart, you can expect price to trade to
823080	828520	those buy side liquidity levels on the lower timeframe. I'm saying this is because you don't
828520	833240	wanna base your entire analysis or your entry off like an hourly fair value gap and think that's
833240	837480	enough confluence for you to be taking a trade, right? You wanna analyze things across all
837480	841880	timeframes. So if you see that price is respecting bullish or value gaps on the hourly, and then you
841880	844840	go into the lower timeframe, and it's also respecting bullish or value gaps in the lower
844840	849320	timeframe. Well, you put two and two together and now you can anticipate that price wants to run
849320	853080	higher and figure out your targets from there. And so as we mentioned before, fair value gaps
853080	857880	are imbalances in price. There are times where price can create these imbalances without it being
857880	862200	exactly a fair value gap, right? Like you can see here, if I play out price action,
862200	868040	you'll notice that the candles open that just far higher than they were trading previously here.
868040	873800	And this typically happens when a new day of price opens up. And we call this a new day opening gap,
873800	879640	right? Similar to a fair value gap, this imbalance is going to attract price. Price will typically
879640	885240	react to it. But specifically with new day opening gaps, the one thing to note is that price will
885240	890840	typically fill it completely, right? Before actually making the corresponding move with
891000	895160	a regular bullish or value gap, you don't need to fill the fair value gap all the way for price
895160	900200	to continue trading higher. You can simply tap into it and buy a couple ticks, maybe fill it
900200	904680	halfway, maybe a third of the way, and it'll continue trading higher in a bullish sense.
904680	909960	But with a new day opening gap, you want to see price fill it completely before you can anticipate
909960	913160	that price would start trading higher. So if you play out price action, you can see that that's
913160	918200	exactly what happens. This occurs on Mondays. So the start of the week, you will see a new
918200	923160	week opening gap, most likely not all the time, but it sometimes happens on Mondays,
923160	928440	and a new day opening gap is just any other day of the week. So just not Monday. This happens at
928440	933480	6pm. That is the opening of a new day. Okay, guys, so looking at this chart right here,
933480	938200	I want you to identify a bullish for value gap. And then I also want you to identify
938200	942200	buy side liquidity. Let's see if you remember from that liquidity video that we did last.
942200	951240	We'll give you five seconds. Five seconds. Five, four, three, two, one, zero. Bang. There you go.
951240	956040	So as you can see, you have that three candle sequence in the bottom, the wick one and sorry,
956040	961400	the wicks of candle one and candle three do not meet, therefore creating that fair value gap,
961400	967320	creating that imbalance and you have that buy side level above. So what does this mean? Right? We
967320	972040	create a bullish for value gap and we have a buy side level above. We have some buy side liquidity.
972040	976680	What do we expect? We expect price to trade into this for value gap and then deliver us
976680	982280	towards the buy side liquidity, right? The fair value gaps are helping you understand the story
982280	987880	of price under helping you understand what the narrative is. So if you play price action forward,
987880	992840	you can see price taps into that bullish for value gap. And what happens? It goes ahead.
992840	996760	So now with price action played out, what do we notice? We see that price trades into this
996760	1001320	for value gap. It does tap it a couple of times, but what does it do? It delivers us towards this
1001320	1006120	buy side liquidity up here. All right guys. And then here I want you to identify a bearish
1006120	1010920	for value gap. And then I also want you to identify some sell side liquidity here. Five seconds.
1017320	1021640	Okay. So if you answered, this is your bearish for value gap, you are correct. This is not a
1021640	1025800	bearish for value gap. Why? Because these wicks overlap. You can see that there is a lot of
1025800	1030760	displacement and a lot of candles towards this liquidity. And we have liquidity where?
1030760	1034840	Resting in this swing low here. We have more liquidity resting at this swing low and all
1034840	1039800	of these swing lows are your sell side liquidity. This is an imbalance. Price is going to trade back
1039800	1045240	up to fill these orders. And this is where a lot of sell orders are getting placed. Price trades up,
1045240	1050280	taps into this bearish for value gap, and then price delivers towards all of this sell side
1050280	1055480	liquidity. Now, if we look at price action right here, right before that sell off, what do we
1055480	1061320	notice? We notice that price has been respecting bullish for value gaps this entire time and
1061320	1065160	delivering price higher. We have this very obvious bullish for value gap right here,
1065160	1069800	which you can clearly see has been respected multiple times and price continues to deliver
1069800	1076200	higher. But what do we notice? Eventually price displaces through. We get a body closure below
1076200	1080280	this for value gap. What does that mean, guys? It's been invalidated. It's been
1080280	1085320	inversed, right? This bullish for value gap has now been disrespected and we can now anticipate
1085320	1090120	that price wants to run lower. And as you can see, price continues lower. All right, guys,
1090120	1094840	now watch this price is creating bullish for value gaps, respecting bullish for value gaps,
1094840	1100360	continuing to trade higher. This bullish for value gap gets disrespected. We create the three candle
1100360	1106040	sequence. One, two, three. We have the bullish for value gap right here. Price trades lower,
1106040	1111320	invalidates this bullish for value gap. It is now disrespected and now price goes lower after
1111320	1115640	disrespecting the bullish for value gap. And how did we identify that? We have our three candle
1115640	1120600	sequence right here. Candle one, candle two, candle three. What do we notice? Wicks of candle
1120600	1125960	one are not intersecting with the wick of candle three or four. We create this imbalances for value
1125960	1130200	gap, this buy side imbalance. And now if I play the next candle, you can see that this
1130200	1137320	candle displaces lower, closes below candle one's wick. In other words, the body closes below this
1137320	1142520	for value gap, disrespecting the fair value gap and inversing it. When this happens, you can
1142520	1147480	anticipate that price will continue lower. So as you can see, this candle closes below that bullish
1147480	1151800	for value gap. After this bullish for value gap gets inverse, we trade into this one right after
1151800	1156360	we inverse the next bullish for value gap, we can see that we get a body closure below that bullish
1156440	1161160	for value gap. Therefore it is disrespected. We wait again. We can also see that this candle
1161160	1166840	disrespects this bullish for value gap through a body closure below. Therefore it is also inversed.
1166840	1171160	All three of these bullish for value gaps have been disrespected. And now we can anticipate that
1171160	1176040	price will continue running lower. And as you can see, it runs all the way down here. What do we
1176040	1181400	notice here? We see that after delivering lower price opens up a bearish for value gap. We have
1181400	1187960	that three candle sequence. You have candles one, two, and three. What do we notice? We notice that
1187960	1194280	candle one's wick does not overlap with candle three's wick. Therefore we create a fair value
1194280	1201000	gap immediately after price displaces higher disrespects this bearish for value gap. Also
1201000	1207720	meaning it got inversed. We also start trading into this bearish for value gap and then eventually
1207720	1213800	price inverses this one as well. Both of these for value gaps get disrespected. And what happens
1213800	1219640	now? Price continues running higher. So hopefully that helped you understand a little bit more about
1219640	1224760	how price reacts to fair value gaps, what it means for it to get respected, what it means for it to
1224760	1229320	get disrespected, and what does that mean for the overall narrative of price and where it wants to
1229320	1234280	go. All right guys, and please remember that the timeframe you are on matters. Because again, fair
1234280	1237960	value gap is going to occur on every single timeframe. Like the five minute, the 15 minute,
1237960	1243400	the daily, right? And you want to be utilizing that same candle for whatever timeframe for value gap
1243400	1247960	you're looking at to determine whether it is getting respected or disrespected. You can see here,
1247960	1252440	we have this bullish for value gap, right? And you want to be looking at this on the five minute
1252440	1257000	timeframe. Why? Well, if you look at this five minute for value gap on the say one minute
1257000	1261960	timeframe, see that the candle has actually closed below on this one minute timeframe. But that does
1261960	1267080	not mean that this fair value gap is disrespected because the candle still hasn't closed on this
1267080	1270760	five minute timeframe. You can see the fair value gap is actually getting respected on the five
1270760	1275560	minute timeframe and we continue bullish price action. So guys, don't just go on different
1275560	1280120	timeframes to look at whether a fair value gap is getting respected or disrespected. Stay on the
1280120	1284920	timeframe that the fair value gap has occurred in. Okay, and as you guys can see here, we have a
1284920	1288920	bearish for value gap. And as you can see here on this five minute timeframe, this bearish for value
1288920	1293560	gap is getting respected. And what you don't want to do is go on the lower timeframe, for example,
1293560	1298200	the one minute and look at that fair value gap. Because what you can see here is we actually close
1298200	1302120	above this for value gap on the one minute timeframe, actually close above this for value
1302120	1305800	gap on the one minute timeframe. But remember, this is not valid because the five minute candle
1305800	1310440	has still not closed. And once this five minute candle has closed, we respect it and then price
1310440	1317400	trades lower. All right, guys, that concludes our ICT for dummies episode five, where we teach you
1317480	1323320	how to make money. Fair value gaps. All right, guys, well, we hope you enjoyed that lesson.
1323320	1329720	We are going to be giving you some homework for you to spend 29 hours in a row without eating
1329720	1335640	and finding 150 fair value gaps. No, I'm kidding. But you should definitely spend some time on the
1335640	1341640	charts today or whenever you can and try to identify at least 10 fair value gaps, see whether it is
1341640	1348520	being respected or disrespected. Remember, the bodies are what matters here. Wicks do the damage,
1348520	1354360	bodies tell the story. Once again, we hope you enjoyed this video. We look forward to seeing you
1354360	1360680	in our next lesson. And we promise you that if you watch this entire series and you understand
1360680	1367080	everything, by the end of it, you will be ready to make your first million goddamn dollars. All
1367080	1372200	right. We are still starting off a little bit simple. Everything will get more intricate as we
1372200	1376600	go. We'll teach you how to build the model. We'll even show you our model. But for now,
1376600	1381960	we got to start off with the basics. That being said, we'll see you later, boys. Thanks for
1381960	1387880	watching. Make sure to like, subscribe and comment below. Holy shit. I've always wanted to say that.
