start	end	text
250800	255200	It doesn't take a big brain to realize that the lower time frame is currently in a bearish trend
255280	260160	But if you focus too much on the lower time frame and distract yourself from what's actually happening on the higher time frame
260320	266080	Which is clearly a bullish trend then that's where you'll most likely find yourself getting manipulated out of trades and stopped out
266160	270240	So in a scenario like this where we analyze that there is clearly bearish structure on the lower time frame
270240	272240	But there is bullish structure on the higher time frame
272320	276240	we want to wait for bullish structure to form on the lower time frame maybe something like
276800	278480	And we're gonna get a little bit complex here
278480	284320	but if we came down a little liquidity sweep and then started seeing some bullish structure form and we can catch some longs from
284320	286320	there so the whole point of
286380	292640	Ict concepts really is it allows you to understand the higher time frame narrative and then use the lower time frame to find
292640	296400	The most optimal entry points. Okay. So now we're going to get into the market structure
296960	298160	Drop roll
298160	299520	shift
299520	304800	Shift in the market. So a market structure shift indicates a change in trend
305120	312320	So it is shifting from either bullish structure to bearish structure or bearish structure to bullish structure
312800	314800	bullish structure
314880	316880	to bearish structure
317040	322960	Okay, and here on the left we have bullish market structure, right? We have our low we have our high
323200	324640	We have our higher low, right?
324640	329920	We just learned this when we get a shift in structure is when we break through
330800	331920	the last
331920	332880	higher
332880	333920	Low, okay
333920	338480	So once we break through this higher low that we have and we get a closure below this
339040	345440	This can indicate a change in trend and then we start seeing bearish structure form here, right?
345600	350980	We then have our lower high our lower low lower high lower low and domain expansion
351780	357460	Market structure shift and this market structure shift can then happen back again to the upside
357860	362260	How by closing above the previous lower high, right?
362580	368260	So a bullish market structure shift looks something like this where we close above the previous lower high
369220	375060	And then we keep trending upwards versus bearish market structure shift. We're closing below the recent higher low
375140	379140	All right. So now we're going to show you what a market structure shift looks like on the actual charts
379220	384580	Okay, you can see here. We're in bearish structure, right? I don't have to explain this. We just learned this and then
385140	391620	Once we get a closure above this recent swing high that we made this is a market structure shift
391700	392260	Okay
392260	397780	This is going to indicate that price is reversing and we are going to put in bullish structure
398020	400100	And it has to be a candle closure
400180	400660	Okay
400660	406500	I see a lot of times people getting faked out thinking market structure shifts can happen just when the candle you know goes over this
406660	410900	Wait for the candle to close. It has to be the body closing above. It cannot be a wick
410980	413780	Okay, if it's a wick that is not a market structure shift
413780	418180	It's not a true market structure shift and as we get deeper into concepts and a little more complex
418420	422180	You'll realize that the bodies and wicks make a huge difference as you can see here
422180	427300	The body failed to close below this last low ended up wicking this low. That's a liquidity sweep
427380	433140	But we'll get into that later. Now if you look at this price action, what does this look like bullish market structure, right?
433300	437620	We have a sequence of higher highs followed by higher lows with every swing
438020	440500	Now what happens we break through this low?
440660	444340	We get a bearish market structure shift and once we get a body closure below this low
444420	448260	You can see that the trend has now flipped to bearish and we get bearish market structure
448420	451940	All right guys now we're going to show you the importance of body closures in real time
452180	455460	Clearly here you can see that we have a bullish market structure, right?
455700	461860	Crisis trending upwards we get higher highs with every swing and higher lows and what happens now price starts coming down
462260	463940	You think it's going to break through that low?
463940	470740	But no, there's a zero body closure below this low you end up wicking this low and what happens price continues higher, right?
470900	474020	So this is a fake out. This is not an actual market structure shift
474100	478660	And this is why it is so important to understand that in order for a market structure shift to occur
478820	484020	You need a body closure. All right, and as you can see here, we are clearly in bearish market structure
484100	491060	So what would a bullish market structure shift look like in this scenario? Well, it will be a closure above the recent lower high
491220	493220	So if we play out price here
494180	496660	We do not get a closure above the recent high
496660	500100	This is not a market structure shift why because we did not have a body
500260	505620	So this is a fake market structure shift, right a true market structure shift needs a body closure
505700	509300	Okay, and then as you can see we continue with bearish structure
509380	509620	Okay
509620	515140	So in this example, we have bullish structure, right and you wait for now a body closing below this low
515220	517220	Is this a market structure shift guys?
521700	525060	No, it is not right. Is this a market structure shift?
529700	535300	We get a body closing below this recent swing low. This is a market structure shift
535460	539940	I hope you guys are seeing this start marking out on your charts. That's going to be your homework for today
540100	542660	Mark out your market structure shifts mark out trends
542820	548100	Try to identify a bearish trend versus a bullish trend and try to identify when the trend is changing
548180	551700	And then once we get this closure, we also create this bearish fair valley gap
551780	553940	We get a turtle soup at these highs then we get a crt
554420	557620	I'm just kidding once you guys get a little bit more advanced and know all these ict concepts
557620	560820	You'll be able to find something like this nice little low resistance liquidity resting down here
560980	563140	You're gonna have a sweep of this buy side liquidity up here
563380	567060	And then you're gonna come down tap into this fair valley gap after the market structure shift and get this beautiful
567460	572020	2022 model. All right guys now a quick little refresher before we let you go all the way to the left
572020	576180	Here you have the bearish structure right next to it. You have the bullish structure right next to this
576260	578020	We got the bullish market structure shift
578020	581380	We start with a downtrend in price and then we break through this high
581700	586820	Which creates a market structure shift and then we get an uptrend in price and then for the bearish side
586900	588660	We have a bearish market structure shift
588660	595460	Why we were first in bullish price action and then we get a closure below the recent higher low
595760	598820	Creating a bearish market structure shift. Please remember
599460	601860	It has to be with a body not a wick
602020	605940	Okay, as you can see here we were embarrassed structure and then we got a shark structure shift
606820	610580	Thank you guys so much for watching this. Sorry for the lack of uploads. It was thanksgiving break
610660	613860	I was spending time with the family so it was blake, but we are fucking back
614020	616980	And we'll be uploading two to three times a week. So stay tuned
617140	622420	We're gonna be doing fair valley gaps next and dropping tons of psychology in between there as well. So stay locked in
623060	624740	And this was
624740	629780	I ct for dummies episode three. We teach you how to make
