start	end	text
200520	202520	There's going to be resting liquidity
202520	203520	At what?
203520	204520	The previous session right?
204520	206520	So lunch hour or New York AM session
206520	208520	We went over these sessions guys in the last video
208520	210520	So if you need to look back at that
210520	212520	To see what times these sessions are happening at
212520	214520	Go look back at that other video
214520	215520	But as you can see here
215520	216520	Asia session lows
216520	217520	That's a draw on liquidity
217520	218520	Asia session highs
218520	219520	That's a draw on liquidity
219520	220520	And your goal as a trader
220520	222520	Is to always find the next draw on liquidity
222680	224680	If you're trading London session for example
224680	225680	On this day
225680	226680	And you see okay
226680	228680	We just took out Asia session highs
228680	230680	We could potentially be looking for shorts to wear now
230680	231680	Asia session lows
231680	233680	That's how price is going to play out most of the time right?
233680	234680	We sweep Asian highs
234680	236680	London session trades to Asia session lows
236680	238680	Now let's look at New York session for example
238680	240680	After New York session is done
240680	241680	What do we create?
241680	242680	We create these extreme lows
242680	243680	And these extreme highs
243680	244680	This is New York session AM high
244680	246680	New York session AM low
246680	247680	What happens here?
247680	249680	Price takes out New York session AM low
249680	251680	And then runs to New York AM session high
251840	253840	The only thing you really need to be taking out of this
253840	255840	Is that you always want to be referring to previous session highs and lows
255840	257840	To find the next draw on liquidity
257840	258840	Alright guys
258840	259840	Once again
259840	260840	Just to emphasize how these draw on liquidity works
260840	261840	You can think about it like this
261840	262840	Let's say you have Asia session here
262840	263840	London session here
263840	264840	And now we're currently in New York AM session
264840	266840	If we're trading New York AM session
266840	267840	And we see that price
267840	269840	During New York AM session runs to London lows
269840	271840	And now this extreme low from London session has been swept
271840	273840	We can now anticipate
273840	275840	That there will be rejection at this level
275840	277840	If other confluences are in line of course
277840	279840	And look to see if longs
280000	282000	Will present themselves towards where?
282000	284000	London session highs right?
284000	286000	And guys note that this doesn't always need to happen
286000	288000	Just because if we sweep one of the highs or the lows
288000	289000	Of that session
289000	291000	Does not mean that we need to trade back
291000	292000	To the other side of the range
292000	294000	But it is typical of price
294000	296000	And you can't expect that reaction to happen
296000	297000	Like Patrick was saying
297000	299000	If we start getting that structure higher
299000	301000	Or if we start getting that structure lower
301000	303000	And actually breaking through this low
303000	305000	Then we can expect this high just not to get traded back to
305000	307000	Yeah so like Blake was saying
307000	309000	If you notice that during New York AM session
309160	311160	We go ahead and displace through London lows
311160	313160	And we're not getting a reaction out of it
313160	314160	What can you expect?
314160	316160	Well you can probably expect price to continue
316160	318160	Trading lower during New York AM session
318160	320160	Rather than trading back to a previous session high
320160	322160	So truly the importance of all this
322160	324160	Is that if you understand
324160	326160	How strong these liquidity pools are
326160	328160	In these previous session highs and lows
328160	330160	You can identify whether or not price wants to react from them
330160	332160	And reverse or continue in that direction
332160	334160	Alright guys so the next major draw on liquidity
334160	336160	That we have is going to be
336160	338160	Previous day high and previous day low
338320	340320	You can also see this getting referred to as
340320	342320	PDH or PDL
342320	344320	Now how you actually find these draws on liquidity
344320	346320	Is just by going on the daily candle right here
346320	348320	So if you just go to your timeframes
348320	350320	If you click on the daily candle
350320	352320	This previous day low candle and this previous day high candle
352320	354320	Is all going to be draws on liquidity
354320	356320	Alright so looking at this range right here guys
356320	358320	We can mark out our previous day high and previous day low
358320	360320	So this is the candle from yesterday right here
360320	362320	This is previous day high
362320	364320	And then this is our previous day low
364320	366320	And as you can see right here guys
366480	368480	The previous day high is just the highest point
368480	370480	In which price has traded to
370480	372480	For that day
372480	374480	And the previous day low is the lowest point
374480	376480	In which price has traded to for that day
376480	378480	It's going to be a very high probability draw on liquidity
378480	380480	When you're going into the next day
380480	382480	Because at the end of the day this is going to help you
382480	384480	Find your daily bias
384480	386480	Where the daily candle is actually expanding towards
386480	388480	And as you can see here guys we ended up forming
388480	390480	Some bullish structure towards this previous day high
390480	392480	We ended up taking it out and then displacing back lower
392480	394480	And I want you guys to remember
394640	396640	That liquidity pools can not only be areas
396640	398640	Where you want price to go to
398640	400640	But also where areas that price can react
400640	402640	Off of and trade the opposite direction from
402640	404640	So for example here
404640	406640	You could be taking longs towards this draw on liquidity
406640	408640	Because we are in this bullish structure
408640	410640	But then after that once we get that reaction
410640	412640	Off of that liquidity pool we start forming
412640	414640	Structure to validate a bearish bias right
414640	416640	Then shorts could be valid
416640	418640	A good practice to have every single morning
418640	420640	Just going into your trading session would be
420640	422640	To mark out something like previous day high and previous day low
422800	424800	So you know the range that you are trading within
424800	426800	Previous day high and previous day low is going to serve
426800	428800	As an external liquidity point right
428800	430800	These are never going to be your first TPs
430800	432800	Previous session highs and previous session lows
432800	434800	Previous day highs and previous day lows
434800	436800	These shouldn't be your first TPs
436800	438800	A general rule of thumb is that your first TPs should be internal liquidity
438800	440800	Now previous day high and previous day low
440800	442800	Like every other liquidity pool guys
442800	444800	Doesn't necessarily have to get traded to right
444800	446800	But if you can start seeing that structure
446800	448800	To validate your bias towards that draw on liquidity
448800	450800	And we'll get into structure
450960	452960	Entry models later on but it's good to know
452960	454960	Actually just what these draws on liquidity actually are
454960	456960	Alright guys so for this next liquidity pool
456960	458960	We have low resistance liquidity
458960	460960	Also known as trend line liquidity
460960	462960	Or you'll also hear it referred to as failure swings
462960	464960	So this is known as trend line liquidity
464960	466960	Because you can usually just draw a line
466960	468960	And it will look like a trend line
468960	470960	Now trend line liquidity is important
470960	472960	Or LRL or failure swings
472960	474960	Right this is what the books teach you right
474960	476960	Every time you hit this line right here
476960	478960	These people are going long and they are placing their stop losses where
479120	481120	Well at these swings
481120	483120	This is also called a failure swing
483120	485120	Because it's not taking the recent low
485120	487120	As you can see here we make a low
487120	489120	We make a high, we make a higher low
489120	491120	We don't make a lower low we make a higher low
491120	493120	Then we have another high, higher low
493120	495120	So these are all failure swings because they are not taking that recent low
495120	497120	And every time this trend line
497120	499120	Is getting hit
499120	501120	There is going to be stop losses placed there
501120	503120	In other words if you refer back to our last liquidity video
503120	505120	We went over buy side liquidity and sell side liquidity
505120	507120	So if we are generating
507280	509280	Low resistance liquidity in bullish order flow
509280	511280	What are we generating
511280	513280	We are generating a bunch of sell side liquidity
513280	515280	Right
515280	517280	We have price continuing to run higher
517280	519280	But failing to take out the previous low
519280	521280	So what do we have amongst all these lows
521280	523280	More sell side liquidity
523280	525280	And so when you have all this sell side liquidity
525280	527280	Just bunched up together
527280	529280	That creates low resistance liquidity
529280	531280	Same applies for a bearish sense right
531280	533280	If we are trending bearish
533280	535280	We can mark out this trend line liquidity
535440	537440	Then we can see here that amongst all these
537440	539440	Failure swings
539440	541440	We have what, buy side liquidity
541440	543440	And so we have a bunch of buy side
543440	545440	Being generated amongst this trend line
545440	547440	Therefore creating low resistance liquidity
547440	549440	So now let's actually look at this on the chart
549440	551440	Alright guys as you can see right here
551440	553440	We have bullish trend line liquidity
553440	555440	Bullish low resistance liquidity
555440	557440	Now why is this low resistance liquidity
557440	559440	Because there are failure swings being made
559440	561440	At every single swing point
561440	563440	Meaning that every time we make a swing high
563600	565600	Every swing high is not taking that previous swing high
565600	567600	So we just keep making these lower highs
567600	569600	So as you can see here we have a swing high
569600	571600	There's stop losses being rested here
571600	573600	We have another swing high, stop losses being rested here
573600	575600	More swing highs, stop losses are being rested here
575600	577600	And these stop losses aren't getting taken
577600	579600	Right, so they just keep getting generated
579600	581600	Keep getting generated
581600	583600	This is also known as generated liquidity
583600	585600	You'll hear often times
585600	587600	And then eventually the market likes to take out these
587600	589600	Stop losses usually really fast
589600	591600	We usually see super fast movement
591760	593760	Through all of these swing highs
593760	595760	Through all of these stop losses
595760	597760	And that's exactly what the market does right here
597760	599760	So in really simple words
599760	601760	Just look for bunched up highs or bunched up lows
601760	603760	That's going to be your low resistance liquidity
603760	605760	If we pair this with a little bit of previous concepts here
605760	607760	You can see that before price ran this low resistance liquidity
607760	609760	We went ahead and swept some sell side
609760	611760	We react off that sell side
611760	613760	And then price goes ahead and rips through all this LR
613760	615760	And typically it will run through all the LR
615760	617760	Rather than just the first swing high
617760	619760	And that is something you should really know
619920	621920	Because low resistance liquidity in general
621920	623920	Is a pretty obvious draw on liquidity
623920	625920	Especially on the lower timeframes
625920	627920	So definitely make sure you can understand
627920	629920	The concept of low resistance liquidity
629920	631920	Because if you're able to spot it
631920	633920	You're going to be able to take trades targeting the low resistance liquidity
633920	635920	Just think about it like a bunch of stop losses
635920	637920	Ready to get ran through
637920	639920	Alright now we'll show an example of what bearish low resistance liquidity looks like
639920	641920	Alright now here's an example of bearish low resistance liquidity
641920	643920	Now this is trendline liquidity
643920	645920	Because every time we make that swing low
645920	647920	The next swing low is not taking that previous swing low
648080	650080	And it's just making a higher low
650080	652080	As you can see here we have a swing low
652080	654080	Then we have that higher low
654080	656080	Another swing low, we have another higher low
656080	658080	And we have another higher low
658080	660080	And these are all just stop losses ready to get ran
660080	662080	We have stop losses here
662080	664080	We have stop losses here, here, here, here
664080	666080	We have a bunch of bunched up sell side liquidity
666080	668080	Using some previous concepts right
668080	670080	We reject off of this bearish for rally
670080	672080	Got to the left of us
672080	674080	And then all these lows end up getting ran through
674080	676080	So yeah being able to spot this guys
676240	678240	This is going to help you a lot also
678240	680240	Just with bias in general
680240	682240	If you can see where the low resistance liquidity
682240	684240	Is being generated
684240	686240	Then that is most likely where the market is going to be drawing towards
686240	688240	Alright guys so next up we have
688240	690240	Equal highs and equal lows
690240	692240	Mark this out using EQH and EQL
692240	694240	So equal highs and equal lows
694240	696240	Are going to be highs and lows printed
696240	698240	At the same exact price point
698240	700240	So as you can see here
700240	702240	This candle's high is printed exactly
702240	704240	At what? 27201.0
704400	706400	And then the high right next to it
706400	708400	Is printed exactly at 27201
708400	710400	And on the right of us you can see that these are not
710400	712400	Equal highs, why? Because it's not printed
712400	714400	At the exact same price point
714400	716400	And equal lows same thing and also it doesn't matter guys
716400	718400	What candle color it is
718400	720400	This can be a green candle, this can be a red candle
720400	722400	These equal lows are printed also at the exact same price point
722400	724400	And these are not equal lows because these are not printed
724400	726400	At the exact same price point
726400	728400	Let's just get into some now chart examples
728400	730400	Now very similarly to the last concept
730400	732400	About trend line liquidity
732560	734560	The books often teach you to be
734560	736560	Longing when there's a bullish trend line
736560	738560	And to be shorting when there's like this bearish trend line
738560	740560	And that's not always the case
740560	742560	And that's not really how we're going to be trading
742560	744560	Because we trade ICD concepts right?
744560	746560	And equal highs, the books teach you that
746560	748560	This is an area of resistance
748560	750560	And that you should short this
750560	752560	And where are people going to be putting those stop losses?
752560	754560	Well at that resistance level right? At those equal highs
754560	756560	So there's going to be a lot of liquidity generating there
756560	758560	And same thing for the equal lows
758560	760560	Well people are going to be longing this area
760720	762720	Why? Because they see it as support
762720	764720	They see this bouncing off the same price point again
764720	766720	And they're going to be like
766720	768720	Oh this is a great area to go long
768720	770720	And then they're going to be putting their stop losses there
770720	772720	And then this is just a great liquidity pool for us
772720	774720	Smart money traders to be targeting
774720	776720	You'll see them getting made on both NQ
776720	778720	And also ES
778720	780720	But what should you actually be paying attention to?
780720	782720	Well ES, since it is a less volatile index
782720	784720	Not many people are trading on ES
784720	786720	Versus NQ
786720	788720	You're going to see a lot more
788880	790880	Equal highs and lows getting made
790880	792880	But then they're not actually getting taken
792880	794880	You're going to just see a lot more equal lows and equal highs
794880	796880	Getting made on ES
796880	798880	You don't want to be paying attention to it
798880	800880	Because the liquidity pools are not as prominent as NQ
800880	802880	Alright so as you guys see on the left here
802880	804880	We have NQ and on the right here
804880	806880	We have ES
806880	808880	Now NQ is going to be having a lot less
808880	810880	Of these equal highs and equal lows
810880	812880	Versus ES has a lot more of these
812880	814880	Equal highs and lows
814880	816880	Now this is just because there's more volatility
817040	819040	On NQ versus ES
819040	821040	Right?
821040	823040	So you do not want to be paying attention to these
823040	825040	Equal highs and lows on ES
825040	827040	This is going to be messing you up
827040	829040	And because we're trading on NQ
829040	831040	This is actually what you should be focusing on
831040	833040	Now this indicator I use guys is just
833040	835040	Equal highs and lows by Jay Zester
835040	837040	So this just marks out all of the
837040	839040	Equal highs and lows that are being made
839040	841040	Even when they're spread apart like this
841040	843040	And just to sort of play off what Blake was saying
843040	845040	The reason there's so many equal highs and equal lows
845040	847040	In comparison to ES, the S&P 500 futures charts
847040	849040	Is because they are created due to
849040	851040	The lack of volatility
851040	853040	In comparison to NQ where equal highs and equal lows
853040	855040	Are an actual generation of
855040	857040	Liquidity rather than just a result
857040	859040	Of low volatility if that makes sense
859040	861040	So when they're created on
861040	863040	NQ and ES you can anticipate
863040	865040	Those to be way more prominent liquidity pools
865040	867040	You can expect price to trade to those levels
867040	869040	To react from those levels in comparison to ES
869040	871040	Where they're just really another
871040	873040	Swing high or swing low or another
873040	875040	Random set of equal highs and equal lows
875040	877040	Don't refer to equal highs and equal lows on ES
877040	879040	Make sure you're trying to spot them on NQ
879040	881040	And start noticing how price
881040	883040	Reacts at those levels
883040	885040	So you can obviously see that there's times
885040	887040	Where you will have equal lows or equal highs
887040	889040	That are practically one or two
889040	891040	Three candles apart, for example right here
891040	893040	You have equal lows and then there's
893040	895040	Times where you have equal highs that
895040	897040	Are two swings apart, right?
897040	899040	So you have a swing high right here and a swing high
899040	901040	Right here. These swing highs
901040	903040	And swing lows when they're two
903040	905040	Separate trading legs and
905040	907040	Separate swings apart
907040	909040	They're going to hold more power than something like
909040	911040	A pair of equal lows that are
911040	913040	Backed by two consistent candles or something
913040	915040	Like that. So anytime you
915040	917040	Do identify equal highs
917040	919040	Or equal lows that are created from two
919040	921040	Major swings, just know that that's going to
921040	923040	Hold a lot more power as a liquidity pool
923040	925040	In general. Alright guys next up we have
925040	927040	Data wicks. These are going to be your data lows
927040	929040	And your data highs. Now what actually is a
929040	931040	Data wick? Well a data wick occurs
931040	933040	When there is news. Now remember guys
933040	935040	When we were talking about time in the last video
935040	937040	Where we brought up Forex Factory. So Forex Factory
937040	939040	Again guys is going to be telling you when this
939040	941040	High impact news is occurring. So you'll most
941040	943040	Likely be seeing these data wicks
943040	945040	Happen during high impact
945040	947040	Red folder news. This is going to be typically
947040	949040	At times like 8.30am,
949040	951040	10am, yeah FOMC
951040	953040	At 2 and 2.30pm. And really
953040	955040	Just any other red folder news event
955040	957040	That you can find on a website like Forex Factory
957040	959040	Or whatever other news
959040	961040	News event website you use
961040	963040	But just know that anytime
963040	965040	These high impact news are released
965040	967040	There's typically going to be one incredibly
967040	969040	Volatile candle in the market
969040	971040	Which is going to create a data high
971040	973040	And it's going to create a data low. And obviously
973040	975040	As you can see in this illustration here
975040	977040	That high and low is going to serve as what?
977040	979040	A very prominent liquidity pool. So you'll
979040	981040	See price typically do stuff
981040	983040	Like this. Where news will drop. Let's say it's
983040	985040	Like an 8.30 CPI. After CPI drops
985040	987040	Price will trade to the CPI high
987040	989040	The data high. It will sweep it
989040	991040	And then react and then maybe trade to the data low
991040	993040	This is actually a super
993040	995040	Super common occurrence that you'll see with
995040	997040	Data wicks and
997040	999040	Actually will serve as a great confluence
999040	1001040	When it comes to the inversion model which we'll get
1001040	1003040	Into later in the future. But
1003040	1005040	Get in the habit of marking out
1005040	1007040	Data highs and data lows anytime
1007040	1009040	Red folder news drops
1009040	1011040	Because those are really, really, really
1011040	1013040	Important levels. Now the reason these data wicks
1013040	1015040	Are actually draws on liquidity is because these
1015040	1017040	Are seen as imbalances in the market
1017040	1019040	These huge wicks are imbalances
1019040	1021040	Because there's not orders getting filled
1021040	1023040	Here, right? So price needs to trade
1023040	1025040	Back towards these prominent wicks
1025040	1027040	And again they're going to be very, very obvious
1027040	1029040	Price will typically fill orders here
1029040	1031040	Or seek liquidity here. Now this might be
1031040	1033040	Like a stupid thing to say, but if
1033040	1035040	You ever do see a random candle that's
1035040	1037040	Not a news event create two
1037040	1039040	Crazy volatile
1039040	1041040	Wicks. Don't just mark that as data highs
1041040	1043040	And data lows. Make sure it is actually
1043040	1045040	A news event that is creating these wicks
1045040	1047040	If not, you're simply not going to be marking out
1047040	1049040	Data highs and data lows and it might confuse you
1049040	1051040	Alright guys, so on this day, this was
1051040	1053040	Friday, March 7th. If we go over
1053040	1055040	To Forex Factory right here, we see
1055040	1057040	That there is NFP, right? So this is
1057040	1059040	Non-farm employment change
1059040	1061040	This is a red folder high impact news event
1061040	1063040	And as you can see here, in the next candle
1063040	1065040	That drops, we have an extremely
1065040	1067040	Volatile candle that takes out a lot
1067040	1069040	Of buy side, a lot of sell side liquidity. It's a
1069040	1071040	Huge, huge candle of around
1071040	1073040	This was around 200 points this day and it
1073040	1075040	Creates this data high and this data low
1075040	1077040	Now like what Patrick was saying, when you see
1077040	1079040	These highs and lows being made, you can
1079040	1081040	Wait for one of these ranges to be taken
1081040	1083040	To then target the opposing range
1083040	1085040	So for example here, we end up taking out this
1085040	1087040	Data high, we end up trading lower, we have
1087040	1089040	A bearish for value gap, which eventually
1089040	1091040	Delivers us to this data low
1091040	1093040	So really, like I was saying, all you gotta take
1093040	1095040	Away from this, anytime you have those high impact news
1095040	1097040	Days, just mark out that candle
1097040	1099040	As you can see here, immediately after
1099040	1101040	8.30, which was a news candle, you have 8.31
1101040	1103040	Sweep that data high and then you start getting
1103040	1105040	Displacement lower towards data lows. Honestly
1105040	1107040	My best advice to you guys is
1107040	1109040	That when you have days like this where you have
1109040	1111040	High impact news, really try to identify
1111040	1113040	These levels and wait for
1113040	1115040	Price to take out one of these highs
1115040	1117040	Or lows, whether it is the data highs first or the
1117040	1119040	Data lows first and then look to see
1119040	1121040	If there are entry opportunities
1121040	1123040	Towards the level that hasn't been taken out
1123040	1125040	Yet, right? In this case, you had the sweep of data highs
1125040	1127040	First, so now you can anticipate, okay, maybe
1127040	1129040	We can find shorts to data lows. Regarding
1129040	1131040	Your entry, we're gonna elaborate on that more
1131040	1133040	In future videos, but for now
1133040	1135040	Just focus on always
1135040	1137040	Marking out these data highs and data lows
1137040	1139040	Anytime on these high impact news days
1139040	1141040	Okay, so next up here, guys, we have is unfilled
1141040	1143040	For value gaps. You also hear this being
1143040	1145040	Referred to as your internal range liquidity
1145040	1147040	Your IRL, and this is just how the market
1147040	1149040	Moves. We move from internal range liquidity
1149040	1151040	To external range liquidity, and external
1151040	1153040	Range liquidity is just those buy side
1153040	1155040	And sell side, those major swing highs
1155040	1157040	Those major swing lows. We went over that
1157040	1159040	In our first video, right? Discussing
1159040	1161040	Liquidity part one
1161040	1163040	And this is how we get to those external
1163040	1165040	Range liquidity pools by this internal
1165040	1167040	Range liquidity or these unfilled for value
1167040	1169040	Gaps. So oftentimes what you'll see the market
1169040	1171040	Do is we'll have this being
1171040	1173040	Our external range liquidity right here. The market
1173040	1175040	Will then trade towards this internal
1175040	1177040	Range liquidity being this unfilled
1177040	1179040	For value gap. This is an imbalance
1179040	1181040	In the market, right? Same thing like the
1181040	1183040	Data wicks where we want to fill orders
1183040	1185040	The market likes to fill orders at
1185040	1187040	This internal range liquidity at these for value
1187040	1189040	Gaps. And then once we trade into this, this is
1189040	1191040	Your internal range liquidity and then we trade
1191040	1193040	To that external range liquidity, right? And
1193040	1195040	This keeps happening where we keep trading
1195040	1197040	Into internal range liquidity to external
1197040	1199040	Until we obviously have a shift
1199040	1201040	In structure. And for a bearish sense here
1201040	1203040	We're trading with this external range liquidity
1203040	1205040	We then trade higher into
1205040	1207040	This bearish for value gap which is that
1207040	1209040	Internal range liquidity to then trade back
1209040	1211040	Lower to the external range liquidity. Okay
1211040	1213040	Guys, now let's get into some examples of
1213040	1215040	This. Okay guys, so as you can see here we have
1215040	1217040	A bunch of these bullish for value gaps here
1217040	1219040	That are unfilled. So this is that imbalance
1219040	1221040	Right? This is that internal range liquidity
1221040	1223040	And then above here we have our external range
1223040	1225040	Liquidity here and we also have some
1225040	1227040	Buyside liquidity right here. So typically what you'll
1227040	1229040	See the market do after we take out
1229040	1231040	Buyside liquidity is for then price
1231040	1233040	To rebalance towards this internal range
1233040	1235040	Liquidity, right? So we can mark this out as our
1235040	1237040	ERL. This is your external range.
1237040	1239040	This is also your external range but since we are
1239040	1241040	Bullish, right? And we are creating these bullish
1241040	1243040	For value gaps, you can expect this to trade towards
1243040	1245040	That buyside external range liquidity. Price
1245040	1247040	Then trades into these imbalances
1247040	1249040	And then trades towards this external range
1249040	1251040	Liquidity. And then again we create
1251040	1253040	More unfilled bullish for value gaps. We have
1253040	1255040	One right here. We can then mark out our
1255040	1257040	External range liquidity. Price then trades
1257040	1259040	Into this for value gap. We seek out that
1259040	1261040	Liquidity and we will keep doing this until
1261040	1263040	We have a shift in structure, right? We keep
1263040	1265040	Trading to these for value gaps. We then have another
1265040	1267040	Unfilled bullish five minute for value gap right here.
1267040	1269040	We then mark out our external range liquidity.
1269040	1271040	This is our internal range liquidity. We trade
1271040	1273040	Into this for value gap and that delivers us
1273040	1275040	Towards this external range liquidity. So this is simply
1275040	1277040	Just how the market moves, guys. Through these unfilled
1277040	1279040	For value gaps and through this buyside and
1279040	1281040	Sellside external range liquidity. And this will
1281040	1283040	Keep happening until we have that shift
1283040	1285040	In structure, that market structure shift.
1285040	1287040	And if you think back to our first liquidity video where
1287040	1289040	I was just talking about, you know, bullish structure
1289040	1291040	And bearish structure where in bullish structure
1291040	1293040	You're generating lots of sellside, bearish structure
1293040	1295040	You're generating lots of buyside, right?
1295040	1297040	And in order to maintain bullish
1297040	1299040	Order flow or bearish order flow, you need to be trading
1299040	1301040	Back towards this internal liquidity, right?
1301040	1303040	So if we were to draw this out with simply
1303040	1305040	Just a strong tool, bullish price action
1305040	1307040	Is going to look like this. It's going to move up.
1307040	1309040	It's going to create that higher low
1309040	1311040	Every single time and higher high.
1311040	1313040	And every single time that it's doing this, what are
1313040	1315040	You also doing? You're trading back
1315040	1317040	Towards this internal liquidity, these unfilled
1317040	1319040	Gaps that's delivering price higher.
1319040	1321040	Same is going to apply vice versa
1321040	1323040	In a bearish sense. So this is just
1323040	1325040	Good to know because anytime, for example,
1325040	1327040	You want to take a long and bullish
1327040	1329040	Order flow, you want to wait for price to hit
1329040	1331040	That internal liquidity before you execute
1331040	1333040	A long and take a trade higher, right?
1333040	1335040	You don't want to be longing at these
1335040	1337040	Peaks. You want to wait for price to trade
1337040	1339040	Back towards that internal liquidity and then you
1339040	1341040	Can target that external liquidity. Alright guys
1341040	1343040	And finally, for the last liquidity
1343040	1345040	Pool, we have the devil's mark.
1345040	1347040	This is also known as just a
1347040	1349040	Wickless candle, a candle without a wick.
1349040	1351040	So typically, every single candle you guys
1351040	1353040	See will have a wick on the top and have a wick
1353040	1355040	On the bottom. With the devil's mark, the candle
1355040	1357040	Fails to print a wick. And for this example,
1357040	1359040	We fail to print that open high
1359040	1361040	That you typically see with a bullish
1361040	1363040	Candle and we just print an open low.
1363040	1365040	For example, here in the bearish sense, we fail to
1365040	1367040	Print that open low and we just create
1367040	1369040	That open high. And this is
1369040	1371040	Actually just an imbalance in price. So what
1371040	1373040	Price typically likes to do is
1373040	1375040	Trade away from this and then add that
1375040	1377040	Wick later on. You really want to focus on
1377040	1379040	Devil's marks just on the higher time frame because
1379040	1381040	Typically with lower time frame candles,
1381040	1383040	You can see that, you know, it is common
1383040	1385040	For price to fail to create
1385040	1387040	A wick. But it's not going to be as
1387040	1389040	Prominent as like a liquidity pool as it would
1389040	1391040	Be on the higher time frame, right? If you have an
1391040	1393040	Hourly candle fail to make a wick, then
1393040	1395040	You can expect price at one point
1395040	1397040	To trade back to that level and correct
1397040	1399040	That imbalance in price. Now again guys, the
1399040	1401040	Reasoning this is just so important is because
1401040	1403040	You will rarely see candles without
1403040	1405040	Wicks. Like pretty much every single candle
1405040	1407040	Here you'll see has a wick, has a wick, has a wick, has a wick.
1407040	1409040	But what do we even notice about this candle
1409040	1411040	Right here, right? This is that 11 o'clock candle.
1411040	1413040	So this is an hourly candle. So as you can see
1413040	1415040	With this hourly candle, we create an
1415040	1417040	Open low, but there's no
1417040	1419040	High. You can mark this out as your 11
1419040	1421040	O'clock Devil's mark. And again like what Patrick
1421040	1423040	Was saying, you want to be focusing on this for like
1423040	1425040	The hourly time frame. 30 minute maybe, 15
1425040	1427040	Minute, 4 hour. But usually that
1427040	1429040	Higher time frame is going to be a higher probability
1429040	1431040	Liquidity pool. So here 11 o'clock
1431040	1433040	Opens, we fail to print the open
1433040	1435040	High. We end up trading away from it.
1435040	1437040	And then price trades towards that Devil's mark
1437040	1439040	Printing the wick on this
1439040	1441040	Wickless candle. And I don't know
1441040	1443040	Why it's called Devil's mark. Don't ask
1443040	1445040	Me. I don't know why any of these
1445040	1447040	Like I don't know. I don't know why it's called Devil's mark
1447040	1449040	Actually don't ask me. I don't know
1449040	1451040	Why a lot of these things have fucking weird ass
