start	end	text
152600	153700	Then we have a high
153700	155200	Then we have that lower low
155200	158700	So this is where the divergence between assets takes place
158700	160200	And then we get that newer high
160200	162100	Now this is an indication in reversal, right?
162100	164400	Because when we have these sweeps of liquidity
164400	166800	That are necessary for price to move higher
166800	168500	Or for price to move lower, right?
168500	170300	This can happen first on ES
170300	172200	Or this can happen first on the Nasdaq
172200	174700	And it will show, since they are a correlated asset
174700	176800	That price is ready to reverse
176800	179400	And then on the right side, you have a bearish SMT
179400	181000	Which is simply vice versa, right?
181000	182700	You have a high put in place, a low
182700	184800	And then a high that sweeps this previous high
184800	185900	And then we deliver lower
185900	189600	But if you look at, let's say, the ES chart in comparison to NQ
189600	191400	You can see that you have a high, a low
191400	194200	And then a high that fails to take this high
194200	195400	And then a new low
195400	198000	But although this might look like a failure swing
198000	199200	You have an SMT there
199200	201500	Because Nasdaq actually took that high
201500	202400	So you might be thinking
202400	205100	Oh, I need to wait for liquidity sweep at this high
205100	206800	Without realizing that, you know
206800	208300	Nasdaq might have taken that high already
208300	209600	And therefore you have an SMT
209600	211100	That's why it's really important
211100	212700	To always be paying attention to both
212700	214700	Because sometimes you might be trading
214700	216700	And you're like sitting over here
216700	220000	Waiting for maybe like some sell side to get taken down here
220000	222500	And you're not paying attention to Nasdaq
222500	226400	Which might have already probably taken that sell side
226400	228700	And you have an SMT there without realizing
228700	231200	So always be paying attention to both assets
231200	233400	Just in case you have a liquidity sweep on one
233400	234900	While the other one might not have one
234900	237100	And, you know, you don't miss out on any opportunities
237100	237800	And you're confused
237800	240000	Why didn't Nasdaq just start delivering higher
240000	241200	After edging this low
241200	242600	Well, you probably had an SMT there
242600	244200	That happens very, very often
244200	247900	You sometimes, again, will hear things like YM, SMT
247900	250200	Don't really be paying attention to YM in my opinion
250200	252900	I only use ES and NQ
252900	255000	And what you can do to kind of help you
255000	258500	Is to have ES and NQ be pulled up at the same exact time
258500	259400	While you're trading
259400	262100	This is something that you will always see me and Patrick do
262100	263000	When we're live trading
263000	265200	I'll have ES on one side of my chart
265200	267900	And then I'll have the Nasdaq on the other side of my chart, right?
267900	269500	So this will kind of just help me
269500	271100	For example, like what Patrick was saying
271100	273800	Like maybe there's a low that I want to see get swept
273800	276000	And maybe it doesn't happen on Nasdaq
276000	277200	And then we start ripping up and I'm like
277200	278000	Why is this happening?
278000	279900	Oh, well, there's an SMT in place
279900	281900	So yeah, so utilize this feature
281900	284100	It's super helpful and it's definitely necessary
284100	285100	When you're trading
285100	287000	All right, so now we're going to show you guys some examples
287000	287900	First a bullish SMT
287900	289600	Then we'll show you that bearish SMT
289600	290100	All right, guys
290100	293000	So right now we're going to show you an example of a bullish SMT, right?
293000	296100	So if we're just simply looking at these significant highs and lows
296100	297700	In the current price action we have, right?
297700	300800	We can detect that we have a clear buy side level up here
300800	303000	And a clear sell side level right here
303000	306400	Now, the reason you want to be monitoring both ES and NQ
306400	307400	When you're trading
307400	311300	Is to see if one of these assets takes out the slower high
311300	312400	While the other one doesn't
312400	314700	So if we play price action forward here
314700	316000	And we see, okay
316000	317900	NQ is selling off, it's selling off
317900	319500	Okay, we got a sweep of this low
319500	320700	If we go to ES
320700	324000	We can see that ES actually never swept this low, right?
324000	325600	It's not even close to it
325600	328400	It's about still, you know, seven handles away
328400	330500	Now, that being said
330500	333900	We have an SMT in place at this low
333900	335900	The reason it's important to know
335900	338200	That we have an SMT in place here
338200	341700	Is because SMTs are typically a good sign of a potential reversal
341700	344600	Obviously, right here we can see that there's very bearish price action
344600	345900	But if we sweep this low
345900	347800	And then we get an SMT at this low
347800	351300	We can start expecting a reversal in price
351300	353900	So if you notice here after we got this SMT
353900	355500	We start getting some delivery higher
355500	357700	And then we go and maybe run this buy side
357700	359700	Or whatever liquidity there is to target
359700	361000	If you look at ES
361000	365800	You're gonna see that ES being the asset that failed to take this low
365800	367200	And we got an SMT in place
367200	369000	Because Nasdaq took this low
369000	372700	It most likely delivered towards this buy side faster, right?
372700	375300	This would make ES a stronger asset
375300	376800	That's just something you should know
376800	379600	Typically the asset that fails to take the lower high
379600	380800	With the SMT in play
380800	382400	Is gonna be the one that delivers faster
382400	386000	So you can see that ES being the stronger pair
386000	387900	Since it failed to sweep this low
387900	390800	It swept this buy side before NQ could get there
390800	394300	And that usually happens typically with the asset
394300	396000	That doesn't take the higher low
396000	397400	And there's an SMT in play
397400	399400	So this is an example of a bullish SMT
399400	402000	Once again, I'm gonna show you one more time what that looks like
402000	404200	There's a significant low right here
404200	407100	Nasdaq delivers lower, sweeps this low
407100	409500	While ES fails to take that low
409500	413700	Therefore creating an SMT between these two swing lows
413700	416000	And then you get ES delivered towards this buy side faster
416000	417300	NQ eventually hits it too
417300	420100	It's just not delivering as fast
420100	422100	Alright, so we just showed you what a bullish SMT looks like guys
422100	424800	I'm gonna now show you what a bearish SMT looks like
424800	427700	Alright, so I have this little buy side liquidity marked out here, right?
427700	431300	So this is your intermediate high that is inside of a Fidelity gap
431300	433700	This is a great liquidity pool right here
433700	435600	Super sexy, super nice
435600	438600	And we also, if you see down here, we have some low resistance liquidity
438600	440800	So I can go down to the lower time frame here
440800	443800	Right, we have a bunch of failure swings here on the lower time frame
443800	445100	Low here that didn't get swept
445100	447300	Low here that didn't sweep this low
447300	449200	And then another low that didn't sweep this low
449200	451600	And just a lot of these failure swings are gonna be areas
451600	453000	It's a great liquidity pool, right?
453000	454800	We talked about that in our liquidity video
454800	457600	And then overall we have this external liquidity being this sell side liquidity
457600	459600	Alright, so looking at this chart
459600	461800	I would like to see happen is this
461800	463700	I wanna see price sweep out this high
463700	466000	To then get a reaction from here
466000	467700	From this intermediate high inside that gap
467700	470100	And then we can go down and target this low
470100	474400	Right, so what ends up happening is Nasdaq trades up here
474400	476100	And we don't sweep out the high
476100	478800	But we start getting some bearish displacement lower
478800	479900	Why did that happen?
479900	482100	Because ES ends up taking out that high, right?
482100	483700	So ES takes out this high
483700	484900	And in the last example guys
484900	487000	We showed ES being the leading pair
487000	489200	Or ES being the stronger pair, right?
489200	490800	Because it didn't take out that high
490800	493300	Here in this example, Nasdaq is that stronger pair
493300	494500	Where it doesn't take out that high
494500	496100	And we're a lot more bearish in this scenario
496100	497800	And now if we go down to the lower timeframe
497800	499800	We get that lower timeframe confirmation
499800	502000	That price actually does want to go lower
502000	502900	Why do we get that?
502900	505100	Because price starts disrespecting for value gaps
505100	506600	As you can see here to the left of us
506600	508000	We have a bullish for value gap
508000	509600	That gets disrespected, right?
509600	511500	So where can we expect price to go
511500	513300	If we have this SMT in play?
513300	516300	We start disrespecting these bullish for value gaps, right?
516300	517800	Now this gets inverted
517800	521000	Well, we can expect price to go to that low resistance liquidity
521000	523100	And also this sell-side liquidity down here, right?
523100	526100	So we can get a little short off of this inversion for value gap
526100	528800	And price dumps towards that low
528800	530600	And guys, you do not want to just be, you know
530600	533600	Entering the second we get that inversion for value gap, right?
533600	536600	You want to wait for structure on the lower timeframe
536600	539400	To actually confirm that that SMT is valid
539400	541100	Last thing I want to give you guys
541100	542800	Is a little piece of advice
542800	545800	SMTs are happening nearly all the time
545800	547600	There might be days where price is very correlated
547600	549700	Between NQ and ES
549700	550800	But days that aren't
550800	552600	You'll be seeing SMTs happen very often
552600	554300	It's just like now you're probably thinking
554300	556000	What SMTs do I focus on?
556000	559700	Well, there's really two types of SMTs you want to focus on
559700	562700	You want to focus on SMTs at significant liquidity pools
562700	564700	Which are going to be like previous session highs and lows
564700	568300	And you want to focus on SMTs inside of PDR raise, right?
568300	570300	Those are going to be the SMTs that actually deliver
570300	573800	So we can see here that previously before this SMT
573800	576300	We had price trade up into this 15-minute bearish for value gap
576300	577500	And we got a reaction off it, right?
577500	578700	It delivered price lower
578700	581200	And then traded up into this 15-minute bearish for value gap
581200	583900	We got a reaction, traded even lower than this low
583900	585100	And then what happens?
585100	586400	We retrace higher
586400	588500	And we get an SMT inside of what?
588500	590200	The 15-minute bearish for value gap
590200	592500	Not only are we getting a sweep of liquidity on ES
592500	596100	We're getting a sweep of liquidity inside a key level
596100	598600	Which is going to be this 15-minute bearish for value gap
598600	601900	So we know that this is going to give us a stronger reaction
601900	603900	Than just a simple sweep of liquidity
603900	605900	Not paired with any PDR raise
605900	607300	And if you don't know what I'm saying when I say PDR raise
607300	609900	I'm just typically referring to any ICT concept, right?
609900	612600	Fair value gap, breaker block, order block, whatever it is
612600	617100	So always try to find the SMTs inside significant levels
617100	619000	Because if you simply just look at SMTs
619000	621600	At any given swing higher and swing low
621600	622700	And you just roll with that
622700	625300	You're most likely not going to be catching those significant moves
625300	626900	And you're probably going to get stop-rated
626900	629800	Simply put, SMTs inside of fair value gaps
629800	631100	Those work great
631100	632400	Those are the ones that are going to deliver
632400	634000	SMTs inside of fair value gaps
634000	635200	Also, like Patrick was saying
635200	637000	Those previous session highs and lows
637000	638800	Is going to be really, really significant
638800	640200	Basically everything that we went over
640200	642000	In that liquidity pool video, right?
642000	644800	So if there's going to be like previous day high or low also
644800	646200	That's going to be really significant
646200	647700	So you want to be focusing on again
647700	649100	Those SMTs at key levels
649100	652300	And most of the time just focus on that higher time frame SMTs
652300	654500	When you're actually trying to figure out, you know, your bias
654500	656400	And then when it comes down to entries
656400	658300	There's a lot of the times where I'll get, you know
658300	659400	Some more confidence
659400	661800	If we get some sort of lower time frame SMT
661800	664200	Aligning with the higher SMT that's put in play
664200	667100	Also, when else should you be focusing on SMTs
667100	669100	At your take profit levels
669100	670900	You always got to make sure
670900	674300	That there's not an SMT where you're looking to take profits
674300	675400	Because if there is
675400	678600	Chances are price doesn't need to go to that level anymore, right?
678600	682000	So let's say you're in this trade on ES for some reason
682000	684000	And not NQ, right?
684000	687000	And you're in this trade and NQ takes this sell side
687000	688900	While ES is now trading around here
688900	690600	But it hasn't taken that sell side
690600	691500	Well, it doesn't matter
691500	693400	We don't need to take that sell side anymore on ES
693400	695000	Because there's an SMT in play
695000	697500	Therefore, you have an SMT at your take profit level
697500	699800	And you should be taking profits on ES
699800	701800	It's pretty unfortunate scenario to be in
701800	703700	But hey, it happens pretty often
703700	705600	And you can't disregard it
705600	707200	There's going to be a thousand times
707200	708900	I bet you during your trading career
708900	710000	Where you're thinking to yourself
710000	711600	Damn, there's an SMT at my take profit
711600	714200	But maybe, maybe NQ will still take it
714200	715500	Maybe ES will still take it
715500	717800	Maybe I'll be fine and the SMT will get invalidated
717800	719200	And you end up getting fucked into reverses
719200	719900	And hit your breakeven
719900	721200	And then you want to go jump off a
721200	722700	Well, I shouldn't get too deep into that
722700	725400	So right, not only did we have an SMT
725400	727900	To help build narrative for this short
727900	729300	But then once the short played out
729300	730700	We got an SMT at this low
730700	733500	So now the ES trade would probably look something like this
733500	735800	While the NQ trade would look something like this
735800	737500	And this goes to show
737500	739800	That obviously the pair that fails to take
739800	741100	You know, the high or low
741100	742500	Is going to have better delivery
742500	745300	In comparison to that that actually takes it
745300	746600	Two main takeaways there
746600	748600	SMT's inside significant PDR raise
748600	751800	And then always be careful for SMT's aggro take profit levels
751900	754400	Alright guys, I'm going to show you an example of what some overnight session
754400	755400	SMT's look like
755400	756900	This is going to be with session liquidity
756900	758300	Okay, so first off
758300	759900	I want to show you this bullish SMT
759900	763200	That gets put into play to then take out Asia highs
763200	765400	So we have Asia highs resting right here
765400	768900	And if we just remove this noise that we have in our chart
768900	772300	Can you guys spot the bullish SMT that we have right now?
772300	773500	Give you a few seconds here
779100	781400	Okay, so the bullish SMT that we have here
781400	783800	That is significant is what we were just talking about, right?
783800	786600	So we have this bullish 15-minute Ferali gap right here
786600	788300	And we have this intermediate low
788300	790900	That is inside of this Ferali gap
790900	793300	Again, just like that last example that we showed right
793300	794900	The intermediate low inside of that Ferali gap
794900	796900	It's going to be a great reversal point
796900	798700	And a really strong liquidity pool
798700	801500	So we can see here that ES ends up taking this out
801500	803500	And as we see here on the left
803500	805100	The NASDAQ does not take this out
805100	807800	And then if we go down now to the lower timeframe, right
807800	809900	To see if we can actually get that entry
809900	812100	We can see that there's a little internal SMT
812100	813100	That's put into play, right
813100	816100	If we look at this swing low right here, which is at 2 a.m.
816100	819300	You can see on ES that ES ends up taking out this low
819300	820800	And that NASDAQ doesn't, right
820800	823300	So there's that external SMT getting put into play, right
823300	826300	With that higher timeframe key level being right here
826300	827800	And then on the lower timeframe
827800	830000	We're getting lower timeframe confirmation as well
830000	831500	That price wants to go higher
831500	833000	We end up getting that displacement
833000	835100	We start disrespecting these bearish Ferali gaps
835100	837800	We start respecting these bullish Ferali gaps here
837800	840300	And then price ends up running towards Asia highs
840300	841900	Okay, so now there's this bearish SMT
841900	843100	That gets put into play, right
843100	844700	So now we're gonna wait for confirmation
844700	847400	Maybe by disrespecting this bullish Ferali gap here
847400	849000	If we start disrespecting it, right
849000	851800	Then we can anticipate that price wants to head where
851800	854700	Well, we have sell-side liquidity resting right here
854700	860000	And we also have Asia lows resting all the way down there, right
860000	861100	So as we can see here
861100	864200	Price ends up disrespecting this bullish Ferali gap here
864200	865100	To the left of me
865100	867300	And we end up creating this bearish Ferali gap
867400	869100	Now, a lot of you might be, you know
869100	870900	Waiting for an entry for a pullback
870900	872300	Maybe into this Ferali gap
872300	873800	To then get a short off of
873800	875200	Maybe on the lower timeframe, right
875600	878300	But price ends up edging it and then runs lower
878300	879900	Why do you guys think that this happened?
879900	881100	There was an SMT, right
881100	884200	So Ferali gap SMTs guys are actually a thing
884200	885400	You can see right here
885400	889200	That we have this bearish Ferali gap here on the S&P 500
889200	892000	And the same Ferali gap here on NQ, right
892000	894900	So it's not only at swing highs and swing lows
894900	897300	This also does occur with Ferali gaps
897300	899000	And you want to be paying attention to this
899000	900300	Because in this example
900300	902200	ES ends up hitting that Ferali gap
902200	903000	Nasdaq doesn't
903000	905100	And we end up getting that bearish SMT
905100	906700	Which ends up sending us lower
906700	909100	And price delivers towards the sell-side liquidity
909100	911200	And it also eventually hits Asia lows
911200	913200	And then just to reiterate what Blake was talking about
913200	915200	And to sort of bring everything together
915200	916300	That we've talked about, right
916300	917900	I want you guys to pay attention
917900	920300	To what's happening here one more time
920300	922300	As you can see, we have Asia highs up here
922300	923500	And more importantly
923500	925100	Where is this liquidity resting?
925100	927700	It's resting inside of this new day opening gap, right
927700	928700	A new day opening gap
928700	930900	Operates very similar to a Ferali gap
930900	932600	You can see here that
932600	936700	This new day opening gap was actually filled completely by NQ
936700	940800	Therefore ES isn't required to fill this new day opening gap completely anymore
940800	943100	And when using new day opening gaps
943100	945100	That is one thing that you do want to know
945100	948700	Typically before price reacts from a new day opening gap
948700	950000	It wants to fill it completely
950000	952000	But since we know that NQ did that
952000	953100	ES doesn't have to
953100	955200	Therefore, if we were to get an SMT
955200	957600	Anywhere inside of this new day opening gap
957600	961200	We know that we have an SMT inside of a higher timeframe PDR rate
961200	964200	So this isn't just a SMT at a liquidity level
964200	966700	But it's also inside a significant PDR rate
966700	967700	So now looking at price
967700	970600	We can see that NQ delivered up to Asia highs
970600	972200	And swept Asia highs
972200	973900	While ES is lagging behind
973900	975800	And then if we're slowly trading inversions here, right
975800	977900	We have this 50 minute bullish value gap
977900	979900	Price reacts off of this SMT
979900	981900	Inside that higher timeframe key level
981900	984000	Inverse is this 50 minute bullish value gap
984000	985500	If you're trading inversions
985500	987000	This would be an entry right here
987000	988400	Where you're gonna put your stop loss
988400	989900	Stop loss have to swing high
989900	991200	Where that SMT is
991200	992700	Targeting maybe Asia lows
992700	994400	This sell side could be your breakeven, right
994400	995600	This is your internal low
995600	997500	Getting a little bit more technical with the concepts here
997500	999500	But this is pretty much how we trade
999500	1001300	Now if we play price forward, right
1001300	1002300	We get this inversion
1002300	1005200	We have all the confidence we need to be entering shorts here
1005200	1006800	We enter shorts
1006800	1008400	We get some delivery lower
1008400	1010400	Eventually we have NQ take this sell side
1010400	1011900	We go breakeven here
1011900	1014400	And then we leave, of course, price running
1014400	1016000	Down to Asia lows
1016000	1018700	And we want to make sure that we're always monitoring ES
1018700	1022500	If ES takes this take profit before NQ
1022500	1023800	Because if that's the case
1023800	1026300	We'll have to close a little bit early
1026300	1028300	But it seems like towards Asia lows
1028300	1030200	The assets seem to be pretty correlated
1030200	1032400	Therefore we get a nice delivery
1032400	1034900	And nice full TP at Asia lows
1034900	1038000	Without any SMT in place forcing us to close earlier
1038100	1040700	But yeah, this is sort of tying together
1040700	1042300	A lot of the concepts we've taught you
1042300	1043400	One being time
1043400	1045000	Another being liquidity, right
1045000	1046700	This is session liquidity involved
1046700	1048200	We talked a lot before about
1048200	1050500	You know, notice how price reacts off of Asia highs
1050500	1052700	Asia lows, London highs, London lows
1052700	1054300	And now we're bringing together SMTs
1054300	1056700	We have an SMT at a previous session high
1056700	1058600	We have an invalidation of a fair value gap
1058600	1059600	Which means what?
1059600	1060600	An inversion
1060600	1062300	We have an inversion giving us confirmation
1062300	1064000	That there's a flip in order flow
1064000	1065800	Then we have some liquidity resting down here
1065800	1068200	This is going to serve as a TP1 or breakeven
1068200	1070100	And then we have our external liquidity over here
1070100	1071300	Being Asia lows
1071300	1074900	And this is really what an A plus inversion trade
1074900	1075700	Would look like
1075700	1076800	All this happening
1076800	1079400	After we filled this new day opening gap completely
1079400	1080400	Which we know
1080400	1081500	And or maybe you know now
1081500	1084100	That when a new day opening gap gets filled completely
1084100	1086900	Price typically will then react and deliver
1086900	1090600	So a lot, a lot, a lot of confluences in this trade
1090600	1093000	And so now if you want like that final extra confirmation
1093000	1095100	Let's say you're not someone who likes to enter off of inversions
1095100	1096500	And you're someone who trades for value gaps
1096500	1097600	And you're looking to see a pullback
1097600	1099400	And take this five minute fair value gap
1099400	1100800	Well, you can see that damn
1100800	1102000	NQ edges it here
1102000	1104000	But ES did trade into the five minute
1104000	1107400	Therefore you have an SMT now inside of this fair value gap
1107400	1113200	And in case you were waiting for NQ to hit that five minute for your entry
1113200	1116600	Well, maybe you should have paid attention to ES
1116600	1119000	Because ES actually traded in there
1119000	1121100	So NQ no longer needs to correct that imbalance
1121100	1124600	Because it has been corrected on a different asset, right?
1124600	1126100	They're correlated assets
1126100	1130100	Something I really want you to think with SMT is like
1130100	1133300	SMT is like having like a twin
1133300	1134400	You know what I mean?
1134400	1136900	Like if you have a twin, you know
1136900	1138800	Your twin can go take a test for you
1138800	1140300	And if he takes that test for you
1140300	1141700	You don't need to take the test anymore
1141700	1142200	You know what I mean?
1142200	1144100	You can get bro to sub in for you
1144100	1145800	Go take the test for you
1145800	1147700	And now you don't have to take the test
1147700	1151400	Or it's like if you have like a like a clone of you
1151400	1153300	Or a twin back to the twin thing
1153300	1156500	And your twin hooks up with a batty girl
1156500	1160200	But that girl doesn't know that you guys are twins
1160200	1164800	Then you can both flex that you mac the same shorty to other people
1164800	1166700	As long as people don't know you're twins type shit
1166700	1167200	You know what I mean?
1167200	1169400	Because you technically both took that dub
1169400	1170800	Because in that girl's head
1170800	1172400	You're only one asset
1172400	1173500	But you're two assets
1173500	1175200	SMT could also be like
1175200	1177000	You go talk to a girl
1177000	1179300	You think you're like really rinsing her up
1179300	1181100	You think you got it in the bag
1181100	1182800	And you think you're about to get her number
1182800	1184000	But right before you get her number
1184000	1184700	You're like can I get your number
1184700	1185600	She goes I have a boyfriend
1185600	1187300	SMT at your take profit
1187300	1188000	Reversal
1188000	1188700	Reversal
1188700	1189500	Fat reversal
1189500	1190600	Fat reversal
1190600	1191700	That's brutal
1191700	1192900	Been there a couple times
1192900	1194200	Or like the one time we're like
1194200	1197100	I was like damn I have such awesome loving parents
1197100	1198300	And then they're like we're getting divorced
1198300	1199000	I'm like like
1199000	1201200	SMT at my parents
1201200	1202000	You want me to pause the video?
1202000	1202500	I can pause the video
1202500	1203300	No it's all good
1203300	1204000	You want to talk about it?
1204000	1204500	No it's fine
1204500	1205000	You sure?
1205000	1205900	Yeah yeah I'm good
1205900	1208200	Alright guys I'm gonna leave you guys with a little bit of sauce
1208200	1209900	So this is what I do a lot of the time
1209900	1212500	When I don't want to have both assets open up
1212500	1214600	I just want to maybe have NQ open
1214600	1217400	So I can get a bigger picture of what's going on with NQ
1217400	1220100	So what I'll do is I'll actually set an alert
1220100	1222900	So for example let's say I want to take a short here
1222900	1226100	And I'm waiting for this buy side liquidity here to get hit
1226100	1229400	I will set an alert on ES for example
1229400	1231600	And then I can just go back on NQ
1231600	1232500	And I can just show you
1232500	1233800	I can just wait for this to get hit
1233800	1236200	And then if this gets hit on ES
1236200	1237800	Then a little bell will come up
1237800	1241400	So what I did was I just literally right clicked
1241700	1243000	And I clicked add alert
1243000	1244600	And I also do this when I'm in trades
1244600	1247100	I'll have you know the take profit level
1247100	1250200	I'll have an alert set on ES where my take profit is
1250200	1251800	Just in case it hits right
1251800	1253500	I want to at least secure some profits
1253500	1255800	Or at least go break even
1255800	1258300	Once that gets hit
1258300	1262700	But yeah just super helpful to have that little zesty bell
1262700	1264700	I get made fun of it a lot by Patrick
1264700	1266200	And by a lot of the other discord members
1266200	1268100	But it's not the bell it's the sound it makes
1268100	1269000	Yeah it's like
1270000	1272700	Yeah it's super zest
1272700	1274600	Yeah use the zesty bell boys
1274600	1275300	It's helpful
1275300	1277100	It sounds like that
1277100	1278600	Yeah it's just like that
1290100	1292800	Alright guys I'm fucking tired
1292800	1294900	But remember key takeaways
1294900	1297800	The really the most important thing I want you to know is that
1297800	1299000	SMTs are happening all the time
1299000	1300600	So if you're just going to mark out every single SMT
1300600	1302500	You're going to get extremely overwhelmed
1302500	1306300	Mark out SMTs at significant highs and lows right
1306300	1307700	If you go back to our liquidity video
1307700	1308800	The first one we ever did
1308800	1311700	We taught you how to identify significant buy side
1311700	1312800	Significant sell side
1312800	1314600	SMTs there important
1314600	1318900	SMTs inside a higher time frame PDR raise right
1318900	1321100	SMTs inside a fair value gaps
1321100	1322600	Any sort of key level
1322600	1324100	Those are going to be the ones
1324100	1326500	That are typically going to cause the reversals
1326600	1328900	Those are going to be the stronger SMTs
1328900	1330100	Also another takeaway
1330100	1332400	The asset that doesn't sweep the higher low
1332400	1334100	And there's an SMT in play
1334100	1337100	Is typically going to be the one that delivers faster
1337100	1339800	And yeah, I mean I think those are the biggest takeaways really
1339800	1341200	From SMTs
1341200	1342800	The rest is pretty extra
1342800	1344000	We did get pretty technical at the end
1344000	1344900	So hopefully you learned something
1344900	1346200	And how to just like utilize everything
1346200	1347400	When it's all paired together
1347400	1349900	Okay guys, well we'll sit here while this hits
1349900	1351400	And this is going to form an SMT
1351400	1353200	And then we're going to fucking dump to all time lows
1353200	1353800	Alright
1353800	1355400	I'll sit here and wait for the zesty bell
1355400	1357200	Because it's really it's it's beautiful
1357200	1358300	It's a beautiful thing
1358300	1359900	Let's see if this SMT happens live
1359900	1361400	While we're recording this video
1363600	1365300	It is Asia session right now
1365300	1368000	So there's not high hopes on delivery
1368000	1368600	But
1370300	1372200	Alright we're not waiting for this bullshit
1372200	1373000	Maybe it happens
1373000	1374300	Maybe happens while we're doing the outro
1374300	1376200	But thank you for watching
1376200	1378200	ICT for Dummies
1378200	1380000	Episode 9
1380000	1385200	SMT Divergence
1385700	1389500	Heartbreak
1389500	1390200	Oh, yeah
1390200	1391500	Ready?
1391500	1392800	Volume at all time highs
1392800	1394500	Go, yes, go
1394500	1396000	Go, yes, go
1396000	1397700	Go, yes, go
1397700	1399600	Go, yes, go
1399600	1401200	Go, yes, go
1401200	1402700	Go, yes, go
1402700	1404400	Go, yes, go
1404400	1405800	Go, yes, go
1405800	1408100	Hit that SMT
1408100	1409700	Bell zesty
1409700	1414600	I'm going to hit that bi-side liquidity
1414600	1419040	GO ES GO GO GO GO ES
1419040	1422980	SMT what does it mean?
1422980	1426720	Supermega titties all up in my face
1426720	1433340	GO ES GO GO GO GO GO ES
1433760	1437120	SMT what does it mean?
1437120	1440600	Supermega titties all over Patty
1440600	1443960	Put them in my face, I'm going crazy
1443960	1447400	If I'm the lagging acid then I'm finna act lazy
1447400	1451400	Yeah, I'm chilling, watching E.S.
1451400	1454600	Ankyu's by the hit, man, it's trying its best
1454600	1458440	But E.S. is delivering, Ankyu's behind
1458440	1461640	If E.S. hits his high, man, that shit'll be so fine
1461640	1465640	Cause I love SMTs, I love SMTs
1465640	1469000	I love SMTs, I love SMTs
1469000	1472600	Yeah, I love SMTs, I love SMTs
1472600	1476200	Yeah, I love SMTs, super mega titties
1476200	1481800	Yeah, go E.S., go, go, go, go, go E.S., go, go, go, go, go E.S., go, go, go, go
1481800	1485400	Dude, that was so fire
1485400	1487400	I'm actually not watching this shit anymore
1487400	1489400	Fuck you, Asia session, fuck you
1489400	1491400	That's the one
1491400	1493400	Peace out, boys
