start	end	text
159000	165520	So still knowing these times is very very important. And despite the five prominent sessions we have marked out in front of us
165520	170880	I can't emphasize it enough focus on mastering one that is the most effective way to becoming profitable
170880	174920	that is the most effective way of mastering a strategy because the thing is
175200	179960	People are heavily mistaken a lot of beginner traders often think that they need to trade every single session
179960	183240	But that will negatively affect your results, please
183240	187720	Please take my word for this and other traders will tell you the same thing master one session
187720	189720	That is how you will understand your strategy best
189720	194840	That is how you will master your strategy best and that is how you will consistently see the best results in the market
194960	198640	Some of you may have some sort of inconvenience that is just overlapping with the New York a.m
198640	203320	Session whether it is work school or whatever it may be and therefore you can't trade New York a.m
203320	208120	Session and maybe your only option is London session or New York p.m. Session. That's fine
208120	210600	Just know that obviously New York a.m
210600	212420	Session is gonna be the best in general
212420	219440	but if your only option is for example London session just make sure you're mastering London session and not going and not
219720	224400	Experimenting with every other session cuz gonna screw you over like Patrick was saying more trading
224400	226880	Does not equal more money getting made in the market
226880	232000	I always see beginner chairs also like asking us like why don't you trade like every second of the day does that mean you?
232000	236240	Can just like make the most amount of money no by focusing on only one session
236240	240680	Not only are you going to be getting the cleanest trades the cleanest price action the best volatility
240680	244960	You're also going to build yourself a lot of discipline by only taking you know
244960	250320	One or two trades and then closing your charts for the day because in reality that's what the best traders do
250320	252680	They take one two trades a day and they are done
252680	255520	You guys do not need to be trading every single session
255520	259960	You don't need to be looking at every single session also screen time in general
259960	265340	Does not equate to looking at the charts all the time that doesn't equate to good hours for screen time
265340	268640	Yeah, you understand that it gets to a point where you start seeing diminishing returns
269080	274000	With your screen time right if you're just spending your entire day looking at every single session
274000	277360	You know you trade New York game session you take a couple of trays and you look at New York lunch hour
277360	279360	And then you look at New York p.m. Session like you're not really
279760	286520	Learning as much as you think despite the fact that it may feel like you're learning by looking at all these different sessions
286520	291720	The reality is that it is not as effective as you may think like you don't want to be a slave to the charts
291720	294040	You don't want to spend your entire day looking at them
294040	301400	And if you want to just practice mastering a session then you can go ahead and back test go over 30 days of New York
301400	304560	Am session price action stuff like that is what actually helps you improve
304800	312000	Just some general knowledge is that since Asia session and London session are typically far less volatile than a.m. Session
312000	315840	That is because it is typically saving most of volatility for New York game session
315840	320040	However, there are times where you will see Asia session dump or pump
320440	326620	Hundreds of points and when you see this it's typically a sign not to trade a.m. Session, right?
326620	332080	These overnight moves are extremely large usually will generate bad price action for a.m. Session
332080	333680	This doesn't happen too often
333680	337360	But you should be able to identify when it does and it should be an easy sign for you to tell yourself
337360	343560	Okay, I probably shouldn't trade today because we had a huge overnight move and this pretty much goes for every single session for example
343560	346320	Let's say New York am session is super super clean, right?
346320	350560	We got a really large move to get out some prominent buy side or sell side liquidity
350560	355840	Well, then you can expect that New York lunch hour to then be a lot choppier and a lot slower now
355840	359760	We're gonna go over some examples of how sessions move and how may impact a different session. Okay guys
359760	363560	So I use this indicator called ICT kill zones and pivots
363560	367600	You can go up here you click indicators and I do not use a lot of indicators
367600	368640	This one is super useful
368640	375360	It's by trade for off and it basically marks out every single session as you can see here marks out Asia session from 8 o'clock to 12
375360	378320	AM then marks out London session from 2 a.m. To 5 a.m
378320	382200	And then New York and from 8 30 to 11 now you guys can pause the video
382600	388600	Screenshot if you want these exact indicator settings also the reason you're seeing that in the indicator settings 8 30 is not included in
388760	392920	Session it's just because we don't typically trade pre-market. So we just started at 930
392920	399760	But if you want to include pre-market you absolutely can we just like to start off the New York AM when the New York Stock Exchange actually opens
399760	405280	Does you guys can see here? When is price action the most volatile? When do we get the best movement?
405280	407720	Well, it's obviously going to be during New York AM session, right?
407720	409800	And that's going to be from 9 30 a.m
409800	410880	To 11 a.m
410880	417000	And then after that we typically have a lot choppier a lot slower price action and it's not the best as you can see
417080	423280	You have also Asia session and London session the market sure is moving but is not nearly as significant as what you're seeing in New York AM
423280	427680	Session now since these are killzone times we still will have pretty significant moves
427680	431120	For example, we did go for around 200 points in the overnight session
431120	436760	But the moves just aren't going to be as clean and they're not gonna happen as fast like when you're trading New York AM session
436760	441580	Your take profits are most likely going to hit a lot faster versus when you're trading London session
441580	446080	You're gonna have to wait a lot longer and here we have one final example just for good measure as you can see on the left
446120	449700	You have Asia session, right? The range is not really that big London session
449700	455560	Once again, also just not that big and then as soon as you get that New York AM session at 8 30
455560	459240	We also have news though here so you can see that extremely volatile candle
459280	461720	We're gonna show you how to identify news real quick
461720	466040	But then you can see New York session opens up and we have a lot of volatility getting pumped into the markets
466040	471000	That's a 930 candle and yeah, it's a lot of movement. That's a lot of fucking movement
471520	475440	If you're new to trading, you're probably wondering what was that candle and like Patrick was saying
475440	480000	It's a news candle. So we're gonna get into news and how to know when this news is going to be released
480000	483560	Okay, so this website is called forex factory comm
483560	488880	So forex factory is going to tell you when news is released. You're gonna want to go over to the top right of this bar
488880	490560	Right here. This is your filters
490560	496540	So pretty much the only two folders that you want to be focusing on is red folder and orange folder news
496680	501240	Yellow folder does not really do anything orange folder also really does not do anything
501240	507860	But there's times when orange folder could so it's always good to be just aware of that and the currency you just want to click
508200	513240	USD if you're just trading indices and if you're trading forex then well you want to be clicking all of these but since we're just
513240	518680	Trading indices just focus on USD and then event types you select all I want to change this for them
521280	523080	What the fuck is that
523080	525120	What the fuck is chihuahua time? Okay
525120	531080	So this is all of the news for this week of February as you can see we have news today at 10 a.m
531200	535960	So Powell is going to be speaking. You don't want to be trading when news is released
535960	540400	Okay, I'll give yourself like a five minute time frame window from when news is released
540400	545320	I would wait about five minutes after news is released before you start executing trades
545320	549240	Just because even though that news candle may be at 830 or maybe at 10 a.m
549480	555040	Right those couple minutes right after that news candle are also gonna be super super volatile
555040	560860	What and before it's going to be really really choppy like Blake said so usually like the five minutes before news gets released are
560860	567180	Gonna be like super choppy and price will just wick around everywhere news gets released huge frickin candle pumps into the market
567180	569580	You dip you typically don't know which direction it's gonna go
569580	573700	So avoid being in a trade before that and then of course a couple minutes after news
573700	576540	You're still gonna be there's still gonna be a lot of volatility in the market
576540	579360	Just kind of finishing off that news candle
579360	584500	So wait about five ten ish minutes before you execute this will just help you avoid getting chopped out of a trade
584500	588500	So really the main news events that you guys want to be focusing on is CPI
588580	593060	So CPI and PPI is typically on a Wednesday or Thursday or Thursday or Friday
593060	596380	This is happens once a month and it always happens at 830 a.m
596500	599700	Eastern you again you do not want to be trading during this time
599700	605000	You want to be trading after that news is released and I want you guys to know also that it is okay to be trading
605000	607460	On days when there is red folder news
607460	613780	It's actually going to be a lot better and a lot more volatility in the market a lot cleaner price action when news is released
613780	618480	Because a lot of traders are going to be trading there's going to be more volume now for these days
618500	622600	You might want to be sizing down because the candles are gonna be a lot bigger
622980	628540	Versus, you know days like Mondays where we typically don't have any news. The candles are going to be a lot smaller
628540	631920	So you're gonna be able to put on more lot size put on more risk
632060	635300	also note that one of these super volatile news days is gonna be
635540	639700	NFP non-farm employment change and that's gonna release on the first Friday of every month
639700	642240	I this is considerably like one of the most volatile days
642280	648800	So definitely make sure you're risking down on a day like NFP and also know that before a day like NFP
648880	654320	Price action typically won't be as good think back about how we were talking about with sessions when we were saying a lot of the
654320	656120	Volatility saved for a New York a.m
656120	660600	Session and therefore Asian London won't be as volatile think about that sort of with news, right?
660600	662600	If you have NFP releasing on Friday
662800	668240	Thursday typically won't have a lot of volatility in the market because most traders are waiting for NFP to be released before going about
668240	671120	The markets and once again to reiterate how what Blake was saying before
671360	677000	Your two most significant things to look at are just read in orange folder news orange folder typically doesn't do much
677000	679680	but it is still really important to be worried about it because
680560	683300	Sometimes it can generate like an 100-point candle
683720	689320	So just definitely something to pay attention to we also said make sure your currency is on USD, right?
689320	693920	You can see that in the currency spot right there since you are trading the NQ and ES
693920	696160	Which is a Nasdaq futures in that some P 500 futures
696280	703440	You really only care about USD FOMC you also want to be paying attention to so FOMC happens from 2 30 to 2 30 p.m
703440	706840	How will come on stage and there will be a statement and there will also be
713960	718920	So how will speak and then there will be a statement and then there will be a press conference going over
719200	723160	Basically what he just said and that is again from 2 to 2 30 p.m
723160	729240	So typically on FOMC the New York AM session will be not very good price action
729240	733600	So you typically don't want to be trading really at all on FOMC. It's going to be pretty hard
733600	739240	I do not suggest trading FOMC days for beginners at all and just avoiding that day in general
739240	743580	but on these days it is actually okay to be trading like up until 4 p.m because there's going to be a lot of
743640	749440	Volatility in the market and again AM session won't be that clean PM session will be clean
749440	750920	I'm going back to our liquidity video
750920	752640	We will have a lot of liquidity
752640	757440	But it just won't get taken during AM session and that's basically just bad price action, right?
757520	762340	Because for example here like we were saying if there's going to be that news that's released and this day was
762480	766680	NFP as you can see we just left a lot of liquidity. We weren't taking it
766680	772800	We were just leaving these swing highs leaving these swing lows until finally news is released and then it just takes out all that liquidity
774800	776920	I didn't say like that news is released
776920	781680	So guys just remember the most important red folders to look out for it's going to be CPI PPI
782400	786280	FOMC NFP anytime Powell speaks and that's pretty much it
786280	789360	I mean those are definitely the most significant ones but any red folder, you know
789360	793720	Just avoid being in a trade before then and just give it a bit of time after releases to trade
793720	798920	But yeah, thank you guys so much for watching I see T for dummies episode 6
799040	801040	Oh
801960	802700	And yeah
802700	807920	If there's one thing you're gonna take away from this is that your job should be to master one session screen time
807920	812920	Does not mean trading every single fucking session on the planet. Yeah, make sure to like subscribe
813800	819600	Comment, let me know what country you're in drop that in the comments. Let us know and
820420	823520	Yeah, boys follow the socials much love peace out boys
